2'莱万特的后场大脚，直接到了迭戈-洛佩斯的控制范围                   2'第2分钟，卡卡传球，马塞洛远射偏出
2'皇马左路的进攻，马塞洛拿球，右脚的冷射，打偏                   2'第2分钟，卡卡传球，马塞洛远射偏出
2'莱万特中场的传切，里奥斯拿球横带                   2'第2分钟，卡卡传球，马塞洛远射偏出
3'卡列洪回防直接放铲，将球铲给后卫线的队友                   2'第2分钟，卡卡传球，马塞洛远射偏出
3'卡列洪禁区右侧拿球，横拨，左脚的挑传到中间                   2'第2分钟，卡卡传球，马塞洛远射偏出
3'莱尔力压本泽马将球解围出禁区                   2'第2分钟，卡卡传球，马塞洛远射偏出
4'莱万特的反击，阿夸弗雷斯卡禁区外的远射被阿隆索挡出底线                   2'第2分钟，卡卡传球，马塞洛远射偏出
4'莱万特获得左侧角球机会，战术角球                   2'第2分钟，卡卡传球，马塞洛远射偏出
4'前场的传切失误，皇马的反击                   2'第2分钟，卡卡传球，马塞洛远射偏出
5'卡卡前场拿球，单骑闯关，禁区线上被对手的夹击抢断                   2'第2分钟，卡卡传球，马塞洛远射偏出
5'这球如果卡卡能进去，那将是一次绝佳良机                   2'第2分钟，卡卡传球，马塞洛远射偏出
14'卡卡中圈位置拿球，单骑闯关，禁区弧外分边给到伊瓜因                   14'第14分钟，卡卡传球，伊瓜因20码处劲射稍稍高出
14'伊瓜因趟出一步，直接起右脚打门，放了飞机                   14'第14分钟，卡卡传球，伊瓜因20码处劲射稍稍高出
15'本泽马前场中路拿球，横带摆脱，接着右脚的远射，打偏                   14'第14分钟，卡卡传球，伊瓜因20码处劲射稍稍高出
15'皇马这是围攻莱万特啊，可惜都是只开花不结果                   14'第14分钟，卡卡传球，伊瓜因20码处劲射稍稍高出
16'莱万特右边路的进攻，底线位置的传中，阿韦罗亚头球顶出底线                   14'第14分钟，卡卡传球，伊瓜因20码处劲射稍稍高出
16'莱万特获得左侧角球机会，巴列斯特罗都来到了禁区                   14'第14分钟，卡卡传球，伊瓜因20码处劲射稍稍高出
16'莱瓦特角球开出到禁区，迭戈-洛佩斯出击将球拿到                   14'第14分钟，卡卡传球，伊瓜因20码处劲射稍稍高出
17'莫德里奇中路的传球失误，莱万特的反击                   14'第14分钟，卡卡传球，伊瓜因20码处劲射稍稍高出
17'迪奥普中圈拿球，直塞后卫身后                   14'第14分钟，卡卡传球，伊瓜因20码处劲射稍稍高出
17'边裁举旗，阿夸弗雷斯卡越位在先                   14'第14分钟，卡卡传球，伊瓜因20码处劲射稍稍高出
17'莫德里奇中路的传球失误，莱万特的反击                   17'第17分钟，卡列洪传球，卡卡拿球突入禁区边缘内劲射被穆努阿扑出
17'迪奥普中圈拿球，直塞后卫身后                   17'第17分钟，卡列洪传球，卡卡拿球突入禁区边缘内劲射被穆努阿扑出
17'边裁举旗，阿夸弗雷斯卡越位在先                   17'第17分钟，卡列洪传球，卡卡拿球突入禁区边缘内劲射被穆努阿扑出
18'卡卡，禁区外拿球趟了两步，杀到禁区，起左脚打门，穆努阿双拳将球打出底线                   17'第17分钟，卡列洪传球，卡卡拿球突入禁区边缘内劲射被穆努阿扑出
18'皇马获得左侧角球机会，莫德里奇主罚                   17'第17分钟，卡列洪传球，卡卡拿球突入禁区边缘内劲射被穆努阿扑出
18'角球开出到禁区，没能形成威胁                   17'第17分钟，卡列洪传球，卡卡拿球突入禁区边缘内劲射被穆努阿扑出
19'在另外一个联赛中，德甲冠军已经提前六轮产生，霸主拜仁登顶，强大啊                   17'第17分钟，卡列洪传球，卡卡拿球突入禁区边缘内劲射被穆努阿扑出
20'皇马的进攻再来，本泽马挑传给到卡列洪                   17'第17分钟，卡列洪传球，卡卡拿球突入禁区边缘内劲射被穆努阿扑出
20'卡列洪拿球横带，禁区弧顶突施冷箭，可惜还是高射炮哦                   17'第17分钟，卡列洪传球，卡卡拿球突入禁区边缘内劲射被穆努阿扑出
20'皇马目前已经7脚射门，而莱万特只有1次                   17'第17分钟，卡列洪传球，卡卡拿球突入禁区边缘内劲射被穆努阿扑出
22'最大不过委员长:我是来看巨星的，怎么没看到啊（下半场登场给你奉献绝杀啦）                   22'第22分钟，卡卡开出角球，拉莫斯小禁区前头球攻门偏出
22'马塞洛左路拿球，直塞给到卡卡                   22'第22分钟，卡卡开出角球，拉莫斯小禁区前头球攻门偏出
22'卡卡拿球，面对巴列斯特罗的防守，强突赢得角球机会                   22'第22分钟，卡卡开出角球，拉莫斯小禁区前头球攻门偏出
23'卡卡角球开出到中路，拉莫斯头球摆渡                   22'第22分钟，卡卡开出角球，拉莫斯小禁区前头球攻门偏出
23'伊瓜因接力，哨响，大西瓜又越位啦。。。                   22'第22分钟，卡卡开出角球，拉莫斯小禁区前头球攻门偏出
24'CR7之迷777:卡卡状态不错，希望今天能建功（希望还是很大的，等着瞧）                   22'第22分钟，卡卡开出角球，拉莫斯小禁区前头球攻门偏出
24'莫德里奇中路拿球，挑传找前插的卡卡                   22'第22分钟，卡卡开出角球，拉莫斯小禁区前头球攻门偏出
25'结果球被莱万特后卫直接挡出，再抢，被踢出边线                   22'第22分钟，卡卡开出角球，拉莫斯小禁区前头球攻门偏出
25'阿韦罗亚前场右路拿球，自己带，被维特拉抢先踢出边线                   22'第22分钟，卡卡开出角球，拉莫斯小禁区前头球攻门偏出
30'皇马面对莱万特的铁血防守，有点束手无策啊                   30'第30分钟，卡列洪传中，摩德里奇头球攻门偏出
30'卡列洪禁区右侧拿球，闪开角度挑传到后点                   30'第30分钟，卡列洪传中，摩德里奇头球攻门偏出
