4'国际米兰球员阿尔瓦雷斯大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.                   4'开场4分钟，里卡多-阿尔瓦雷斯转身距门28米处左脚低射偏出右门柱
5'卡塔尼亚球员博格西奥大禁区中央右脚射门,被防守球员封堵.给他传球的是卡斯特罗.                   4'开场4分钟，里卡多-阿尔瓦雷斯转身距门28米处左脚低射偏出右门柱
7'射门!!!卡塔尼亚球员卡斯特罗大禁区外右脚射门,被对方守门员横身扑出.                   4'开场4分钟，里卡多-阿尔瓦雷斯转身距门28米处左脚低射偏出右门柱
7'射门!!!卡塔尼亚球员卡斯特罗大禁区外右脚射门,被对方守门员横身扑出.                   7'第7分钟，卡斯特罗摆脱胡安防守，在门前24米处大力低射被汉达诺维奇没收
8'国际米兰球员帕拉西奥大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是若纳坦.                   7'第7分钟，卡斯特罗摆脱胡安防守，在门前24米处大力低射被汉达诺维奇没收
9'射门!!!卡塔尼亚球员莱托大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是塔赫特西迪斯.                   7'第7分钟，卡斯特罗摆脱胡安防守，在门前24米处大力低射被汉达诺维奇没收
10'射门!!!国际米兰球员若纳坦大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是瓜林.                   7'第7分钟，卡斯特罗摆脱胡安防守，在门前24米处大力低射被汉达诺维奇没收
10'国际米兰球员若纳坦球门右侧小角度右脚射门,被防守球员封堵.                   7'第7分钟，卡斯特罗摆脱胡安防守，在门前24米处大力低射被汉达诺维奇没收
10'莱格罗塔列将球处理出底线,国际米兰获得角球.                   7'第7分钟，卡斯特罗摆脱胡安防守，在门前24米处大力低射被汉达诺维奇没收
9'射门!!!卡塔尼亚球员莱托大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是塔赫特西迪斯.                   9'第9分钟，塔赫齐季斯头球摆渡，莱托禁区单刀推射又被汉达诺维奇化解
10'射门!!!国际米兰球员若纳坦大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是瓜林.                   9'第9分钟，塔赫齐季斯头球摆渡，莱托禁区单刀推射又被汉达诺维奇化解
10'国际米兰球员若纳坦球门右侧小角度右脚射门,被防守球员封堵.                   9'第9分钟，塔赫齐季斯头球摆渡，莱托禁区单刀推射又被汉达诺维奇化解
10'莱格罗塔列将球处理出底线,国际米兰获得角球.                   9'第9分钟，塔赫齐季斯头球摆渡，莱托禁区单刀推射又被汉达诺维奇化解
11'卡塔尼亚球员阿尔米隆拼抢犯规,对手获得控球权.                   9'第9分钟，塔赫齐季斯头球摆渡，莱托禁区单刀推射又被汉达诺维奇化解
11'坎帕尼亚罗为国际米兰在对方半场,赢得一个任意球.                   9'第9分钟，塔赫齐季斯头球摆渡，莱托禁区单刀推射又被汉达诺维奇化解
13'射门!!!国际米兰球员科瓦契奇大禁区外右脚射门,被对方守门员横身扑出.给他传球的是长友佑都.                   13'第13分钟，长友佑都传球，科瓦契奇远射被安杜哈尔得到
15'国际米兰球员坎比亚索大禁区外尝试左脚射门,可惜皮球高出右上角球门.给他传球的是阿尔瓦雷斯.                   13'第13分钟，长友佑都传球，科瓦契奇远射被安杜哈尔得到
16'国际米兰球员阿尔瓦雷斯大禁区中央尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是瓜林.                   13'第13分钟，长友佑都传球，科瓦契奇远射被安杜哈尔得到
16'国际米兰球员阿尔瓦雷斯大禁区中央尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是瓜林.                   16'第16分钟，瓜林突入禁区右侧回做，里卡多-阿尔瓦雷斯在门前11米处左脚推射偏出近门柱
19'进球啦！！！国际米兰球员帕拉西奥球门线跟前左脚射门,球从中路飞进球门,球进了!助攻的是若纳坦. 卡塔尼亚 0-1 国际米兰.                   16'第16分钟，瓜林突入禁区右侧回做，里卡多-阿尔瓦雷斯在门前11米处左脚推射偏出近门柱
25'国际米兰球员瓜林大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是坎比亚索.                   25'第25分钟，瓜林外围低射被安杜哈尔得到
25'坎帕尼亚罗将球处理出底线,卡塔尼亚获得角球.                   25'第25分钟，瓜林外围低射被安杜哈尔得到
28'国际米兰球员瓜林大禁区左侧右脚射门,被防守球员封堵.给他传球的是长友佑都.                   25'第25分钟，瓜林外围低射被安杜哈尔得到
35'卡塔尼亚球员莱托大禁区外尝试左脚射门,可惜皮球高出球门.给他传球的是博格西奥.                   35'第35分钟，莱托在门前22米处左脚抽射高出
38'斯波利为卡塔尼亚赢得一个任意球.                   35'第35分钟，莱托在门前22米处左脚抽射高出
38'国际米兰球员阿尔瓦雷斯拼抢犯规,对手获得控球权.                   35'第35分钟，莱托在门前22米处左脚抽射高出
49'射门!!!国际米兰球员长友佑都大禁区中央头球,被对方守门员横身扑出.给他传球的是瓜林.                   49'下半时开始4分钟，瓜林斜吊禁区左侧，长友佑都在门前5米处俯身冲顶被安杜哈尔单手捞出
49'卡塔尼亚球员M-洛佩斯拼抢犯规,对手获得控球权.                   49'下半时开始4分钟，瓜林斜吊禁区左侧，长友佑都在门前5米处俯身冲顶被安杜哈尔单手捞出
49'若纳坦为国际米兰赢得一个任意球.                   49'下半时开始4分钟，瓜林斜吊禁区左侧，长友佑都在门前5米处俯身冲顶被安杜哈尔单手捞出
51'阿尔米隆为卡塔尼亚赢得一个任意球.                   49'下半时开始4分钟，瓜林斜吊禁区左侧，长友佑都在门前5米处俯身冲顶被安杜哈尔单手捞出
51'国际米兰球员瓜林拼抢犯规,对手获得控球权.                   49'下半时开始4分钟，瓜林斜吊禁区左侧，长友佑都在门前5米处俯身冲顶被安杜哈尔单手捞出
56'进球啦！！！国际米兰球员长友佑都大禁区中央头球,球从右下角飞进球门,球进了!助攻的是帕拉西奥. 卡塔尼亚 0-2 国际米兰.                   56'国米第56分钟扩大优势，若纳坦右路直塞，帕拉西奥禁区右侧传中，长友佑都在门前5米处冲顶破门，2比0
57'射门!!!卡塔尼亚球员博格西奥大禁区中央头球,被对方守门员横身扑出.给他传球的是蒙松.                   56'国米第56分钟扩大优势，若纳坦右路直塞，帕拉西奥禁区右侧传中，长友佑都在门前5米处冲顶破门，2比0
