2'巴黎圣日耳曼球员伊布大禁区外右脚射门,命中门柱左侧立柱.                   2'开场仅2分钟，伊布主罚任意球击中左门柱
2'巴黎圣日耳曼球员拉维齐大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.                   2'开场仅2分钟，伊布主罚任意球击中左门柱
3'甘冈球员雅塔巴莱大禁区左侧尝试左脚射门,可惜皮球高出球门.给他传球的是布维.                   2'开场仅2分钟，伊布主罚任意球击中左门柱
3'巴黎圣日耳曼球员伊布手球犯规,对手获得球权.                   2'开场仅2分钟，伊布主罚任意球击中左门柱
4'甘冈球员迪亚洛拼抢犯规,对手获得控球权.                   2'开场仅2分钟，伊布主罚任意球击中左门柱
4'莫塔为巴黎圣日耳曼赢得一个任意球.                   2'开场仅2分钟，伊布主罚任意球击中左门柱
5'甘冈球员雅塔巴莱拼抢犯规,对手获得控球权.                   2'开场仅2分钟，伊布主罚任意球击中左门柱
5'蒂亚戈-席尔瓦为巴黎圣日耳曼赢得一个任意球.                   2'开场仅2分钟，伊布主罚任意球击中左门柱
20'迪亚洛为甘冈在右路,赢得一个任意球.                   20'第20分钟，蒂亚戈-席尔瓦解围不远，迪亚洛半凌空射门碰后卫变线，西里古将球拿到
20'巴黎圣日耳曼球员马图伊迪拼抢犯规,对手获得控球权.                   20'第20分钟，蒂亚戈-席尔瓦解围不远，迪亚洛半凌空射门碰后卫变线，西里古将球拿到
21'甘冈球员迪亚洛大禁区中央右脚射门,被防守球员封堵.                   20'第20分钟，蒂亚戈-席尔瓦解围不远，迪亚洛半凌空射门碰后卫变线，西里古将球拿到
23'凯尔布拉特为甘冈赢得一个任意球.                   20'第20分钟，蒂亚戈-席尔瓦解围不远，迪亚洛半凌空射门碰后卫变线，西里古将球拿到
23'巴黎圣日耳曼球员伊布拼抢犯规,对手获得控球权.                   20'第20分钟，蒂亚戈-席尔瓦解围不远，迪亚洛半凌空射门碰后卫变线，西里古将球拿到
40'巴黎圣日耳曼球员卡瓦尼大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是阿莱士.                   40'第40分钟，卡瓦尼突破防守左脚抽射高出
42'布维为甘冈赢得一个任意球.                   40'第40分钟，卡瓦尼突破防守左脚抽射高出
42'巴黎圣日耳曼球员范德维尔拼抢犯规,对手获得控球权.                   40'第40分钟，卡瓦尼突破防守左脚抽射高出
43'布维为甘冈在对方半场,赢得一个任意球.                   40'第40分钟，卡瓦尼突破防守左脚抽射高出
43'巴黎圣日耳曼球员拉维齐拼抢犯规,对手获得控球权.                   40'第40分钟，卡瓦尼突破防守左脚抽射高出
62'巴黎圣日耳曼球员伊布大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是帕斯托雷.                   62'第62分钟，拉维齐接伊布传球形成单刀，左脚小角度射门被萨马萨扑出
63'射门!!!巴黎圣日耳曼球员拉维齐大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是伊布.                   62'第62分钟，拉维齐接伊布传球形成单刀，左脚小角度射门被萨马萨扑出
63'勒梅特为甘冈在左路,赢得一个任意球.                   62'第62分钟，拉维齐接伊布传球形成单刀，左脚小角度射门被萨马萨扑出
63'巴黎圣日耳曼球员卡瓦尼拼抢犯规,对手获得控球权.                   62'第62分钟，拉维齐接伊布传球形成单刀，左脚小角度射门被萨马萨扑出
64'巴黎圣日耳曼换人,小卢卡斯换下拉维齐                   62'第62分钟，拉维齐接伊布传球形成单刀，左脚小角度射门被萨马萨扑出
64'巴黎圣日耳曼换人,拉比奥特换下帕斯托雷                   62'第62分钟，拉维齐接伊布传球形成单刀，左脚小角度射门被萨马萨扑出
67'甘冈勒梅特受伤倒地,比赛暂停                   67'第67分钟，马克斯韦尔左路传中，卡瓦尼后点凌空稍稍偏出后门柱
67'暂停结束,球员们重新开始比赛.                   67'第67分钟，马克斯韦尔左路传中，卡瓦尼后点凌空稍稍偏出后门柱
67'巴黎圣日耳曼球员卡瓦尼大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是马克斯维尔.                   67'第67分钟，马克斯韦尔左路传中，卡瓦尼后点凌空稍稍偏出后门柱
68'巴黎圣日耳曼球员伊布大禁区左侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是卡瓦尼.                   67'第67分钟，马克斯韦尔左路传中，卡瓦尼后点凌空稍稍偏出后门柱
69'甘冈球员雅塔巴莱拼抢犯规,对手获得控球权.                   67'第67分钟，马克斯韦尔左路传中，卡瓦尼后点凌空稍稍偏出后门柱
69'范德维尔为巴黎圣日耳曼赢得一个任意球.                   67'第67分钟，马克斯韦尔左路传中，卡瓦尼后点凌空稍稍偏出后门柱
70'甘冈球员雅塔巴莱大禁区中央尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是布维.                   67'第67分钟，马克斯韦尔左路传中，卡瓦尼后点凌空稍稍偏出后门柱
78'巴黎圣日耳曼球员伊布大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是马克斯维尔.                   77'第77分钟，甘冈前场形成二打一，亚塔巴雷拿球单挑门将，但西里古奋力救险
80'巴黎圣日耳曼球员拉比奥特大禁区外尝试左脚射门,可惜皮球偏出球门.                   77'第77分钟，甘冈前场形成二打一，亚塔巴雷拿球单挑门将，但西里古奋力救险
47'桑科哈雷为甘冈在左路,赢得一个任意球.                   46'补时第1分钟，莫塔右侧任意球斜传禁区，阿莱士头球蹭远角被萨马萨飞身扑出，拉比奥左侧跟进凌空推射入网，1比0
47'巴黎圣日耳曼球员莫塔拼抢犯规,对手获得控球权.                   46'补时第1分钟，莫塔右侧任意球斜传禁区，阿莱士头球蹭远角被萨马萨飞身扑出，拉比奥左侧跟进凌空推射入网，1比0
47'阿蒂克为甘冈在对方半场,赢得一个任意球.                   46'补时第1分钟，莫塔右侧任意球斜传禁区，阿莱士头球蹭远角被萨马萨飞身扑出，拉比奥左侧跟进凌空推射入网，1比0
47'巴黎圣日耳曼球员马图伊迪拼抢犯规,对手获得控球权.                   46'补时第1分钟，莫塔右侧任意球斜传禁区，阿莱士头球蹭远角被萨马萨飞身扑出，拉比奥左侧跟进凌空推射入网，1比0
48'索邦将球处理出底线,巴黎圣日耳曼获得角球.                   46'补时第1分钟，莫塔右侧任意球斜传禁区，阿莱士头球蹭远角被萨马萨飞身扑出，拉比奥左侧跟进凌空推射入网，1比0
