7'亨特拉尔出来接球分给右路的萨姆，萨姆尝试左脚打门，打飞得很离谱！                   7'第7分钟，德拉克斯勒传球，萨姆右路远射偏出远角
8'福克斯后场斜长传打萨姆，球被法布雷加斯断下                   7'第7分钟，德拉克斯勒传球，萨姆右路远射偏出远角
8'威廉中路分边找到阿扎尔                   7'第7分钟，德拉克斯勒传球，萨姆右路远射偏出远角
9'阿扎尔肋部横传，套上的伊万诺维奇横传被诺伊施泰特挡出禁区                   7'第7分钟，德拉克斯勒传球，萨姆右路远射偏出远角
9'马蒂奇将球分到左路，菲利佩传中，威廉接应没有停好                   7'第7分钟，德拉克斯勒传球，萨姆右路远射偏出远角
9'球落在跟进的拉米雷斯脚下，拉米雷斯扣过一人左脚打门没有打上力量！                   7'第7分钟，德拉克斯勒传球，萨姆右路远射偏出远角
10'德拉克斯勒中场的盘带，球趟大了                   7'第7分钟，德拉克斯勒传球，萨姆右路远射偏出远角
11'切尔西前场断球                   11'切尔西第11分钟取得领先，法布雷加斯前场铲断博阿滕，但回放显示有犯规嫌疑，阿扎尔拿球直传，法布雷加斯禁区左肋8码处单刀冷静推射破门
11'机会，法布雷加斯进球了！                   11'切尔西第11分钟取得领先，法布雷加斯前场铲断博阿滕，但回放显示有犯规嫌疑，阿扎尔拿球直传，法布雷加斯禁区左肋8码处单刀冷静推射破门
12'阿扎尔断球后带球进了禁区，内切再脚后跟传球，法布雷加斯跟进右脚推远角球进！                   11'切尔西第11分钟取得领先，法布雷加斯前场铲断博阿滕，但回放显示有犯规嫌疑，阿扎尔拿球直传，法布雷加斯禁区左肋8码处单刀冷静推射破门
13'沙尔克04的球员围过来向裁判投诉，刚才切尔西前场反抢时法布雷加斯放铲是犯规在先                   11'切尔西第11分钟取得领先，法布雷加斯前场铲断博阿滕，但回放显示有犯规嫌疑，阿扎尔拿球直传，法布雷加斯禁区左肋8码处单刀冷静推射破门
13'不过裁判没有改判，而且给了亨特拉尔一张黄牌                   11'切尔西第11分钟取得领先，法布雷加斯前场铲断博阿滕，但回放显示有犯规嫌疑，阿扎尔拿球直传，法布雷加斯禁区左肋8码处单刀冷静推射破门
13'伊万诺维奇右路的传中没有传起来                   11'切尔西第11分钟取得领先，法布雷加斯前场铲断博阿滕，但回放显示有犯规嫌疑，阿扎尔拿球直传，法布雷加斯禁区左肋8码处单刀冷静推射破门
14'刚才是沙尔克04一次后场比较漫不经心的传球被老道的切尔西抓住机会                   11'切尔西第11分钟取得领先，法布雷加斯前场铲断博阿滕，但回放显示有犯规嫌疑，阿扎尔拿球直传，法布雷加斯禁区左肋8码处单刀冷静推射破门
16'回复：用户5224568334 小法真心牛啊（希望他在穆帅手下能大放光芒）                   16'第16分钟，法布雷加斯传球，阿扎尔禁区左侧的射门被封堵
17'阿扎尔又来了，带球进了禁区推射后角被诺伊施泰特挡出                   16'第16分钟，法布雷加斯传球，阿扎尔禁区左侧的射门被封堵
17'亨特拉尔拉到左边路拿球回传，球被威廉断下                   16'第16分钟，法布雷加斯传球，阿扎尔禁区左侧的射门被封堵
17'转移到左路的菲利佩                   16'第16分钟，法布雷加斯传球，阿扎尔禁区左侧的射门被封堵
18'球分到左边路，霍格尔上来将球铲出边线                   16'第16分钟，法布雷加斯传球，阿扎尔禁区左侧的射门被封堵
18'切尔西中路配合，威廉带球间外脚背直塞，福克斯抢在德罗巴之前倒地将球铲出底线，角球                   16'第16分钟，法布雷加斯传球，阿扎尔禁区左侧的射门被封堵
18'威廉角球送到中路，前点大家都没有顶着                   16'第16分钟，法布雷加斯传球，阿扎尔禁区左侧的射门被封堵
19'梅耶尔不慎将球碰向自家大门，还好艾汗门前救险大脚将球解围                   16'第16分钟，法布雷加斯传球，阿扎尔禁区左侧的射门被封堵
46'德拉克斯勒有机会，带球连续突破到禁区左侧，近距离起脚任射打偏了！                   46'1分钟后，富克斯传球，德拉克斯勒左路25码处劲射高出
46'上半场比赛补时1分钟                   46'1分钟后，富克斯传球，德拉克斯勒左路25码处劲射高出
46'切尔西是松得有点过了，要提起精神来了                   46'1分钟后，富克斯传球，德拉克斯勒左路25码处劲射高出
46'上半场比赛结束！                   46'1分钟后，富克斯传球，德拉克斯勒左路25码处劲射高出
46'下半场比赛由沙尔克04中圈开球                   46'1分钟后，富克斯传球，德拉克斯勒左路25码处劲射高出
48'博阿滕分给福克斯，福克斯又回传后场                   46'1分钟后，富克斯传球，德拉克斯勒左路25码处劲射高出
49'阿扎尔左路横带交给威廉                   46'1分钟后，富克斯传球，德拉克斯勒左路25码处劲射高出
49'威廉下底传中，前点德罗巴来迟半步未能碰到皮球                   46'1分钟后，富克斯传球，德拉克斯勒左路25码处劲射高出
31'阿扎尔左路的传球被艾汗拦截                   31'第31分钟，亨特拉尔和萨姆的射门先后被特里和马蒂奇封堵
31'沙尔克的反击机会，萨姆右路交给梅耶尔                   31'第31分钟，亨特拉尔和萨姆的射门先后被特里和马蒂奇封堵
31'梅耶尔再送到禁区左侧，亨特拉尔小角度打门被卡希尔伸腿拦截！                   31'第31分钟，亨特拉尔和萨姆的射门先后被特里和马蒂奇封堵
32'外围还是沙尔克的控球，萨姆弧顶处打门被后卫挡住                   31'第31分钟，亨特拉尔和萨姆的射门先后被特里和马蒂奇封堵
32'菲利佩左路弧线球传中，德罗巴抢点头球攻门顶得比较正，法赫曼将球没收！                   31'第31分钟，亨特拉尔和萨姆的射门先后被特里和马蒂奇封堵
33'沙尔克04获得一个前场右路的任意球机会                   31'第31分钟，亨特拉尔和萨姆的射门先后被特里和马蒂奇封堵
34'萨姆任意球旋后点，诺伊施泰特抢点没有顶到球                   31'第31分钟，亨特拉尔和萨姆的射门先后被特里和马蒂奇封堵
37'梅耶尔中场是球分给萨姆                   37'切尔西第37分钟险些扩大比分，伊万诺维奇禁区右侧回传，无人防守的法布雷加斯点球点附近射门打飞
37'萨姆的挑传禁区被特里顶到第一点                   37'切尔西第37分钟险些扩大比分，伊万诺维奇禁区右侧回传，无人防守的法布雷加斯点球点附近射门打飞
37'拉米雷斯挑传到禁区右侧                   37'切尔西第37分钟险些扩大比分，伊万诺维奇禁区右侧回传，无人防守的法布雷加斯点球点附近射门打飞
38'伊万诺维奇套上倒三角回传，无人看防的法布雷加斯将球打飞了！                   37'切尔西第37分钟险些扩大比分，伊万诺维奇禁区右侧回传，无人防守的法布雷加斯点球点附近射门打飞
39'博阿滕中场高度，梅耶尔接应回做一下，奥斯卡交给诺伊施泰特                   37'切尔西第37分钟险些扩大比分，伊万诺维奇禁区右侧回传，无人防守的法布雷加斯点球点附近射门打飞
39'连续的传递，出机会了                   37'切尔西第37分钟险些扩大比分，伊万诺维奇禁区右侧回传，无人防守的法布雷加斯点球点附近射门打飞
39'德拉克斯勒禁区前沿横敲，博阿滕跟进大力轰门，库尔图瓦向左侧扑将球扑出底线！                   37'切尔西第37分钟险些扩大比分，伊万诺维奇禁区右侧回传，无人防守的法布雷加斯点球点附近射门打飞
40'萨姆的角球被回防的德罗巴大脚破坏                   37'切尔西第37分钟险些扩大比分，伊万诺维奇禁区右侧回传，无人防守的法布雷加斯点球点附近射门打飞
