5'射门!!!巴拉多利德球员哈维-格拉大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是马努乔.                   5'第5分钟，马努乔传球，格拉禁区左侧的射门被巴尔德斯轻松得到
7'巴拉多利德球员佩尼亚一脚直塞球给马努乔,但是边裁举旗显示后者已经越位.                   5'第5分钟，马努乔传球，格拉禁区左侧的射门被巴尔德斯轻松得到
8'哈维-格拉为巴拉多利德在左路,赢得一个任意球.                   5'第5分钟，马努乔传球，格拉禁区左侧的射门被巴尔德斯轻松得到
8'巴塞罗那球员阿尔维斯拼抢犯规,对手获得控球权.                   5'第5分钟，马努乔传球，格拉禁区左侧的射门被巴尔德斯轻松得到
17'巴拉多利德球员F-罗西大禁区外右脚射门,被防守球员封堵.给他传球的是佩尼亚.                   17'巴拉多利德第17分钟取得领先，罗西和格拉禁区边缘的射门相继被封堵，罗西10码处劲射破门
17'巴拉多利德球员哈维-格拉大禁区中央左脚射门,被防守球员封堵.                   17'巴拉多利德第17分钟取得领先，罗西和格拉禁区边缘的射门相继被封堵，罗西10码处劲射破门
17'进球啦！！！巴拉多利德球员F-罗西大禁区中央右脚射门,球从左下角飞进球门,球进了! 巴拉多利德 1-0 巴塞罗那.                   17'巴拉多利德第17分钟取得领先，罗西和格拉禁区边缘的射门相继被封堵，罗西10码处劲射破门
18'巴塞罗那球员佩德罗手球犯规,对手获得球权.                   17'巴拉多利德第17分钟取得领先，罗西和格拉禁区边缘的射门相继被封堵，罗西10码处劲射破门
20'巴塞罗那球员梅西一脚直塞球给内马尔,但是边裁举旗显示后者已经越位.                   17'巴拉多利德第17分钟取得领先，罗西和格拉禁区边缘的射门相继被封堵，罗西10码处劲射破门
30'巴塞罗那球员内马尔大禁区外尝试右脚射门,可惜皮球高出右上角球门.给他传球的是法布雷加斯.                   30'第30分钟，法布雷加斯传球，内马尔左路内切后劲射同样高出
32'巴拉多利德球员Stefan Mitrovic拼抢犯规,对手获得控球权.                   30'第30分钟，法布雷加斯传球，内马尔左路内切后劲射同样高出
32'梅西为巴塞罗那在对方半场,赢得一个任意球.                   30'第30分钟，法布雷加斯传球，内马尔左路内切后劲射同样高出
33'射门!!!巴塞罗那球员梅西大禁区外左脚射门,被对方守门员横身扑出.                   30'第30分钟，法布雷加斯传球，内马尔左路内切后劲射同样高出
33'巴拉多利德球员哈维-格拉危险动作,对手获得控球权.                   30'第30分钟，法布雷加斯传球，内马尔左路内切后劲射同样高出
33'马斯切拉诺为巴塞罗那赢得一个任意球.                   30'第30分钟，法布雷加斯传球，内马尔左路内切后劲射同样高出
39'巴塞罗那球员阿德里亚诺大禁区左侧尝试左脚射门,可惜皮球高出右上角球门.给他传球的是哈维.                   39'第39分钟，哈维传球，但阿德里亚诺禁区左侧的射门偏出
42'巴拉多利德球员哈维-格拉手球犯规,对手获得球权.                   39'第39分钟，哈维传球，但阿德里亚诺禁区左侧的射门偏出
46'巴拉多利德球员博格迪希拼抢犯规,对手获得控球权.                   46'1分钟后，梅西速度摆脱后卫突入禁区右侧低射近角被马里诺用腿挡出
46'阿尔维斯为巴塞罗那赢得一个任意球.                   46'1分钟后，梅西速度摆脱后卫突入禁区右侧低射近角被马里诺用腿挡出
46'黄牌！巴拉多利德球员博格迪希因为恶意犯规,被主裁判出示黄牌.                   46'1分钟后，梅西速度摆脱后卫突入禁区右侧低射近角被马里诺用腿挡出
47'巴塞罗那球员阿德里亚诺大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是梅西.                   46'1分钟后，梅西速度摆脱后卫突入禁区右侧低射近角被马里诺用腿挡出
48'射门!!!巴塞罗那球员梅西大禁区中央右脚射门,被对方守门员横身扑出.                   46'1分钟后，梅西速度摆脱后卫突入禁区右侧低射近角被马里诺用腿挡出
48'马里尼奥将球处理出底线,巴塞罗那获得角球.                   46'1分钟后，梅西速度摆脱后卫突入禁区右侧低射近角被马里诺用腿挡出
48'哈维-格拉为巴拉多利德赢得一个任意球.                   46'1分钟后，梅西速度摆脱后卫突入禁区右侧低射近角被马里诺用腿挡出
48'巴塞罗那球员布斯克茨拼抢犯规,对手获得控球权.                   46'1分钟后，梅西速度摆脱后卫突入禁区右侧低射近角被马里诺用腿挡出
54'巴塞罗那球员法布雷加斯大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.                   54'第54分钟，法布雷加斯禁区右侧斜射偏出
55'巴拉多利德球员F-罗西一脚直塞球给哈维-格拉,但是边裁举旗显示后者已经越位.                   54'第54分钟，法布雷加斯禁区右侧斜射偏出
57'巴塞罗那球员内马尔大禁区左侧尝试左脚射门,可惜皮球高出球门.给他传球的是梅西.                   54'第54分钟，法布雷加斯禁区右侧斜射偏出
61'巴塞罗那换人,桑切斯换下法布雷加斯                   61'第61分钟，桑切斯替换法布雷加斯出场
64'鲁卡维纳为巴拉多利德赢得一个任意球.                   61'第61分钟，桑切斯替换法布雷加斯出场
64'巴塞罗那球员佩德罗拼抢犯规,对手获得控球权.                   61'第61分钟，桑切斯替换法布雷加斯出场
64'巴拉多利德球员马努乔拼抢犯规,对手获得控球权.                   61'第61分钟，桑切斯替换法布雷加斯出场
64'马斯切拉诺为巴塞罗那赢得一个任意球.                   61'第61分钟，桑切斯替换法布雷加斯出场
82'巴拉多利德球员阿尔瓦罗-鲁比奥手球犯规,对手获得球权.                   82'第82分钟，卢比奥禁区弧顶手球犯规被黄牌警告，梅西任意球射门正入马里诺下怀
82'黄牌！巴拉多利德球员阿尔瓦罗-鲁比奥因为故意手球,被主裁判出示黄牌.                   82'第82分钟，卢比奥禁区弧顶手球犯规被黄牌警告，梅西任意球射门正入马里诺下怀
83'射门!!!巴塞罗那球员梅西大禁区外左脚射门,被对方守门员横身扑出.                   82'第82分钟，卢比奥禁区弧顶手球犯规被黄牌警告，梅西任意球射门正入马里诺下怀
84'巴拉多利德球员奥斯卡大禁区中央尝试右脚射门,可惜皮球稍稍高出球门.给他传球的是拉玛.                   82'第82分钟，卢比奥禁区弧顶手球犯规被黄牌警告，梅西任意球射门正入马里诺下怀
