4'射门!!!切尔西球员兰帕德大禁区外右脚射门,被对方守门员横身扑出.                   4'第4分钟，马塔传球，兰帕德25码处射门被瓦克里克没收
6'霍莱克将球处理出底线,切尔西获得角球.                   4'第4分钟，马塔传球，兰帕德25码处射门被瓦克里克没收
6'切尔西球员拉米雷斯大禁区外右脚射门,被防守球员封堵.给他传球的是伯特兰德.                   4'第4分钟，马塔传球，兰帕德25码处射门被瓦克里克没收
8'切尔西球员托雷斯大禁区右侧左脚射门,被防守球员封堵.给他传球的是马塔.                   8'第8分钟，马塔传球，托雷斯禁区右侧的射门被挡出
8'斯维迪克将球处理出底线,切尔西获得角球.                   8'第8分钟，马塔传球，托雷斯禁区右侧的射门被挡出
9'切尔西球员托雷斯大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是马塔.                   8'第8分钟，马塔传球，托雷斯禁区右侧的射门被挡出
9'布拉格斯巴达球员扎波托尼拼抢犯规,对手获得控球权.                   8'第8分钟，马塔传球，托雷斯禁区右侧的射门被挡出
9'马林为切尔西在左路,赢得一个任意球.                   8'第8分钟，马塔传球，托雷斯禁区右侧的射门被挡出
10'切尔西球员拉米雷斯大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.                   8'第8分钟，马塔传球，托雷斯禁区右侧的射门被挡出
16'布拉格斯巴达球员拉法塔大禁区中央尝试右脚射门,可惜皮球高出右上角球门.给他传球的是扎波托尼.                   16'布拉格斯巴达第16分钟险些破门，萨博托克尼右路斜传，无人防守的拉法塔12码处铲射偏出
17'切尔西球员兰帕德大禁区外右脚射门,被防守球员封堵.给他传球的是阿扎尔.                   16'布拉格斯巴达第16分钟险些破门，萨博托克尼右路斜传，无人防守的拉法塔12码处铲射偏出
18'布拉格斯巴达球员卡德尔克大禁区外右脚射门,被防守球员封堵.给他传球的是拉法塔.                   16'布拉格斯巴达第16分钟险些破门，萨博托克尼右路斜传，无人防守的拉法塔12码处铲射偏出
48'布拉格斯巴达球员克雷伊奇大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是马捷约夫斯基.                   46'1分钟后，克雷奇禁区前的射门又被切赫得到
49'马林为切尔西在左路,赢得一个任意球.                   46'1分钟后，克雷奇禁区前的射门又被切赫得到
49'布拉格斯巴达球员Lukas Vacha拼抢犯规,对手获得控球权.                   46'1分钟后，克雷奇禁区前的射门又被切赫得到
36'布拉格斯巴达球员希布斯大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是克雷伊奇.                   36'第36分钟，克雷奇右路传中，拉法塔15码处扫射偏出
38'马林为切尔西赢得一个任意球.                   36'第36分钟，克雷奇右路传中，拉法塔15码处扫射偏出
38'布拉格斯巴达球员拉法塔拼抢犯规,对手获得控球权.                   36'第36分钟，克雷奇右路传中，拉法塔15码处扫射偏出
39'射门!!!切尔西球员托雷斯大禁区中央左脚射门,被对方守门员横身扑出.                   36'第36分钟，克雷奇右路传中，拉法塔15码处扫射偏出
39'拉米雷斯为切尔西赢得一个任意球.                   36'第36分钟，克雷奇右路传中，拉法塔15码处扫射偏出
39'布拉格斯巴达球员胡斯堡拼抢犯规,对手获得控球权.                   36'第36分钟，克雷奇右路传中，拉法塔15码处扫射偏出
41'切尔西球员卡希尔拼抢犯规,对手获得控球权.                   41'第41分钟，马林传球失误，卡希尔铲倒拉法塔被罚黄牌
41'拉法塔为布拉格斯巴达赢得一个任意球.                   41'第41分钟，马林传球失误，卡希尔铲倒拉法塔被罚黄牌
