8'把球挑入巴萨禁区，皮克头球顶了回去                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
8'巴萨的反击主打特略这一点                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
8'不过给他的传球成功率不高                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
8'法尔考~~~接到队友的身后挑传                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
8'反越位~禁区线上的左脚抽射！                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
8'被平托大叔倒地抱住                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
9'这球没有完全发上力，而且也射得太正                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
9'-待--續---:＠柠檬 巴萨就没换帅可能？还是换了吧！比拉瓦诺这赛季就没霸气赢过有实力的对手，这也使联赛冠军的含金量少了许多---他不会走，下赛季还是主教练                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
9'小法~差点就抢到了点                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
10'应该是伊涅斯塔给出的挑传                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
10'小法插上之后倒地垫射~可惜没打上皮球                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
10'马竞今天的主场氛围很火爆                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
10'平托跟皮克出现了传球失误                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
11'阿尔维斯~~边路传中                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
11'打在了后卫腿上，边线球                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
46'又是标志性的搓射！！！                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
46'球擦着立柱飞出远端立柱！                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
46'额，是飞出底线                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
46'下半场开始了                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
