4'帕尔马中路控球                   4'开场4分钟，比亚比亚尼吃到黄牌
4'尤文断球发动反击，还是没有成功                   4'开场4分钟，比亚比亚尼吃到黄牌
4'不过在尤文后场，比达尔断球时被比亚比亚尼铲倒                   4'开场4分钟，比亚比亚尼吃到黄牌
5'比亚比亚尼吃到本场比赛的第一张黄牌                   4'开场4分钟，比亚比亚尼吃到黄牌
5'阿萨莫阿中场抢断成功                   4'开场4分钟，比亚比亚尼吃到黄牌
6'博努齐后场传球失误，帕波恩禁区外远射力量不大，门将斯托拉里轻松把球拿到                   4'开场4分钟，比亚比亚尼吃到黄牌
7'博努齐后场转移左路的阿萨莫阿，传球力量过大直接出了底线                   4'开场4分钟，比亚比亚尼吃到黄牌
7'比亚比亚尼前场拿球利用速度突破到禁区里，马罗内把球破坏                   4'开场4分钟，比亚比亚尼吃到黄牌
7'不过帕尔马拿到一个角球                   4'开场4分钟，比亚比亚尼吃到黄牌
11'尤文图斯前场拿到一个任意球                   11'第11分钟，皮尔洛任意球直传禁区，乔文科倒地却被判假摔吃到黄牌
11'皮尔洛传到禁区里，乔文科争抢中倒地                   11'第11分钟，皮尔洛任意球直传禁区，乔文科倒地却被判假摔吃到黄牌
12'主裁判过来向乔文科出示了一张黄牌，示意他假摔                   11'第11分钟，皮尔洛任意球直传禁区，乔文科倒地却被判假摔吃到黄牌
12'比亚比亚尼左路利用个人能力突破到底线横传门前                   11'第11分钟，皮尔洛任意球直传禁区，乔文科倒地却被判假摔吃到黄牌
12'尤文后卫把球解围出底线，角球                   11'第11分钟，皮尔洛任意球直传禁区，乔文科倒地却被判假摔吃到黄牌
13'帕波恩角球传到门前，帕罗洛抢到落点头球顶高了                   11'第11分钟，皮尔洛任意球直传禁区，乔文科倒地却被判假摔吃到黄牌
13'武齐尼奇接到队员的长传越位了                   11'第11分钟，皮尔洛任意球直传禁区，乔文科倒地却被判假摔吃到黄牌
14'帕波恩右路再次逼得角球                   11'第11分钟，皮尔洛任意球直传禁区，乔文科倒地却被判假摔吃到黄牌
14'外围帕尔马球员控制住                   11'第11分钟，皮尔洛任意球直传禁区，乔文科倒地却被判假摔吃到黄牌
14'巴尔德斯强行传中被阿萨莫阿解围掉                   11'第11分钟，皮尔洛任意球直传禁区，乔文科倒地却被判假摔吃到黄牌
24'比亚比亚尼前场逼抢的很积极                   24'第24分钟，阿夸撞倒皮尔洛，被黄牌警告
25'皮尔洛中场拿球过人被阿奎阿凶狠的撞倒                   24'第24分钟，阿夸撞倒皮尔洛，被黄牌警告
25'阿奎阿也吃到黄牌                   24'第24分钟，阿夸撞倒皮尔洛，被黄牌警告
25'利希施泰纳右路把球被对方铲断                   24'第24分钟，阿夸撞倒皮尔洛，被黄牌警告
25'帕罗洛左路下底传中被马罗内解围                   24'第24分钟，阿夸撞倒皮尔洛，被黄牌警告
26'小将马罗内今天是三后卫当中站位中间的一个                   24'第24分钟，阿夸撞倒皮尔洛，被黄牌警告
27'比亚比亚尼左路拿球想生吃马罗内，被直接抢断                   24'第24分钟，阿夸撞倒皮尔洛，被黄牌警告
27'比亚比亚尼又来到右路控球                   24'第24分钟，阿夸撞倒皮尔洛，被黄牌警告
36'比达尔外围左脚的一脚远射被门将稳稳抱住                   36'第36分钟，比达尔远射被米兰特得到
36'尤文图斯后场倒脚                   36'第36分钟，比达尔远射被米兰特得到
37'武齐尼奇前场拿球漂亮的摆脱一名后卫，搓射远角稍稍偏出                   36'第36分钟，比达尔远射被米兰特得到
37'博努齐后场防守时手球了                   36'第36分钟，比达尔远射被米兰特得到
38'阿奎阿右路下底传中，巴尔扎利解围出来                   36'第36分钟，比达尔远射被米兰特得到
39'阿萨莫阿大脚把球踢出后被身后的罗西撞倒                   36'第36分钟，比达尔远射被米兰特得到
39'皮尔洛中路直传，可惜武齐尼奇第一下没有把球停住                   36'第36分钟，比达尔远射被米兰特得到
48'马尔基西奥反抢放倒了巴尔德斯                   48'下半时开始3分钟，帕莱塔头球解围不远，阿萨莫阿在门前12米处左脚半凌空抽射被挡出左门柱
48'再次传中到后点，阿萨莫阿禁区里的打门被皮球运行线路上的乔文科挡出了底线                   48'下半时开始3分钟，帕莱塔头球解围不远，阿萨莫阿在门前12米处左脚半凌空抽射被挡出左门柱
48'帕尔马右路阿奎阿拿球回传                   48'下半时开始3分钟，帕莱塔头球解围不远，阿萨莫阿在门前12米处左脚半凌空抽射被挡出左门柱
