4'今天伦敦天气不错~                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
4'切尔西拿球也不急于进攻                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
4'特里左脚起高球~                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
4'切尔西打得未免也太简单了一些                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
5'Forever听听23:02 埃托奥要进球---你赢了                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
5'穆尼尼奥又在他的小本子上不断的记着射门                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
6'月亮磊23:00 刚摔倒了，求扶上墙---好嘛~                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
6'水晶宫右边路进攻~                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
6'连续的边路传中落点都不太好                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
6'切尔西在中场重新控制了球权                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
7'兰帕德停球转身~自己脚软了                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
7'水晶宫反击~前场人太少                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
7'传了两脚之后球马上就丢了                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
13'这球是被后卫挡了一下，出了底线                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
13'如果不挡的话，恐怕就要进球了                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
13'切尔西的角球传中被后卫顶了出去                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
13'水晶宫反击中犯规了！                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
13'博拉斯凶狠的铲抢为他带来了一张黄牌                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
14'路易斯因为这次犯规而倒地受伤                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
14'裁判暂时中断了比赛                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
14'队医进场了                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
14'柠檬冰我的最爱23:12 柠檬小妹！本场有木有回答问题抽会员？---木有                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
15'经过队医治疗，路易斯重新投入比赛                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
15'水晶宫将球传入禁区~伊万大脚破坏出去                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
16'路易斯在中场抢高球犯规了                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
16'巴西人凶悍犹豫，灵巧还是比不上拉米雷斯啊                   13'第13分钟，博拉西耶对路易斯犯规被罚黄牌
20'邦臣因此领到黄牌                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
20'切尔西将球吊入禁区！                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
20'托雷斯~门将抢先出击，将球没收                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
20'慢动作来看，对方后卫在托雷斯胸部停球之后似乎有犯规嫌疑                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
21'不过这种程度的犯规英超裁判不太会吹的                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
21'明显的后卫有用手推人的嫌疑                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
22'托雷斯~倒在了中场                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
22'被对方后卫从身后撞了一下                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
22'德拉尼的犯规送给切尔西一个前场定位球                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
22'兰帕德大脚往禁区里面吊！                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
22'裁判吹哨了                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
23'吹了特里冲撞对方门将                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
23'阿扎尔扔边线球~被吹了违例                   20'第20分钟，普琼对阿斯皮利奎塔犯规也被黄牌警告
26'博拉斯小禁区角上接到队友传中！                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
26'不过他的停球离身体太远~                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
26'最终出了底线                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
26'许尔勒想跟队友来次撞墙式配合！                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
27'后卫注意力非常集中，转身将球解围                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
27'费尔南多·托雷斯23:26 波拉丝不是博阿斯---我没说过是博阿斯吧                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
27'托雷斯为切尔西制造了一个角球                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
28'兰帕德传中被对方后卫顶到                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
28'水晶宫的进攻主要集中在右边路                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
28'底线传中~特里倒地将球解围                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
29'马蒂奇中场将球拦截下来                   26'第26分钟，普琼禁区右侧传中，博拉西耶小禁区左侧捅射打在边网
29'马蒂奇中场将球拦截下来                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
30'费尔南多·托雷斯23:29 没有说错！我只是觉得波拉丝没有博阿斯出名而已---额~                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
30'水晶宫有球员在禁区内倒地                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
30'不过伊万的这次铲球并没有犯规                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
30'伊万还示意博拉斯赶紧的站起来                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
30'慢动作来看，伊万确实有犯规的嫌疑~                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
