2'阿尔维斯~边路传中                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
2'对方后卫将球踢出了底线，角球                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
2'拉基蒂奇角球传中~                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
2'禁区外是哈达迪~左脚射门擦着立柱飞出                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
3'哈达迪-穆尼尔上一场比赛表现极佳                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
3'这名今天就年满19岁的小将上一场比赛收获了自己的首个联赛进球                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
3'佩德罗在右路拿球~                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
4'横敲梅西~禁区线上的抽射打得太正了                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
4'巴萨一开场就发动了狂攻                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
5'比利亚雷亚尔现在还没过去过中场                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
5'好机会~~~                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
5'拉菲尼亚险些在对方禁区内抢断                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
5'门将出击化解了险情                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
5'比利亚雷亚尔的反击~传接球出现了配合失误                   2'第2分钟，主队解围角球，穆尼尔禁区弧边缘的左脚抽射偏出右侧立柱
11'拉基蒂奇~禁区外一脚远射！！！                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
11'球高出了横梁                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
11'这种原地发力的射门不好控制啊                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
11'切里舍夫~左路传中                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
11'球折射之后被布拉沃接到                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
12'梅西面对对方的3人包夹~球丢了                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
12'拉基蒂奇在中场的拦截，把球回给了马蒂厄                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
12'巴萨今年的引援来看                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
12'拉基蒂奇性价比相当的高                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
12'不光防守积极，而且进攻方面也有一脚传球                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
13'拉菲尼亚大范围转移~而阿尔维斯的传中被对方后卫顶到                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
13'巴萨又开始边路传中了...                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
13'拉基蒂奇~防守中铲球犯规                   11'第11分钟，穆尼尔传球，拉基蒂奇25码处劲射高出
