7'AC米兰球员罗比尼奥大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是巴洛特利.                   7'第7分钟，卡卡和巴洛特利连续传递，罗比尼奥在门前13米处抽射偏出右门角
8'皮尼利亚为卡利亚里在左路,赢得一个任意球.                   7'第7分钟，卡卡和巴洛特利连续传递，罗比尼奥在门前13米处抽射偏出右门角
8'AC米兰球员德希利奥拼抢犯规,对手获得控球权.                   7'第7分钟，卡卡和巴洛特利连续传递，罗比尼奥在门前13米处抽射偏出右门角
9'D-孔蒂为卡利亚里赢得一个任意球.                   7'第7分钟，卡卡和巴洛特利连续传递，罗比尼奥在门前13米处抽射偏出右门角
9'AC米兰球员巴洛特利拼抢犯规,对手获得控球权.                   7'第7分钟，卡卡和巴洛特利连续传递，罗比尼奥在门前13米处抽射偏出右门角
9'卡利亚里球员穆鲁拼抢犯规,对手获得控球权.                   7'第7分钟，卡卡和巴洛特利连续传递，罗比尼奥在门前13米处抽射偏出右门角
9'本田圭佑为AC米兰在右路,赢得一个任意球.                   7'第7分钟，卡卡和巴洛特利连续传递，罗比尼奥在门前13米处抽射偏出右门角
10'射门!!!AC米兰球员巴洛特利小禁区右侧左脚射门,被对方守门员横身扑出.                   7'第7分钟，卡卡和巴洛特利连续传递，罗比尼奥在门前13米处抽射偏出右门角
10'阿拉莫夫将球处理出底线,AC米兰获得角球.                   7'第7分钟，卡卡和巴洛特利连续传递，罗比尼奥在门前13米处抽射偏出右门角
13'拉米将球处理出底线,卡利亚里获得角球.                   13'第13分钟，科苏左侧开出角球，穆鲁前点左脚打高
13'卡利亚里球员穆鲁大禁区左侧尝试左脚射门,可惜皮球高出球门.给他传球的是安德烈-科苏.                   13'第13分钟，科苏左侧开出角球，穆鲁前点左脚打高
14'卡利亚里球员安德烈-科苏一脚直塞球给马克-苏,但是边裁举旗显示后者已经越位.                   13'第13分钟，科苏左侧开出角球，穆鲁前点左脚打高
15'皮萨诺为卡利亚里赢得一个任意球.                   13'第13分钟，科苏左侧开出角球，穆鲁前点左脚打高
15'AC米兰球员罗比尼奥拼抢犯规,对手获得控球权.                   13'第13分钟，科苏左侧开出角球，穆鲁前点左脚打高
16'射门!!!AC米兰球员巴洛特利大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是罗比尼奥.                   13'第13分钟，科苏左侧开出角球，穆鲁前点左脚打高
18'射门!!!AC米兰球员本田圭佑大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是巴洛特利.                   18'第18分钟，AC米兰发起快攻，巴洛特利一脚触球做给本田圭佑，本田在门前9米处单刀推射被阿夫拉莫夫身体挡出近门柱
18'阿拉莫夫将球处理出底线,AC米兰获得角球.                   18'第18分钟，AC米兰发起快攻，巴洛特利一脚触球做给本田圭佑，本田在门前9米处单刀推射被阿夫拉莫夫身体挡出近门柱
18'AC米兰球员蒙托利沃大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是德容.                   18'第18分钟，AC米兰发起快攻，巴洛特利一脚触球做给本田圭佑，本田在门前9米处单刀推射被阿夫拉莫夫身体挡出近门柱
20'卡利亚里球员穆鲁大禁区外尝试左脚射门,可惜皮球高出球门.给他传球的是拉米雷斯.                   18'第18分钟，AC米兰发起快攻，巴洛特利一脚触球做给本田圭佑，本田在门前9米处单刀推射被阿夫拉莫夫身体挡出近门柱
38'AC米兰球员蒙托利沃大禁区外尝试右脚射门,可惜皮球偏出球门.                   38'第38分钟，蒙托利沃右路任意球高出
39'射门!!!AC米兰球员本田圭佑大禁区中央头球,被对方守门员横身扑出.给他传球的是德希利奥.                   38'第38分钟，蒙托利沃右路任意球高出
39'皮萨诺将球处理出底线,AC米兰获得角球.                   38'第38分钟，蒙托利沃右路任意球高出
40'穆鲁为卡利亚里赢得一个任意球.                   38'第38分钟，蒙托利沃右路任意球高出
40'AC米兰球员德希利奥拼抢犯规,对手获得控球权.                   38'第38分钟，蒙托利沃右路任意球高出
41'卡利亚里球员安德烈-科苏拼抢犯规,对手获得控球权.                   38'第38分钟，蒙托利沃右路任意球高出
41'埃马纽尔森为AC米兰赢得一个任意球.                   38'第38分钟，蒙托利沃右路任意球高出
44'卡利亚里球员德塞纳大禁区右侧右脚射门,被防守球员封堵.给他传球的是马克-苏.                   44'第44分钟，皮萨诺右路传中，博内拉解围踢空，皮尼利亚射门被拉米破坏
