5'热那亚后场长传~                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
5'坎比亚索把球拦截下来~                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
5'帕拉西奥趟了两步交给阿尔瓦雷斯！                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
5'阿尔瓦雷斯直杀禁区~~~小角度打门！！！                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
5'角度实在是太小了，佩林封住了近角将球抱住                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
6'国米中场拦截效率不错啊                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
6'长友佑都边路插上~队友的脚后跟妙传！                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
6'可惜传中之前已经出了底线                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
7'热那亚在中前场人是不少                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
7'但是很难形成连续的传递                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
7'等科比回来22:07  中央5真次 不直播足球直播斯诺克---是吗？预告上面有啊                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
7'外国蜗牛22:08  好久没看到有人直播国米了！以前都是机器人……---其实我也是...嘿嘿                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
8'安东尼尼把球擦了又擦~热那亚的边线球                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
8'逐渐推进到了国米的禁区附近                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
8'这是要手榴弹战术了                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
8'禁区边缘人员太过密集                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
16'裁判鸣哨了，沃萨奇科抢球的时候对米利托犯规                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
16' 9527: 现在网速太次，只能看文字了，有时候文字都看不来了---额，以后会有更多的国米比赛的                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
16'佩林玩了把心跳~~~                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
16'解围的时候踢给了帕拉西奥！                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
17'好大一个空门机会                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
17'帕拉西奥心花怒放~~~                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
17'抬脚就打~给踢高了                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
17'这真是幸福来得太突然了                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
17'场上有国米的球员倒地了                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
17'但是国米并没有放弃进攻                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
17'好机会啊~                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
17'诺纳坦~~~                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
18'接到米利托的挑传！一停一打！                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
18'动作太慢了                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
18'后卫奋不顾身的封堵之下，被挡出了底线                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
18'这球不停直接打的话，佩林估计要傻眼的                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
18'阿尔瓦雷斯有些受伤啊                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
18'队医进场了                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
19'samiM1022:19  车子大战红色埃弗顿谁转播？---左翼                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
19'国米开出的角球没有形成威胁                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
19'帕拉西奥再次把球传入禁区！                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
19'佩林出击将球摘下                   16'第16分钟，佩林开球不远，帕拉西奥断球远射高出
24'后卫完全失位                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
24'帕拉西奥禁区左侧的打门！                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
24'擦着远端立柱飞出底线                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
24'这球没进，帕拉西奥自己都不好意思的笑了                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
24'先前他还浪费了一个空门机会                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
25'安东内利边线球发出                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
25'费特法齐迪斯不停球直接起脚打远射！                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
25'这球打得质量很高，不过还是稍稍偏出                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
26'9527: 我在非洲大草原上，与意大利同一时区 ---黑非洲啊~在哪个国家呢？                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
26'国米禁区内积水严重啊                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
26'热那亚右边路的传中~                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
26'若纳坦居然踢空了~~~                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
27'可惜斯图若多点球点附近的打门被积水阻挡没发上力                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
27'都是积水惹的祸                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
27'这球要是在平时恐怕早就进了                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
27'不过没有积水的话，诺纳坦也没那么容易踢空                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
27'场上又有国米球员受伤                   24'第24分钟，科菲后场回传失误，帕拉西奥提前起动捅过后卫，突入禁区左侧距门10米处外脚背低射滑出远门柱
27'可惜斯图若多点球点附近的打门被积水阻挡没发上力                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
27'都是积水惹的祸                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
27'这球要是在平时恐怕早就进了                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
27'不过没有积水的话，诺纳坦也没那么容易踢空                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
27'场上又有国米球员受伤                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
28'看起来是米利托                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
28'解围的时候貌似是他踢到了对方的鞋底上                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
28'硬伤问题还不大，缓缓就过去了                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
28'游客4720: 热那亚的吉拉迪诺是不是米兰曾经3000万买来的那个？---就是他了                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
29'上帝的烦恼谁来解22:30  柠檬，是不是你们那几个新主播不靠谱啊，最近咋没见他们了，什么洋洋、乐乐，让汪涵领回去了？---呵呵，这个情况我真不知道哇                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
