5'洛里扑的也很漂亮！！！                   5'阿贾克斯开场5分钟就取得领先
5'前点的德里赫特！！                   5'阿贾克斯开场5分钟就取得领先
5'头球！！！                   5'阿贾克斯开场5分钟就取得领先
5'球进了！！！！！                   5'阿贾克斯开场5分钟就取得领先
6'阿贾克斯领先了！队长德里赫特接到角球！中路头槌入网！！                   5'阿贾克斯开场5分钟就取得领先
7'维尔通亨中圈弧附近前侧得球！                   5'阿贾克斯开场5分钟就取得领先
8'倒地了球丢了！不是裁判没表示！阿贾克斯的球权！                   5'阿贾克斯开场5分钟就取得领先
8'吹了阿贾克斯上抢球员犯规！                   5'阿贾克斯开场5分钟就取得领先
35'布林德接球！斜传给中间！球丢了！但是队友抢下来了！                   35'阿贾克斯第35分钟扩大比分
35'后场舍内自己带！被放倒了！裁判鸣响了哨声！吹了万亚马的犯规！                   35'阿贾克斯第35分钟扩大比分
36'阿贾克斯的球权！后场布林德控制！左侧大脚给上去！                   35'阿贾克斯第35分钟扩大比分
36'分到中间齐耶赫！射门！！gooooooooooal！！！球进了！！！[2-0]                   35'阿贾克斯第35分钟扩大比分
36'阿贾克斯主场2-0领先热刺！总比分3-0 ！！！！！！                   35'阿贾克斯第35分钟扩大比分
37'左侧禁区塔迪奇得球敲到中间齐耶赫，齐耶赫不做调整直接打门！球应声入网！                   35'阿贾克斯第35分钟扩大比分
38'看回来比赛！阿贾克斯前场控制！分到齐耶赫！长传转移球给到左路！！！                   35'阿贾克斯第35分钟扩大比分
55'刚刚是埃里克森的送出去的挑传！奥纳纳门球开出去！                   55'热刺第55分钟追回一球
55'裁判鸣响了哨声！吹了西索科犯规！                   55'热刺第55分钟追回一球
55'阿贾克斯左侧任意球！中圈弧附近前侧的位置！开出去！                   55'热刺第55分钟追回一球
56'长传转移球给到右路！被孙兴慜拦截！                   55'热刺第55分钟追回一球
56'中路给到小卢卡斯！射门！！！gooooooooooal！！！球进了！！！！！！！[2-1]                   55'热刺第55分钟追回一球
56'热刺搬回一个！！                   55'热刺第55分钟追回一球
57'罗斯发起来进攻！长传转移球给到右路！阿里得球过了一个阿贾克斯球员！随后分到禁区内小卢卡斯！小卢卡斯射门得球！                   55'热刺第55分钟追回一球
57'看回来比赛！                   55'热刺第55分钟追回一球
57'右路阿尔德韦雷尔德得球！分特里皮尔！分到小卢卡斯！                   55'热刺第55分钟追回一球
57'被阿贾克斯球员踢出边线！热刺的左侧界外球！                   55'热刺第55分钟追回一球
58'再分特里皮尔！边线得球！                   55'热刺第55分钟追回一球
58'分底线！孙兴慜接球！                   55'热刺第55分钟追回一球
58'外围热刺的球权！长传转移球给到左路！！！                   55'热刺第55分钟追回一球
49'阿贾克斯的球权！分右路去！                   49'仅过4分钟，小卢卡斯又下一城
49'边线还是阿贾克斯的球权！马兹拉维大脚给上去！                   49'仅过4分钟，小卢卡斯又下一城
49'给维尔通亨拦截！                   49'仅过4分钟，小卢卡斯又下一城
49'分边线去！给到左侧罗斯！                   49'仅过4分钟，小卢卡斯又下一城
49'挑传禁区内！被布林德拦截！                   49'仅过4分钟，小卢卡斯又下一城
50'被热刺球员拦截！45°传中！！被破坏出去！                   49'仅过4分钟，小卢卡斯又下一城
50'罗斯倒地了！好像是多尔贝尔的犯规！                   49'仅过4分钟，小卢卡斯又下一城
50'多尔贝尔吃到黄卡一张！                   49'仅过4分钟，小卢卡斯又下一城
50'分右路特里皮尔！                   49'仅过4分钟，小卢卡斯又下一城
51'球被破坏出去！西索科中路拦截！分左侧罗斯！                   49'仅过4分钟，小卢卡斯又下一城
51'分回来罗斯！分到孙兴慜！过去了！禁区附近！                   49'仅过4分钟，小卢卡斯又下一城
52'分回来罗斯！分西索科！给右路！给到特里皮尔！                   49'仅过4分钟，小卢卡斯又下一城
52'这球出了底线！想找略伦特的！！热刺的角球！                   49'仅过4分钟，小卢卡斯又下一城
