3'富力右侧长传                   3'第3分钟富力右路长传，乌索得球后的射门绵软无力被轻松挡出
4'乌索射门，绵软无力，轻松挡出                   3'第3分钟富力右路长传，乌索得球后的射门绵软无力被轻松挡出
5'斯威后场定位球发出，被踢出界外                   3'第3分钟富力右路长传，乌索得球后的射门绵软无力被轻松挡出
6'左侧弧线长传，恩里克抢到第一点，踢疵了                   3'第3分钟富力右路长传，乌索得球后的射门绵软无力被轻松挡出
15'传给彭欣力，分崔永哲                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
15'短传又失误了                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
15'富力界外球                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
15'双方争顶                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
16'马俊亮带球向前                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
16'隋维杰直接将球没收                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
16'罗皓长传                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
16'程月磊收下，李提香长传                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
17'费尔南多被铲倒，富力马上反击                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
17'扎哈维带出了边线                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
17'重庆发给崔永哲                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
17'李提香反抢                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
18'斯威犯规，富力定位球                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
18'连续争顶                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
18'李提香得球                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
18'传给弋腾                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
18'马俊亮失误了                   15'第15分钟，罗皓长传禁区，程月磊出击将球摘下
23'出界了，富力界外球                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
23'发出来给到弋腾                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
23'卢琳传给肖智，又失误了                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
23'斯威大举反击                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
24'冯劲右路内切，卢琳封出底线                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
24'又失误了，唐淼给弋腾，再次失误出了边线                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
24'费尔南多反击，失误了                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
25'程月磊快发                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
25'雷纳尔迪尼奥给到马俊亮                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
25'彭欣力撞倒唐淼，犯规定位球                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
25'卢琳传中被解围                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
26'卡尔德克反击                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
26'费尔南多挑传给右侧                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
26'打门，唐淼挡出来                   23'第23分钟费尔南多带球反击，禁区前沿搓传禁区时力量稍大，球被门将出击得到
26'卡尔德克反击                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
26'费尔南多挑传给右侧                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
26'打门，唐淼挡出来                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
27'费尔南迪尼奥丢球，肖智迅速分球                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
27'乌索给扎哈维，越位了                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
27'定位球发出                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
27'费尔南迪尼奥传中，没抢到落点                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
28'门球，彭欣力轻点                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
28'富力得球，扎哈维突破被破坏                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
28'隋维杰长传                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
28'费尔南多得球                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
29'晃动之后给到彭欣力                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
29'彭欣力直接打门，变线了，门将抱在怀里                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
29'程月磊发出                   26'第26分钟，费尔南多在右侧角旗区附近得球，左脚送出弧线传中，卡尔德克插上起跳冲顶，可惜球力量稍大未能顶到
31'唐淼放倒费尔南迪尼奥                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
31'处罚定位球                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
31'费尔南多处理                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
31'开到后点                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
31'卡尔德克没点到                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
31'雷纳尔迪尼奥抢到                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
32'扎哈维内切，射门                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
32'防守球员碰出底线                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
32'角球。卢琳处理，前点没人啊                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
32'中路肖智大力抽射打在了横梁上                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
33'球出了底线，浪费了一个好机会                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
33'球门球发出                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
33'丁捷彭欣力互相传导                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
33'卢琳抢断                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
34'李提香捅出边线                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
34'界外球发出传中，卡尔德克没顶到                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
34'球门球，崔永哲传导                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
34'回传程月磊                   31'第31分钟卢琳主罚左侧角球，前点双方球员均漏过，球落到门前埋伏的肖智脚下，肖智大力捅射击中横梁弹出底线
38'乌索抢下，反击来了                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
38'唐淼给李提香                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
38'卢琳扎哈维配合                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
38'扎哈维被彭欣力拉拽犯规                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
39'雷纳尔迪尼奥给扎哈维犯规                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
39'费尔南迪尼奥打远角，偏了                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
39'裁判在看是否是角球                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
39'门球，后场发出                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
39'罗皓封出边线                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
40'扎哈维反击，转身摆脱                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
40'三人围堵                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
40'卢琳在左侧起脚传中                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
40'雷纳尔迪尼奥抢点攻门，球进啦！！！！！                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
41'一个漂亮的摆脱                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
41'雷纳尔迪尼奥中路头球得手，富力客场率先进球！！！！                   38'第38分钟，费尔南迪尼奥带球高速进入禁区，起脚打远角，球被程月磊扑了一下擦着远端立柱飞出底线
45'连续空中争顶，富力球权                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
45'卢琳丢球，重庆反击没起来                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
46'左路找冯劲，球被破坏                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
46'雷纳尔迪尼奥放倒了吴庆                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
46'定位球，费尔南迪尼奥来发                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
46'丁捷高高跃起头球攻门                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
46'顶偏了                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'上半场补时两分钟                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'李提香得球                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'重庆大举压上                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'雷纳尔迪尼奥被犯规                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'李提香传球队友没接到                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'扎哈维得球                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
48'又丢了，重庆反击                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
