3'曼联的长传也是没有打起来                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
3'利物浦右路直塞到了禁区内                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
3'斯图里奇禁区内的劲射打偏了！！                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
3'这球也给曼联的后防提了个醒                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
4'理想是等灯等灯等：感觉英超非曼联球迷都支持利物浦了。。。【这让其它队球迷情何以堪】                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
4'鲁尼回撤到中场附近来拿球                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
4'杰拉德中场防守马塔的时候犯规                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
5'曼联左路策动攻势，没有打起来                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
5'曼联后场拿球被断了                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
5'苏亚雷斯得球后杀入到禁区内                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
5'在两名防守球员的干扰下被解围出底线                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
6'利物浦获得角球机会                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
6'这球苏亚雷斯跟裁判抱怨有犯规的嫌疑                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
6'杰拉德角球送前点，卡里克头球顶出边线                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
8'利物浦中场拿球转移到右路                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
8'格伦-约翰逊右路拿球横向摆脱                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
8'禁区前沿低射没有打上力量                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
9'这段时间利物浦的攻势很猛                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
9'格伦-约翰逊中场拿球回敲给到门将                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
9'向鱼问水瓶：利物浦肯定会先进球【这不一定吧】                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
9'拉斐尔右边路带球被放倒                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
10'曼联任意球送禁区内                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
10'范佩西得球后在底线附近将球回敲                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
10'可惜中路并没有队友的跟进                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
11'慢三拍lin：估计曼联的防线 挡不住苏神【刚才就差点】                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
11'鲁尼带球突破被弗拉纳甘拉倒                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
11'曼联长传被利物浦头球顶到中场                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
11'埃弗拉左路带球给到贾努扎伊                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
11'贾努扎伊边路拿球被铲出边线                   8'第8分钟，格伦-约翰逊禁区前的射门偏转正入德赫亚下怀
20'斯图里奇禁区内又获得机会                   20'第20分钟，苏亚雷斯直传，斯图里奇禁区内的射门打歪未能施加威胁
20'可惜他的一扣虽然摆脱了防守                   20'第20分钟，苏亚雷斯直传，斯图里奇禁区内的射门打歪未能施加威胁
20'但射门再次没有吃准部位                   20'第20分钟，苏亚雷斯直传，斯图里奇禁区内的射门打歪未能施加威胁
21'可以说斯图里奇要是把握机会抢点，恐怕场上的比分早就改变了                   20'第20分钟，苏亚雷斯直传，斯图里奇禁区内的射门打歪未能施加威胁
22'shengyeye：红军必胜！！这个赛季曼联没有了弗格森再加上人员也确实不行了，一个王朝真的没落了！我红军可继续给予痛击，加速其坠落！Go!Liverpool!!【底蕴还是在的】                   20'第20分钟，苏亚雷斯直传，斯图里奇禁区内的射门打歪未能施加威胁
22'格伦-约翰逊右路下底到后点                   20'第20分钟，苏亚雷斯直传，斯图里奇禁区内的射门打歪未能施加威胁
22'斯图里奇头球摆渡一下被曼联解围                   20'第20分钟，苏亚雷斯直传，斯图里奇禁区内的射门打歪未能施加威胁
23'ghost爱or恨：曼联欧冠不会被淘汰吧，加油呀，红军，红魔【这个还是得靠自己】                   20'第20分钟，苏亚雷斯直传，斯图里奇禁区内的射门打歪未能施加威胁
23'这段时间，双方的节奏稍微放缓                   20'第20分钟，苏亚雷斯直传，斯图里奇禁区内的射门打歪未能施加威胁
23'费莱尼前场右路送直塞                   20'第20分钟，苏亚雷斯直传，斯图里奇禁区内的射门打歪未能施加威胁
34'杰拉德来主罚！！                   34'利物浦第34分钟打破僵局，苏亚雷斯禁区左侧过人时造成拉斐尔手球犯规，后者侥幸逃脱第2张黄牌处罚，杰拉德主罚点球命中
34'杰拉德点球推右路，德赫亚判断错了方向！                   34'利物浦第34分钟打破僵局，苏亚雷斯禁区左侧过人时造成拉斐尔手球犯规，后者侥幸逃脱第2张黄牌处罚，杰拉德主罚点球命中
34'利物浦客场领先了                   34'利物浦第34分钟打破僵局，苏亚雷斯禁区左侧过人时造成拉斐尔手球犯规，后者侥幸逃脱第2张黄牌处罚，杰拉德主罚点球命中
36'利物浦的这粒点球是苏亚雷斯在禁区内控球准备突破，结果拉斐尔手球犯规了                   34'利物浦第34分钟打破僵局，苏亚雷斯禁区左侧过人时造成拉斐尔手球犯规，后者侥幸逃脱第2张黄牌处罚，杰拉德主罚点球命中
36'拉斐尔今天的错误有些多                   34'利物浦第34分钟打破僵局，苏亚雷斯禁区左侧过人时造成拉斐尔手球犯规，后者侥幸逃脱第2张黄牌处罚，杰拉德主罚点球命中
36'利物浦这边，杰拉德又得到一张黄牌                   34'利物浦第34分钟打破僵局，苏亚雷斯禁区左侧过人时造成拉斐尔手球犯规，后者侥幸逃脱第2张黄牌处罚，杰拉德主罚点球命中
