3'尤里前场的冲抢，黄威把球回传给门将！                   3'上半场第3分钟，埃里克森禁区外吊射稍稍高出
4'贵州人和队后场控球，转移到右侧给刘洋，再分球转移到左侧                   3'上半场第3分钟，埃里克森禁区外吊射稍稍高出
4'埃里克森转身的吊射，球擦着横梁出了底线！                   3'上半场第3分钟，埃里克森禁区外吊射稍稍高出
5'今天双方开场拼得还是非常积极的～                   3'上半场第3分钟，埃里克森禁区外吊射稍稍高出
5'于涛中场冲抢时犯规！贵州人和队前场的任意球机会，距离球门有点远！                   3'上半场第3分钟，埃里克森禁区外吊射稍稍高出
5'埃里克森任意球开到禁区内，上海申鑫队解围了                   3'上半场第3分钟，埃里克森禁区外吊射稍稍高出
6'冯仁亮禁区外围的打门，被门将没收                   3'上半场第3分钟，埃里克森禁区外吊射稍稍高出
6'冯仁亮带球出了边线，这次林裕焕的防守还是比较成功的                   3'上半场第3分钟，埃里克森禁区外吊射稍稍高出
8'贵州人和队反击，冯仁亮左路的斜传球，张迅伟出击抢在沈田峰前把球没收！                   8'第8分钟沈田峰抢球时弄伤了申鑫门将张迅伟，比赛暂停小会
8'张迅伟的这次解围也让自己被踢了一下，不过问题应该不大！                   8'第8分钟沈田峰抢球时弄伤了申鑫门将张迅伟，比赛暂停小会
9'经过队医的简单处理，继续战斗                   8'第8分钟沈田峰抢球时弄伤了申鑫门将张迅伟，比赛暂停小会
9'上海申鑫队右路的直攻，球被朴柱成破坏出边线～                   8'第8分钟沈田峰抢球时弄伤了申鑫门将张迅伟，比赛暂停小会
10'上海申鑫队前场右侧配合，于涛右路的传中球，对方解围不远呀～                   8'第8分钟沈田峰抢球时弄伤了申鑫门将张迅伟，比赛暂停小会
10'外围孙凯抢了下来，转移到埃杜阿尔多的脚下，遭到夹击被断了！                   8'第8分钟沈田峰抢球时弄伤了申鑫门将张迅伟，比赛暂停小会
10'尤里冲抢时犯规，放倒了刘洋！                   8'第8分钟沈田峰抢球时弄伤了申鑫门将张迅伟，比赛暂停小会
10'艾弗顿拿球被放倒了～上海申鑫队中场任意球，于涛转移球交到右侧                   8'第8分钟沈田峰抢球时弄伤了申鑫门将张迅伟，比赛暂停小会
11'中场的争顶中埃杜阿尔多犯规了～                   8'第8分钟沈田峰抢球时弄伤了申鑫门将张迅伟，比赛暂停小会
15'埃里克森斜传，过了门将，尤里插上铲射没踢到，这可是打空门的机会呀                   15'贵州队继续进攻，第15分钟，刘天祺界外球掷出，埃里克森右路斜传，无人看守的尤里铲射没碰到球
15'上海申鑫队反击快攻，右路的斜传球，艾弗顿的打门，太正了，被门将得到                   15'贵州队继续进攻，第15分钟，刘天祺界外球掷出，埃里克森右路斜传，无人看守的尤里铲射没碰到球
16'上海申鑫队中场控球，埃杜阿尔多交给池忠国，后者的远射，高了！                   15'贵州队继续进攻，第15分钟，刘天祺界外球掷出，埃里克森右路斜传，无人看守的尤里铲射没碰到球
17'贵州人和队大脚吊向禁区内，太没目的性啦，难道这是想吊门吗？                   15'贵州队继续进攻，第15分钟，刘天祺界外球掷出，埃里克森右路斜传，无人看守的尤里铲射没碰到球
17'张迅伟轻松把球得到！上海申鑫队左路推进                   15'贵州队继续进攻，第15分钟，刘天祺界外球掷出，埃里克森右路斜传，无人看守的尤里铲射没碰到球
18'于涛的传球出了边线！刘天祺掷界外球                   15'贵州队继续进攻，第15分钟，刘天祺界外球掷出，埃里克森右路斜传，无人看守的尤里铲射没碰到球
18'刘天祺又是一脚的直传球被对方拦截！                   15'贵州队继续进攻，第15分钟，刘天祺界外球掷出，埃里克森右路斜传，无人看守的尤里铲射没碰到球
55'姜嘉俊的传球太大啦，直接到了盛鹏的控制范围～                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
56'上海申鑫队后场抢断，交到右侧组织进攻，杨家威控球，交给姜嘉俊，后者直塞给了丹尼尔！                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
56'再直传球，张成林抢在杨家威前把球护出底线                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
56'上海申鑫队换人：贾天子上场换下了埃杜阿尔多                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
56'埃杜阿尔多很是不开心的样子呀！                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
56'埃杜阿尔多下场之后还对教练一直喋喋不休！                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
57'贵州人和队换人：范云龙上场换下沈田峰                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
57'桑托斯换下了埃里克森！                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
57'贵州人和队连续换了两员大将！                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
58'范云龙是来自贵州本土的球员，他的上场引来了现场球迷的欢呼！人气挺高的呀！                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
58'冯仁亮传后点被顶出来，外围刘天祺的远射，打在了贾天子的身上出了底线，角球！                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
58'范云龙来主罚角球，开到禁区内，门将出击没有打出来                   55'第10分钟张成林两次凭借自己的能力送球给尤里，但后者都浪费机会
26'埃杜阿尔多斜传球被顶回来，上海申鑫队断球反击，交到右侧快速的推进，池中国的传球想给尤里，力量小了～                   26'第26分钟冯仁亮左路传中，尤里倒钩打偏
26'埃杜阿尔多中场抢断，交给冯仁亮，斜传球到禁区内，尤里的倒勾打门，偏了                   26'第26分钟冯仁亮左路传中，尤里倒钩打偏
27'抱歉，刚才池中国传球是想给丹尼尔～打错名了！                   26'第26分钟冯仁亮左路传中，尤里倒钩打偏
27'贵州人和队后场控球，交给马辛斯基，再转移到右侧刘天祺的脚下，直塞球给埃里克森，孙凯犯规了～                   26'第26分钟冯仁亮左路传中，尤里倒钩打偏
28'埃里克森一脚的直塞球，尤里前插慢了一步，张迅伟把球护在怀中                   26'第26分钟冯仁亮左路传中，尤里倒钩打偏
28'刘天祺交给马辛斯基，后者的传球被挡出边线                   26'第26分钟冯仁亮左路传中，尤里倒钩打偏
29'刘天祺界外球掷到场内，池中国再次把球破坏出边线                   26'第26分钟冯仁亮左路传中，尤里倒钩打偏
29'冯仁亮突破传到门前，球被张迅伟没收                   26'第26分钟冯仁亮左路传中，尤里倒钩打偏
29'贵州人和队后场控球，埃里克森斜传球到左侧，冯仁亮横敲球到禁区内                   26'第26分钟冯仁亮左路传中，尤里倒钩打偏
29'埃里克森再传球还是没有传过去！                   26'第26分钟冯仁亮左路传中，尤里倒钩打偏
40'上海申鑫队进球！                   40'第40分钟进球来到，于涛在前场左路得球，背靠大门的他顺势把球用脚底板往后拉球，皮球转移到左路，杨家威快速跟上，刘天祺跟进补防，杨家威直接侧身大力射门，皮球飞入大门右侧，1比0，上海申鑫领先
41'于涛脚后跟一磕，杨家威起脚劲射直入远角！                   40'第40分钟进球来到，于涛在前场左路得球，背靠大门的他顺势把球用脚底板往后拉球，皮球转移到左路，杨家威快速跟上，刘天祺跟进补防，杨家威直接侧身大力射门，皮球飞入大门右侧，1比0，上海申鑫领先
41'上海申鑫队率先打破场上的僵局！                   40'第40分钟进球来到，于涛在前场左路得球，背靠大门的他顺势把球用脚底板往后拉球，皮球转移到左路，杨家威快速跟上，刘天祺跟进补防，杨家威直接侧身大力射门，皮球飞入大门右侧，1比0，上海申鑫领先
41'贵州人和队的进攻赢得一个前场右侧的任意球机会，埃里克森来主罚                   40'第40分钟进球来到，于涛在前场左路得球，背靠大门的他顺势把球用脚底板往后拉球，皮球转移到左路，杨家威快速跟上，刘天祺跟进补防，杨家威直接侧身大力射门，皮球飞入大门右侧，1比0，上海申鑫领先
41'任意球开到禁区内，第一点被防守队员抢到，姜嘉俊把球破坏出了底线，角球！                   40'第40分钟进球来到，于涛在前场左路得球，背靠大门的他顺势把球用脚底板往后拉球，皮球转移到左路，杨家威快速跟上，刘天祺跟进补防，杨家威直接侧身大力射门，皮球飞入大门右侧，1比0，上海申鑫领先
42'马辛斯基来主罚角球，开到禁区内，第一点被艾弗顿抢到顶了出来！                   40'第40分钟进球来到，于涛在前场左路得球，背靠大门的他顺势把球用脚底板往后拉球，皮球转移到左路，杨家威快速跟上，刘天祺跟进补防，杨家威直接侧身大力射门，皮球飞入大门右侧，1比0，上海申鑫领先
42'孙凯倒在禁区内～刚才的解围中受伤了？                   40'第40分钟进球来到，于涛在前场左路得球，背靠大门的他顺势把球用脚底板往后拉球，皮球转移到左路，杨家威快速跟上，刘天祺跟进补防，杨家威直接侧身大力射门，皮球飞入大门右侧，1比0，上海申鑫领先
43'孙凯被压到了脚上，到场外接受观察治疗                   40'第40分钟进球来到，于涛在前场左路得球，背靠大门的他顺势把球用脚底板往后拉球，皮球转移到左路，杨家威快速跟上，刘天祺跟进补防，杨家威直接侧身大力射门，皮球飞入大门右侧，1比0，上海申鑫领先
43'上半场比赛将要补时2分钟！                   40'第40分钟进球来到，于涛在前场左路得球，背靠大门的他顺势把球用脚底板往后拉球，皮球转移到左路，杨家威快速跟上，刘天祺跟进补防，杨家威直接侧身大力射门，皮球飞入大门右侧，1比0，上海申鑫领先
43'贵州人和队长传球打身，力量稍大了些，张成林想勾回来，没成功，球勾出了边线                   40'第40分钟进球来到，于涛在前场左路得球，背靠大门的他顺势把球用脚底板往后拉球，皮球转移到左路，杨家威快速跟上，刘天祺跟进补防，杨家威直接侧身大力射门，皮球飞入大门右侧，1比0，上海申鑫领先
54'埃里克森交给朴柱成，再转移到右侧组织进攻～                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
54'贵州人和队要做出人员的调整啦～                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
54'马辛斯基控球推进到禁区弧顶的直塞球，没有传进去                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
55'姜嘉俊的传球太大啦，直接到了盛鹏的控制范围～                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
56'上海申鑫队后场抢断，交到右侧组织进攻，杨家威控球，交给姜嘉俊，后者直塞给了丹尼尔！                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
56'再直传球，张成林抢在杨家威前把球护出底线                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
