2'萨莫拉继续逼抢，斯科特尔回传米尼奥莱                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
2'米尼奥莱后场大脚将球开到前场，直接出了边线                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
2'尹锡荣界外球进场，奥斯汀拿球强突                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
2'约翰逊上抢，卡住身位将球断掉                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
2'奥斯汀身后反抢，踢翻了约翰逊，犯规                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
3'女王公园中场抢断，左路的斜传球到禁区                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
3'萨莫拉胸部停球，回做禁区弧顶给到奥斯汀                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
3'奥斯汀迎球直接一脚抽射，可惜是个高射炮                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
4'女王公园前场的进攻，赢得任意球机会                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
4'费尔任意球斜传禁区，科尔克尔的头球摆渡到门前                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
4'米尼奥莱出击，抢在准备跟进打门的萨莫拉之前将球拿到                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
5'本场比赛双方的排兵布阵都有所保留，进行了轮换                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
5'恩里克的左路强突，边路传中被邓恩解围出边线                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
13'尹锡荣左路拿球，面对斯特林的防守，底线内切，自己趟球趟大出底线                   13'第13分钟，斯特林传球，巴洛特利贻误战机错过机会
13'英格兰主帅霍奇森又坐在了场边观战，和女王公园的老板侃侃而谈                   13'第13分钟，斯特林传球，巴洛特利贻误战机错过机会
14'斯特林右路拿球，斜塞打身后，巴神前插拿球                   13'第13分钟，斯特林传球，巴洛特利贻误战机错过机会
14'巴神自己趟球，离身体太远，再调整时球被断啦                   13'第13分钟，斯特林传球，巴洛特利贻误战机错过机会
14'萨莫拉禁区右侧的传中，直接飞过禁区，出了左侧边线                   13'第13分钟，斯特林传球，巴洛特利贻误战机错过机会
15'约翰逊界外球找杰拉德，科尔克尔头球解围出边线                   13'第13分钟，斯特林传球，巴洛特利贻误战机错过机会
16'利物浦后场的过顶长传找斯特林                   13'第13分钟，斯特林传球，巴洛特利贻误战机错过机会
