2'贝尔停球，内切后直接起脚打门，被伊拉佐兹扑出                   2'皇马第2分钟取得领先，贝尔禁区右侧边缘传中，C-罗纳尔多小禁区左侧头球破门
2'毕尔巴鄂前场进攻，苏塞塔的凌空打门，直接送入卡西的怀中                   2'皇马第2分钟取得领先，贝尔禁区右侧边缘传中，C-罗纳尔多小禁区左侧头球破门
2'进球啦！！！                   2'皇马第2分钟取得领先，贝尔禁区右侧边缘传中，C-罗纳尔多小禁区左侧头球破门
3'C罗头球先拔头筹！！！                   2'皇马第2分钟取得领先，贝尔禁区右侧边缘传中，C-罗纳尔多小禁区左侧头球破门
4'卡瓦哈尔右路和贝尔的踢墙配合，贝尔右脚传中到后点，C罗插上，后门柱附近头球攻门顶进！！！                   2'皇马第2分钟取得领先，贝尔禁区右侧边缘传中，C-罗纳尔多小禁区左侧头球破门
4'皇马取得梦幻开局，看看会否是大屠杀啊                   2'皇马第2分钟取得领先，贝尔禁区右侧边缘传中，C-罗纳尔多小禁区左侧头球破门
5'毕尔巴鄂前场传球失误，皇马抢断反击                   2'皇马第2分钟取得领先，贝尔禁区右侧边缘传中，C-罗纳尔多小禁区左侧头球破门
5'克罗斯的过顶球找前场右路的贝尔                   2'皇马第2分钟取得领先，贝尔禁区右侧边缘传中，C-罗纳尔多小禁区左侧头球破门
5'贝尔拿球反击，强突后传中找本泽马，被后卫头球解围                   2'皇马第2分钟取得领先，贝尔禁区右侧边缘传中，C-罗纳尔多小禁区左侧头球破门
18'克罗斯中场拿球，斜传球给到右侧贝尔                   18'第18分钟，C-罗纳尔多挑传，贝尔禁区右侧传中，但本泽马小禁区内错过皮球
18'贝尔拿球，内切横传给C罗                   18'第18分钟，C-罗纳尔多挑传，贝尔禁区右侧传中，但本泽马小禁区内错过皮球
18'C罗再挑传给贝尔，贝尔将球横扫门前                   18'第18分钟，C-罗纳尔多挑传，贝尔禁区右侧传中，但本泽马小禁区内错过皮球
19'本泽马的包抄又是慢了半拍，球滑门而过，出了底线                   18'第18分钟，C-罗纳尔多挑传，贝尔禁区右侧传中，但本泽马小禁区内错过皮球
19'拉莫斯后场争顶，吉列尔莫没怎么跳，拉莫斯重重摔在地上，痛哦                   18'第18分钟，C-罗纳尔多挑传，贝尔禁区右侧传中，但本泽马小禁区内错过皮球
20'卡瓦哈尔和本内特场边握手致歉，之后双双进场继续比赛                   18'第18分钟，C-罗纳尔多挑传，贝尔禁区右侧传中，但本泽马小禁区内错过皮球
21'毕尔巴鄂的进攻赢得角球                   18'第18分钟，C-罗纳尔多挑传，贝尔禁区右侧传中，但本泽马小禁区内错过皮球
21'角球开出到前点，第一点被马塞洛头球顶出底线                   18'第18分钟，C-罗纳尔多挑传，贝尔禁区右侧传中，但本泽马小禁区内错过皮球
25'面对本内特准备再突，身后的德马科斯拉人犯规                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
25'德马科斯被主裁判出示了黄牌警告！！！                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
25'皇马获得前场左侧的任意球机会，J罗和克罗斯在球前                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
25'J罗任意球斜传禁区，第一点被毕尔巴鄂球员解围                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
26'卡瓦哈尔右边路得球，再传禁区，拉莫斯停球打门，被挡出                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
26'不过边裁再次举旗，拉莫斯射门之前越位在先                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
27'马塞洛前场拿球，内切后直塞想给C罗                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
27'可惜太靠边路，被毕尔巴鄂球员控制                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
28'苏塞塔右路拿球，克罗斯原地反抢拉人犯规                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
28'拉莫斯后场争抢头球，对吉列尔莫的犯规                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
28'拉莫斯被主裁判出示了黄牌警告！！！                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
28'毕尔巴鄂获得前场中路的任意球机会                   25'第25分钟，德-马科斯对马塞洛犯规被罚黄牌
34'巴伦齐亚加边路防守贝尔拉人犯规                   34'第34分钟，巴伦齐亚加手球犯规被黄牌警告
34'巴伦齐亚加被主裁判出示黄牌警告！！！                   34'第34分钟，巴伦齐亚加手球犯规被黄牌警告
35'皇马获得前场右路的任意球机会                   34'第34分钟，巴伦齐亚加手球犯规被黄牌警告
35'克罗斯任意球斜传后点，C罗头球攻门，再被吹越位在先                   34'第34分钟，巴伦齐亚加手球犯规被黄牌警告
36'本内特头缠绷带继续作战，但是血并未彻底止住，得注意啊                   34'第34分钟，巴伦齐亚加手球犯规被黄牌警告
36'吉列尔莫右路拿球，面对马塞洛，人球分过，可惜球分出了边线                   34'第34分钟，巴伦齐亚加手球犯规被黄牌警告
37'贝尔右路拿球，内切后直接打门，打在边网上                   34'第34分钟，巴伦齐亚加手球犯规被黄牌警告
37'C罗左路拿球，单挑德马科斯，强突内切                   34'第34分钟，巴伦齐亚加手球犯规被黄牌警告
40'本泽马回撤中场抢断，回敲给到克罗斯                   40'第40分钟，C-罗纳尔多小禁区前捅射又被伊莱索斯挡出底线
40'克罗斯左脚分边转移右路给到卡瓦哈尔                   40'第40分钟，C-罗纳尔多小禁区前捅射又被伊莱索斯挡出底线
40'卡瓦哈尔的斜传转移，给到左前场的J罗                   40'第40分钟，C-罗纳尔多小禁区前捅射又被伊莱索斯挡出底线
40'J罗拿球横切，禁区外直塞找C罗                   40'第40分钟，C-罗纳尔多小禁区前捅射又被伊莱索斯挡出底线
40'C罗打门，被伊拉佐兹奋力扑出底线，角球                   40'第40分钟，C-罗纳尔多小禁区前捅射又被伊莱索斯挡出底线
41'进球啦！！！2-0！！！                   40'第40分钟，C-罗纳尔多小禁区前捅射又被伊莱索斯挡出底线
41'本泽马头球建功！！！                   40'第40分钟，C-罗纳尔多小禁区前捅射又被伊莱索斯挡出底线
42'皇马右侧角球开出到禁区，本泽马顶出一记反弹球，势大力沉，伊拉佐兹尽管扑到了，但还是无能为力啊                   40'第40分钟，C-罗纳尔多小禁区前捅射又被伊莱索斯挡出底线
