12'弗赖斯再想横敲被丹特碰出底线                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
12'弗赖堡角球送禁区内，乱战中被拜仁解围                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
13'弗赖堡前场右路拿球，克罗斯防守犯规                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
13'佐尔格禁区前沿突施冷剑，诺伊尔飞身将球扑出！                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
13'这球射的精彩，守的漂亮                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
14'拜仁中场传球出现失误                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
14'盖德禁区边缘的横敲被防了下来                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
14'拜仁的后防真是让人有些不放心                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
15'拜仁禁区弧顶也是打脚远射，这球打得太正                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
15'迪亚涅拿球通过中场                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
15'弗赖堡的反击现在也是很简单                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
15'拜仁中场斜传转移                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
46'下半场比赛开始！                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
46'下半场比赛由拜仁发球                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
46'拉菲尼亚后场停球有些大                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
46'下半场比赛，弗赖堡加强了前场的断抢                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
47'格策左路拿球被佐尔格碰出底线                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
47'拜仁角球给到前点                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
47'双方球员都没有碰到                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
47'鲍曼也是很轻松的将球得到                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
48'拜仁后场长传                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
48'这球送的不好                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
49'弗赖堡右路拿球，拜仁是三名球员夹抢                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
49'弗赖堡右路传球送禁区内                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
49'范比滕解围没有踢到球                   46'1分钟后，沙奇里禁区外左脚弧线球又被鲍曼飞身扑出左门柱
55'丹特斜传球打到前场                   55'下半时开始10分钟，格策中路分球，沙奇里左侧距门14米处左脚推射被鲍曼扑出
55'京特尔将球防了下来                   55'下半时开始10分钟，格策中路分球，沙奇里左侧距门14米处左脚推射被鲍曼扑出
55'拉普雷沃塔中场附近拿球被侵犯                   55'下半时开始10分钟，格策中路分球，沙奇里左侧距门14米处左脚推射被鲍曼扑出
55'弗赖堡接球的时候又出现失误                   55'下半时开始10分钟，格策中路分球，沙奇里左侧距门14米处左脚推射被鲍曼扑出
56'沙奇里禁区左路的推射再次让鲍曼出现失误                   55'下半时开始10分钟，格策中路分球，沙奇里左侧距门14米处左脚推射被鲍曼扑出
57'好在第二点上有弗赖堡球员的保护                   55'下半时开始10分钟，格策中路分球，沙奇里左侧距门14米处左脚推射被鲍曼扑出
57'这段时间，场面稍显平淡                   55'下半时开始10分钟，格策中路分球，沙奇里左侧距门14米处左脚推射被鲍曼扑出
57'弗赖堡现在进攻也是攻不上去                   55'下半时开始10分钟，格策中路分球，沙奇里左侧距门14米处左脚推射被鲍曼扑出
57'而拜仁这边又是一球领先不急于进攻                   55'下半时开始10分钟，格策中路分球，沙奇里左侧距门14米处左脚推射被鲍曼扑出
60'沙奇里禁区内无人看防的抽射被鲍曼扑出！！                   60'弗赖堡第60分钟几乎追平
60'沙奇里今天机会很多，但到现在就把握住了一次                   60'弗赖堡第60分钟几乎追平
60'拉普雷沃塔禁区的打远角，球击中立柱弹出底线！！                   60'弗赖堡第60分钟几乎追平
