1'切尔西中圈开球！上半场比赛开始了！                   1'坐镇主场的切尔西第1分钟展开积极攻势
1'阿扎尔开球给后场阿兹皮利奎塔！                   1'坐镇主场的切尔西第1分钟展开积极攻势
1'阿兹皮利奎塔分球左侧吕迪格！                   1'坐镇主场的切尔西第1分钟展开积极攻势
1'吕迪格低平球向前给到阿隆索！                   1'坐镇主场的切尔西第1分钟展开积极攻势
1'阿隆索回给门将库尔图瓦！                   1'坐镇主场的切尔西第1分钟展开积极攻势
2'库尔图瓦大脚开到中圈！                   1'坐镇主场的切尔西第1分钟展开积极攻势
2'威廉争抢时候手球了！                   1'坐镇主场的切尔西第1分钟展开积极攻势
2'巴萨后场定位球开给乌姆蒂蒂！                   1'坐镇主场的切尔西第1分钟展开积极攻势
2'乌姆蒂蒂低平球给身前的布斯克茨！                   1'坐镇主场的切尔西第1分钟展开积极攻势
2'布斯克茨斜传给到前场右路的罗贝托！                   1'坐镇主场的切尔西第1分钟展开积极攻势
2'罗贝托回给后场门将特尔施特根！                   1'坐镇主场的切尔西第1分钟展开积极攻势
3'特尔施特根开球给到中圈左侧的伊涅斯塔！                   1'坐镇主场的切尔西第1分钟展开积极攻势
3'伊涅斯塔给到了前场左路苏亚雷斯！                   1'坐镇主场的切尔西第1分钟展开积极攻势
3'苏亚雷斯横敲给到大禁区左侧梅西！                   1'坐镇主场的切尔西第1分钟展开积极攻势
3'梅西弧线球传中禁区后点！                   1'坐镇主场的切尔西第1分钟展开积极攻势
3'阿隆索大脚解围出了边线！                   1'坐镇主场的切尔西第1分钟展开积极攻势
4'巴萨前场右路边线发球！佩德罗把球抢断下来！                   1'坐镇主场的切尔西第1分钟展开积极攻势
4'佩德罗长传前场左路！阿尔巴后场把球拦截！                   1'坐镇主场的切尔西第1分钟展开积极攻势
4'阿尔巴给身前梅西！                   1'坐镇主场的切尔西第1分钟展开积极攻势
4'梅西带球被 阿兹皮利奎塔抢断！                   1'坐镇主场的切尔西第1分钟展开积极攻势
4'阿兹皮利奎塔直传球给到中圈右侧的威廉！                   1'坐镇主场的切尔西第1分钟展开积极攻势
11'克里斯滕森把球解围踢出了边线！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
11'巴发球萨右路边线给到中圈弧附近的布斯克茨！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
11'布斯克茨给到中圈弧附近的皮克！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
