3'萨利赫右路突破被金东进铲出边线                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
3'陆博飞前场断球后在禁区弧顶远射                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
3'球是打高了                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
4'这球没有压住                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
4'汪嵩边路跟队友做配合                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
4'舜天队中场断球                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
5'宋志伟在中场一个聪明的战术犯规延缓了舜天进攻速度                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
5'主裁判也是对宋志伟口头警告了一下                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
5'吴曦左路带球突破被卡住身位                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
6'绿城中场大范围转移到了右路                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
6'马佐拉传球给到阿甘                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
6'阿甘停球后位置离球有些远                   3'第3分钟，陆博飞前场断球后在禁区弧顶远射，球打高
14'球再次给到了阿甘脚下                   14'第14分钟，马佐拉前场送直塞到禁区内，邓小飞出击将球得到
14'马佐拉前场送直塞到禁区内                   14'第14分钟，马佐拉前场送直塞到禁区内，邓小飞出击将球得到
14'邓小飞出击将球得到                   14'第14分钟，马佐拉前场送直塞到禁区内，邓小飞出击将球得到
15'绿城中场起球被萨利赫碰了一下                   14'第14分钟，马佐拉前场送直塞到禁区内，邓小飞出击将球得到
15'孙可边路拿球给到吴曦                   14'第14分钟，马佐拉前场送直塞到禁区内，邓小飞出击将球得到
16'吴曦边路的传球被绿城队顶了出来                   14'第14分钟，马佐拉前场送直塞到禁区内，邓小飞出击将球得到
16'这段时间双方的攻防提速                   14'第14分钟，马佐拉前场送直塞到禁区内，邓小飞出击将球得到
16'绿城边路的传球，这次没有给好                   14'第14分钟，马佐拉前场送直塞到禁区内，邓小飞出击将球得到
17'舜天队前场挑传，姜波出来将球得到                   14'第14分钟，马佐拉前场送直塞到禁区内，邓小飞出击将球得到
17'舜天队中场抢球犯规                   14'第14分钟，马佐拉前场送直塞到禁区内，邓小飞出击将球得到
18'绿城想快发任意球被主裁判吹了回来                   18'第18分钟，绿城右路起球到禁区内，埃雷尔森头球顶出禁区
18'绿城右路起球到禁区内                   18'第18分钟，绿城右路起球到禁区内，埃雷尔森头球顶出禁区
18'埃雷尔森头球顶出禁区                   18'第18分钟，绿城右路起球到禁区内，埃雷尔森头球顶出禁区
