6'角球发到禁区内后点，拉斐尔过渡一下，皮球弹地出底线                   6'第6分钟，河南建业角球进攻，拉斐尔头球攻门，皮球高出横梁
6'王大雷大脚开球到前场，对方把球控下来，不过传球失误，洛维断球直传                   6'第6分钟，河南建业角球进攻，拉斐尔头球攻门，皮球高出横梁
6'刘彬彬快速插上，周亚君出击把球没收                   6'第6分钟，河南建业角球进攻，拉斐尔头球攻门，皮球高出横梁
7'双方拉开架式打进攻，但在中场就纠缠不清！                   6'第6分钟，河南建业角球进攻，拉斐尔头球攻门，皮球高出横梁
8'吴兴涵左路直传球给刘彬彬，顾操把球破坏出边线                   6'第6分钟，河南建业角球进攻，拉斐尔头球攻门，皮球高出横梁
47'角球发到禁区内，没有什么威胁                   47'易边再战，第47分钟，山东鲁能连续一脚配合，蒙蒂略直塞，乌索做球，洛维禁区前有机会突击，但他选择了远射，球被防守队员挡出底线
47'张文钊在中前场抢球犯规                   47'易边再战，第47分钟，山东鲁能连续一脚配合，蒙蒂略直塞，乌索做球，洛维禁区前有机会突击，但他选择了远射，球被防守队员挡出底线
47'踢到了对方，河南建业队后场任意球                   47'易边再战，第47分钟，山东鲁能连续一脚配合，蒙蒂略直塞，乌索做球，洛维禁区前有机会突击，但他选择了远射，球被防守队员挡出底线
47'任意球发到前场，鲁能泰山队断球，洛维传球，乌索横拨，洛维远射被挡出边线                   47'易边再战，第47分钟，山东鲁能连续一脚配合，蒙蒂略直塞，乌索做球，洛维禁区前有机会突击，但他选择了远射，球被防守队员挡出底线
48'昔日追风少年的梦：一统，你敢发吗[回复]我敢发，但必须把前面的删掉，不能用不文明的语言                   47'易边再战，第47分钟，山东鲁能连续一脚配合，蒙蒂略直塞，乌索做球，洛维禁区前有机会突击，但他选择了远射，球被防守队员挡出底线
49'河南建业队挑传禁区，王大雷出击把球没收                   47'易边再战，第47分钟，山东鲁能连续一脚配合，蒙蒂略直塞，乌索做球，洛维禁区前有机会突击，但他选择了远射，球被防守队员挡出底线
49'鲁能泰山队左路攻过中场，直传球被断                   47'易边再战，第47分钟，山东鲁能连续一脚配合，蒙蒂略直塞，乌索做球，洛维禁区前有机会突击，但他选择了远射，球被防守队员挡出底线
50'拉斐尔在前场得球，外围一脚远射，有气无力，被王大雷没收！                   47'易边再战，第47分钟，山东鲁能连续一脚配合，蒙蒂略直塞，乌索做球，洛维禁区前有机会突击，但他选择了远射，球被防守队员挡出底线
58'张璐右路带球轻易突破到禁区内，横传球被王大雷打了一下出底线                   57'第57分钟，河南建业扳平比分
58'角球发得力量大啦，徐洋左路横传，直接传在了球网顶部！                   57'第57分钟，河南建业扳平比分
59'乌索长传前场，河南建业队断球右路长传进攻                   57'第57分钟，河南建业扳平比分
59'又是张璐，右路强突吴兴涵，被破坏出边线                   57'第57分钟，河南建业扳平比分
59'今天张璐在右路表现非常活跃                   57'第57分钟，河南建业扳平比分
59'界外球发出来，河南建业队横传球，被抢断下来                   57'第57分钟，河南建业扳平比分
60'蒙蒂略前场右路直传，洛维回传，蒙蒂略把球回传，交给麦克格文                   57'第57分钟，河南建业扳平比分
60'麦克格文右路横传，张文钊一脚大力远射，偏出底线！                   57'第57分钟，河南建业扳平比分
57'河南建业队进球啦！李昭楠，1-1                   57'第57分钟，河南建业扳平比分
58'河南建业队传禁区，前点两人都没能打好，李昭楠右翼接球一脚劲射破门得分！                   57'第57分钟，河南建业扳平比分
59'这一粒进球，让河南建业队士气大增！                   57'第57分钟，河南建业扳平比分
60'鲁能泰山队快速进攻到前场，左路下底，被破坏出底线，角球机会                   57'第57分钟，河南建业扳平比分
60'角球发到前点，对方把球破坏出来                   57'第57分钟，河南建业扳平比分
60'蒙蒂略前场右路直传，洛维回传，蒙蒂略把球回传，交给麦克格文                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
60'麦克格文右路横传，张文钊一脚大力远射，偏出底线！                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
61'河南建业队右路横传禁区，跟上队员打门，王大雷没收                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
61'刘彬彬左路快速攻到前场，下底横传球，被对方破坏出底线                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
62'角球发到禁区内，对方抢点把球破坏出边线                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
