7'慢镜来看这个判罚相当准确                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
7'梅方长传上来，杨博宇大脚解围                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
8'孙祥左路挑传，海森越位                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
8'郑智拿球过顶长传，郜林回做                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
8'黄博文不停球直接凌空打门可惜打嗤了                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
9'梅方后场控球交给张琳芃                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
9'张琳芃直传，郜林回传，黄博文转移给于汉超                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
9'于汉超下底传中，颜骏凌将球抱住                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
9'于海左路的加速，郑智将球断下                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
9'高拉特分右路的张琳芃                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
9'传中，禁区里没有恒大淘宝的球员                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
10'冯潇霆交给张琳芃，张琳芃长传上来，杨博宇顶到第一点                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
10'中场还是恒大淘宝的控球                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
10'黄博文的传球被蔡惠康断下                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
10'蔡惠康带球上来交给傅欢                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
13'问题不大，比赛继续                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
13'王上源交给郜林，停球失误                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
14'于海带球内切传球被李学鹏拦截                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
14'但球被于海马上反抢过来                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
14'于海右路的传中有点过                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
15'武磊左路的球传中被张琳芃拦截                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
15'孙祥左路传中，海森转身扫射被曾诚没收                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
15'郑智过顶球过不了杨博宇                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
15'傅欢长传上前场，没有上港的队员接应                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
16'李学鹏左路事睐横传被达维拦截                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
16'高拉特就地反抢犯规                   13'第13分钟上港右路传中，拼抢中张琳M有手球嫌疑，但裁判没有表示
19'孔卡传球打在了于汉超身上                   19'第19分钟孔卡左路任意球打在对方队员身上弹出，傅欢35米外远射高出
19'傅欢外围轰一脚，高出了横梁                   19'第19分钟孔卡左路任意球打在对方队员身上弹出，傅欢35米外远射高出
20'恒大淘宝断球，高拉特中线想吊射，但没有打正部位                   19'第19分钟孔卡左路任意球打在对方队员身上弹出，傅欢35米外远射高出
21'过了15分钟，上港渐渐抢回中场控制权                   19'第19分钟孔卡左路任意球打在对方队员身上弹出，傅欢35米外远射高出
21'武磊右路的突破，于汉超干扰，傅欢下底传中过了                   19'第19分钟孔卡左路任意球打在对方队员身上弹出，傅欢35米外远射高出
21'孔卡拿球，直传没有塞过去                   19'第19分钟孔卡左路任意球打在对方队员身上弹出，傅欢35米外远射高出
22'于海前场断下黄博文的球                   19'第19分钟孔卡左路任意球打在对方队员身上弹出，傅欢35米外远射高出
22'武磊与海森二过一，想多了，被李学鹏从后捅了一下球，张琳芃门线上将球踢走                   19'第19分钟孔卡左路任意球打在对方队员身上弹出，傅欢35米外远射高出
22'傅欢头球顶回门前，海森抢点头球攻门可惜蹭薄了                   19'第19分钟孔卡左路任意球打在对方队员身上弹出，傅欢35米外远射高出
22'于海前场断下黄博文的球                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
22'武磊与海森二过一，想多了，被李学鹏从后捅了一下球，张琳芃门线上将球踢走                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
22'傅欢头球顶回门前，海森抢点头球攻门可惜蹭薄了                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
23'海森与梅方头碰头，两人都撞得有点头晕                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
24'恒大淘宝左路的机会                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
24'李学鹏边线球掷下来，于汉超回做，高拉特上前得球禁区左侧小角度打门，球撑着立柱出底线                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
25'蔡惠康交给武磊，武磊回传到后场                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
25'颜骏凌长传上来，孙祥手球                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
25'郑智将球分给张琳芃                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
25'张琳芃也回传给冯潇霆                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
25'冯潇霆长传，汪佳捷顶下来                   22'第22分钟武磊和海森二过二配合后，一路杀入禁区腹地，但他最后起脚前被张琳M踢出，但海森头球再顶回，武磊接力头球偏出
29'黄博文送到门前，颜骏凌单掌将球托出                   29'第29分钟高拉特拉到右侧传中，傅欢漏顶，黄博文从身后杀出左脚凌空垫射打高
29'高拉特右路的弧线球送到后点，黄博文左脚打门打高了                   29'第29分钟高拉特拉到右侧传中，傅欢漏顶，黄博文从身后杀出左脚凌空垫射打高
30'上半场进行了30分钟，场上比分还是0：0                   29'第29分钟高拉特拉到右侧传中，傅欢漏顶，黄博文从身后杀出左脚凌空垫射打高
30'孙祥受伤坐在地上，把队长袖标也摘了下来                   29'第29分钟高拉特拉到右侧传中，傅欢漏顶，黄博文从身后杀出左脚凌空垫射打高
30'孙祥被担架抬出场外后，队医马上用绑带对孙祥的右边大腿进行包扎                   29'第29分钟高拉特拉到右侧传中，傅欢漏顶，黄博文从身后杀出左脚凌空垫射打高
31'上港2号张卫换下了33号孙祥                   29'第29分钟高拉特拉到右侧传中，傅欢漏顶，黄博文从身后杀出左脚凌空垫射打高
31'上港的进攻，长传到左肋部，于海停球后被张琳芃凶狠铲倒                   29'第29分钟高拉特拉到右侧传中，傅欢漏顶，黄博文从身后杀出左脚凌空垫射打高
31'张琳芃吃到一张黄牌                   29'第29分钟高拉特拉到右侧传中，傅欢漏顶，黄博文从身后杀出左脚凌空垫射打高
32'孔卡送到门前，黄博文将球顶出底线                   29'第29分钟高拉特拉到右侧传中，傅欢漏顶，黄博文从身后杀出左脚凌空垫射打高
32'孔卡角球发得比较低，海森左脚打门偏出                   29'第29分钟高拉特拉到右侧传中，傅欢漏顶，黄博文从身后杀出左脚凌空垫射打高
31'上港2号张卫换下了33号孙祥                   31'第31分钟张琳M铲翻于海吃到黄牌
31'上港的进攻，长传到左肋部，于海停球后被张琳芃凶狠铲倒                   31'第31分钟张琳M铲翻于海吃到黄牌
31'张琳芃吃到一张黄牌                   31'第31分钟张琳M铲翻于海吃到黄牌
32'孔卡送到门前，黄博文将球顶出底线                   31'第31分钟张琳M铲翻于海吃到黄牌
32'孔卡角球发得比较低，海森左脚打门偏出                   31'第31分钟张琳M铲翻于海吃到黄牌
33'高拉特直传有点大，杨博宇抢先将球解围                   31'第31分钟张琳M铲翻于海吃到黄牌
34'黄博文右路得球脚后跟一踩                   31'第31分钟张琳M铲翻于海吃到黄牌
34'李学鹏前场就地反抢对达维犯规                   31'第31分钟张琳M铲翻于海吃到黄牌
34'傅欢长传上来，张琳芃顶到第一点                   31'第31分钟张琳M铲翻于海吃到黄牌
36'郑智放铲铲倒了达维                   36'第36分钟郑智对达维放铲结果也吃到黄牌，这记铲球让达维痛苦不堪，埃里克森看上去也比较生气
36'郑智也吃到黄牌                   36'第36分钟郑智对达维放铲结果也吃到黄牌，这记铲球让达维痛苦不堪，埃里克森看上去也比较生气
38'郑智长传球打到弧顶处，郜林没能拿到，颜骏凌将球没收                   36'第36分钟郑智对达维放铲结果也吃到黄牌，这记铲球让达维痛苦不堪，埃里克森看上去也比较生气
38'张卫左路直传，张琳芃将球破坏出边线                   36'第36分钟郑智对达维放铲结果也吃到黄牌，这记铲球让达维痛苦不堪，埃里克森看上去也比较生气
38'恒大淘宝中场一个关门，郑智放倒了于海                   36'第36分钟郑智对达维放铲结果也吃到黄牌，这记铲球让达维痛苦不堪，埃里克森看上去也比较生气
38'上港前场左路的任意球机会                   36'第36分钟郑智对达维放铲结果也吃到黄牌，这记铲球让达维痛苦不堪，埃里克森看上去也比较生气
38'孔卡中路带球一塞被冯潇霆解围                   36'第36分钟郑智对达维放铲结果也吃到黄牌，这记铲球让达维痛苦不堪，埃里克森看上去也比较生气
39'李学鹏长传上来，颜骏凌冲出禁区头球解围                   36'第36分钟郑智对达维放铲结果也吃到黄牌，这记铲球让达维痛苦不堪，埃里克森看上去也比较生气
39'王上源抢到第二点直传被汪佳捷倒地铲留球                   36'第36分钟郑智对达维放铲结果也吃到黄牌，这记铲球让达维痛苦不堪，埃里克森看上去也比较生气
39'郜林右路来了，强行下底，杨博宇将球铲出底线                   36'第36分钟郑智对达维放铲结果也吃到黄牌，这记铲球让达维痛苦不堪，埃里克森看上去也比较生气
