4'郎征长传球到前场，埃雷尔森对乌塔卡犯规                   4'第4分钟，乌塔卡制造埃雷尔森犯规为国安赢得禁区弧前任意球，卡努特攻门打高
4'北京国安队获得前场任意球机会                   4'第4分钟，乌塔卡制造埃雷尔森犯规为国安赢得禁区弧前任意球，卡努特攻门打高
4'在罚球弧外一点，位置不错的任意球                   4'第4分钟，乌塔卡制造埃雷尔森犯规为国安赢得禁区弧前任意球，卡努特攻门打高
4'距离球门24米的任意球                   4'第4分钟，乌塔卡制造埃雷尔森犯规为国安赢得禁区弧前任意球，卡努特攻门打高
5'卡努特任意球打门打飞了                   4'第4分钟，乌塔卡制造埃雷尔森犯规为国安赢得禁区弧前任意球，卡努特攻门打高
5'现在工体附近也下雨了                   4'第4分钟，乌塔卡制造埃雷尔森犯规为国安赢得禁区弧前任意球，卡努特攻门打高
6'而且下的不小啊，雨很大                   4'第4分钟，乌塔卡制造埃雷尔森犯规为国安赢得禁区弧前任意球，卡努特攻门打高
6'耶夫蒂奇中场拼抢成功，朴成防守犯规                   4'第4分钟，乌塔卡制造埃雷尔森犯规为国安赢得禁区弧前任意球，卡努特攻门打高
7'舜天任意球发到禁区里，张思鹏把球摘下                   4'第4分钟，乌塔卡制造埃雷尔森犯规为国安赢得禁区弧前任意球，卡努特攻门打高
11'马季奇前场抢断，发动反击                   11'第11分钟，马季奇上抢断球后传中，皮球直接冲吊向舜天球门，邓小飞将球没收
11'马季奇带球长驱直入，边路传中，邓小飞将球摘下                   11'第11分钟，马季奇上抢断球后传中，皮球直接冲吊向舜天球门，邓小飞将球没收
12'马季奇的抢断很漂亮，可是这传中差点准头                   11'第11分钟，马季奇上抢断球后传中，皮球直接冲吊向舜天球门，邓小飞将球没收
13'王晓龙右路传中，埃雷尔森将球解围                   11'第11分钟，马季奇上抢断球后传中，皮球直接冲吊向舜天球门，邓小飞将球没收
13'北京国安队获得角球的机会                   11'第11分钟，马季奇上抢断球后传中，皮球直接冲吊向舜天球门，邓小飞将球没收
14'角球发到门前，第一点防守队员顶了一下，第二点朴成小角度倒钩击中边网                   11'第11分钟，马季奇上抢断球后传中，皮球直接冲吊向舜天球门，邓小飞将球没收
14'难度非常高的一次射门                   11'第11分钟，马季奇上抢断球后传中，皮球直接冲吊向舜天球门，邓小飞将球没收
14'王晓龙右路进攻，带球摆脱，传中被解围了                   11'第11分钟，马季奇上抢断球后传中，皮球直接冲吊向舜天球门，邓小飞将球没收
15'周挺前场抢断，传球找卡努特，卡努特越位了                   15'第15分钟，朴成左侧传中被艾志波挡出，皮球飞向舜天球门方向制造乌龙险情
15'周云右路助攻上来，球被张辛昕断了                   15'第15分钟，朴成左侧传中被艾志波挡出，皮球飞向舜天球门方向制造乌龙险情
16'朴成左路横传被后卫解围                   15'第15分钟，朴成左侧传中被艾志波挡出，皮球飞向舜天球门方向制造乌龙险情
16'北京国安队获得角球的机会                   15'第15分钟，朴成左侧传中被艾志波挡出，皮球飞向舜天球门方向制造乌龙险情
17'张稀哲角球发前点被防守队员解围了                   15'第15分钟，朴成左侧传中被艾志波挡出，皮球飞向舜天球门方向制造乌龙险情
17'球进了！                   15'第15分钟，朴成左侧传中被艾志波挡出，皮球飞向舜天球门方向制造乌龙险情
17'进球的是——张稀哲                   15'第15分钟，朴成左侧传中被艾志波挡出，皮球飞向舜天球门方向制造乌龙险情
18'进球回放：乌塔卡接到张稀哲传球，禁区里扣球摆脱，在包夹之下把球捅给张稀哲，张稀哲门前轻松推射破门                   15'第15分钟，朴成左侧传中被艾志波挡出，皮球飞向舜天球门方向制造乌龙险情
28'张辛昕左路传中，邓小飞把球扑住                   28'第28分钟，王晓龙右翼挑传中路，乌塔卡禁区内侧转身攻门未能踢到皮球；但国安仍形成中前场持续压制，第31分钟，卡努特护球时被任航撞倒，国安获得中路偏右处任意球，王晓龙攻门被舜天人墙挡偏出底线；国安右侧角球传入，朴成前点甩头后蹭，皮球击中横梁上沿弹出
28'萨利赫做球给耶夫蒂奇，越位了                   28'第28分钟，王晓龙右翼挑传中路，乌塔卡禁区内侧转身攻门未能踢到皮球；但国安仍形成中前场持续压制，第31分钟，卡努特护球时被任航撞倒，国安获得中路偏右处任意球，王晓龙攻门被舜天人墙挡偏出底线；国安右侧角球传入，朴成前点甩头后蹭，皮球击中横梁上沿弹出
29'卡努特回撤拿球，身后球找到王晓龙                   28'第28分钟，王晓龙右翼挑传中路，乌塔卡禁区内侧转身攻门未能踢到皮球；但国安仍形成中前场持续压制，第31分钟，卡努特护球时被任航撞倒，国安获得中路偏右处任意球，王晓龙攻门被舜天人墙挡偏出底线；国安右侧角球传入，朴成前点甩头后蹭，皮球击中横梁上沿弹出
29'王晓龙传中，乌塔卡打门被埃雷尔森封堵                   28'第28分钟，王晓龙右翼挑传中路，乌塔卡禁区内侧转身攻门未能踢到皮球；但国安仍形成中前场持续压制，第31分钟，卡努特护球时被任航撞倒，国安获得中路偏右处任意球，王晓龙攻门被舜天人墙挡偏出底线；国安右侧角球传入，朴成前点甩头后蹭，皮球击中横梁上沿弹出
31'萨利赫受伤倒地                   28'第28分钟，王晓龙右翼挑传中路，乌塔卡禁区内侧转身攻门未能踢到皮球；但国安仍形成中前场持续压制，第31分钟，卡努特护球时被任航撞倒，国安获得中路偏右处任意球，王晓龙攻门被舜天人墙挡偏出底线；国安右侧角球传入，朴成前点甩头后蹭，皮球击中横梁上沿弹出
31'比赛继续进行                   28'第28分钟，王晓龙右翼挑传中路，乌塔卡禁区内侧转身攻门未能踢到皮球；但国安仍形成中前场持续压制，第31分钟，卡努特护球时被任航撞倒，国安获得中路偏右处任意球，王晓龙攻门被舜天人墙挡偏出底线；国安右侧角球传入，朴成前点甩头后蹭，皮球击中横梁上沿弹出
38'朴成中场抢断，传球找乌塔卡                   38'第38分钟，舜天右路配合后快攻送出妙传，孙可包抄到禁区后点空档，但小角度面对门将飞身垫射打高
38'艾志波上抢断球成功                   38'第38分钟，舜天右路配合后快攻送出妙传，孙可包抄到禁区后点空档，但小角度面对门将飞身垫射打高
