1'中圈热刺先开球！                   1'热刺第1分钟展开积极攻势
1'上半场比赛开始了！                   1'热刺第1分钟展开积极攻势
1'开球回给后场阿尔德韦雷尔德！                   1'热刺第1分钟展开积极攻势
1'阿尔德韦雷尔德长传球给前场右侧奥利耶！                   1'热刺第1分钟展开积极攻势
3'再给右侧下底的孙兴慜！                   1'热刺第1分钟展开积极攻势
3'孙兴慜下底传中！                   1'热刺第1分钟展开积极攻势
3'皮球被路易斯解围出右侧底线！                   1'热刺第1分钟展开积极攻势
3'热刺的右侧角球！                   1'热刺第1分钟展开积极攻势
3'开出战术角球给禁区右侧埃里克森！                   1'热刺第1分钟展开积极攻势
3'埃里克森的球再给路大卫-路易斯解围出右侧底线！                   1'热刺第1分钟展开积极攻势
3'埃里克森开右侧角球给禁区内前点！                   1'热刺第1分钟展开积极攻势
3'戴尔头球攻门！顶出了横梁啊！                   1'热刺第1分钟展开积极攻势
4'门将大脚开球给中场左侧！                   1'热刺第1分钟展开积极攻势
4'马科斯-阿隆索把球顶出边线！                   1'热刺第1分钟展开积极攻势
4'热刺边线发球给右路！                   1'热刺第1分钟展开积极攻势
4'坎特争抢对哈里-凯恩犯规！                   1'热刺第1分钟展开积极攻势
4'热刺快发定位球给前场右侧奥里亚！                   1'热刺第1分钟展开积极攻势
4'右边路起球传中！                   1'热刺第1分钟展开积极攻势
4'禁区内哈里-凯恩顶到第一点！                   1'热刺第1分钟展开积极攻势
4'门将把球拿到没收！                   1'热刺第1分钟展开积极攻势
8'哈里-凯恩右路带球被大卫-路易斯犯规！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
9'热刺前场右侧定位球！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
9'埃里克森开球挑传到禁区内右肋！！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
9'双方争顶！！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
9'阿里头球顶到攻门！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
9'门将凯帕没能扑出来！！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
9'GOOOOOOOOAL！！！1-0！！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
9'阿里的头球破门！热刺主场1-0领先切尔西！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
9'莫拉塔中场开球给身边大卫-路易斯！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
9'大卫-路易斯长传球给前场右侧！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
9'这球队友没有跟上！皮球传出了底线！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
10'洛里开球给中场右侧奥利耶！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
10'分球给身边的孙兴慜！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
10'再给前场左侧埃里克森！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
10'挑传到禁区中路！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
10'孙兴慜插上右脚打门！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
10'这球打飞出了横梁！球门球！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
11'凯帕大脚开球给中场！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
11'阿里把球抢下来！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
11'低平球给前场右路！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
11'阿兹皮利奎塔把球解围出去！                   8'热刺第8分钟取得领先，埃里克森右路任意球传中，阿里前点近距离头球蹭入远角
16'哈里-凯恩推进到禁区前沿！！                   16'热刺第16分钟扩大比分，埃里克森传球，哈里-凯恩左路25码处射出反弹球入左下角，凯帕毫无反应，2-0
16'外围右脚直接打远射！！！                   16'热刺第16分钟扩大比分，埃里克森传球，哈里-凯恩左路25码处射出反弹球入左下角，凯帕毫无反应，2-0
16'凯帕没有做出及时反应啊！！                   16'热刺第16分钟扩大比分，埃里克森传球，哈里-凯恩左路25码处射出反弹球入左下角，凯帕毫无反应，2-0
16'GOOOOOOOOOOAL！！！2-0！！！                   16'热刺第16分钟扩大比分，埃里克森传球，哈里-凯恩左路25码处射出反弹球入左下角，凯帕毫无反应，2-0
16'哈里-凯恩一脚远射直接破门！热刺2-0切尔西！                   16'热刺第16分钟扩大比分，埃里克森传球，哈里-凯恩左路25码处射出反弹球入左下角，凯帕毫无反应，2-0
19'哈里-凯恩左路带球过来！                   16'热刺第16分钟扩大比分，埃里克森传球，哈里-凯恩左路25码处射出反弹球入左下角，凯帕毫无反应，2-0
54'外围左侧西索科把球得到！                   54'热刺第54分钟锁定胜局，阿里传球，孙兴慜速度摆脱若日尼奥后内切禁区右侧，路易斯补防落空，韩国边锋小禁区前低射远角入网，3-0
54'长传球给中圈附近！                   54'热刺第54分钟锁定胜局，阿里传球，孙兴慜速度摆脱若日尼奥后内切禁区右侧，路易斯补防落空，韩国边锋小禁区前低射远角入网，3-0
54'阿里把球摆渡给右路孙兴慜！                   54'热刺第54分钟锁定胜局，阿里传球，孙兴慜速度摆脱若日尼奥后内切禁区右侧，路易斯补防落空，韩国边锋小禁区前低射远角入网，3-0
54'孙兴慜顺势右路推进反击！！                   54'热刺第54分钟锁定胜局，阿里传球，孙兴慜速度摆脱若日尼奥后内切禁区右侧，路易斯补防落空，韩国边锋小禁区前低射远角入网，3-0
54'单枪匹马带球杀到禁区右肋！！                   54'热刺第54分钟锁定胜局，阿里传球，孙兴慜速度摆脱若日尼奥后内切禁区右侧，路易斯补防落空，韩国边锋小禁区前低射远角入网，3-0
54'起左脚推射打门！！！                   54'热刺第54分钟锁定胜局，阿里传球，孙兴慜速度摆脱若日尼奥后内切禁区右侧，路易斯补防落空，韩国边锋小禁区前低射远角入网，3-0
54'GOOOOOOOOOOAL！！！！3-0！                   54'热刺第54分钟锁定胜局，阿里传球，孙兴慜速度摆脱若日尼奥后内切禁区右侧，路易斯补防落空，韩国边锋小禁区前低射远角入网，3-0
55'孙兴慜的单打独斗破门！热刺3-0切尔西！                   54'热刺第54分钟锁定胜局，阿里传球，孙兴慜速度摆脱若日尼奥后内切禁区右侧，路易斯补防落空，韩国边锋小禁区前低射远角入网，3-0
55'孙兴慜的单打独斗破门！热刺3-0切尔西！                   55'比赛还剩10分钟，切尔西纷纷提前退场
58'切尔西换人，巴克利换下科瓦契奇！                   55'比赛还剩10分钟，切尔西纷纷提前退场
85'吉鲁替补上阵！头球破门扳回一球！切尔西1-3热刺！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
87'热刺换人，8-温克斯换下20-阿里！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'巴克利直传球给前场中路佩德罗！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'佩德罗禁区前沿调整一脚打门！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'这球打飞出了横梁！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'洛里大脚开球给到中场戴尔！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'戴尔斜传球给前场左侧！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'阿兹皮利奎塔后场把球断下来！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'交给左路拉梅拉推进！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'低平球给身前埃里克森！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'埃里克森分球给后场中路戴尔！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'再给门将洛里！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'洛里大脚开球给到中圈的温克斯！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
88'温克斯的分球被巴克利截胡！                   85'切尔西第85分钟扳回一城，阿斯皮利奎塔右路传中，吉鲁小禁区前头球破门，1-3
