2'比尔萨为AC米兰赢得一个任意球.                   2'开场2分钟，康芒斯在门前27米处主罚任意球高出
2'凯尔特人球员伊扎古雷拼抢犯规,对手获得控球权.                   2'开场2分钟，康芒斯在门前27米处主罚任意球高出
3'AC米兰球员梅克斯尝试右脚射门,可惜皮球高出右上角球门.给他传球的是德容.                   2'开场2分钟，康芒斯在门前27米处主罚任意球高出
4'射门!!!AC米兰球员巴洛特利大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是比尔萨.                   2'开场2分钟，康芒斯在门前27米处主罚任意球高出
4'AC米兰球员诺切里诺大禁区中央尝试右脚射门,可惜皮球稍稍偏出了左球门.                   2'开场2分钟，康芒斯在门前27米处主罚任意球高出
5'凯尔特人球员萨马拉斯拼抢犯规,对手获得控球权.                   2'开场2分钟，康芒斯在门前27米处主罚任意球高出
5'扎卡尔多为AC米兰赢得一个任意球.                   2'开场2分钟，康芒斯在门前27米处主罚任意球高出
4'射门!!!AC米兰球员巴洛特利大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是比尔萨.                   4'第4分钟，比尔萨左路传中，巴洛特利凌空射门被福斯特扑出，诺切里诺补射偏出左门柱
4'AC米兰球员诺切里诺大禁区中央尝试右脚射门,可惜皮球稍稍偏出了左球门.                   4'第4分钟，比尔萨左路传中，巴洛特利凌空射门被福斯特扑出，诺切里诺补射偏出左门柱
5'凯尔特人球员萨马拉斯拼抢犯规,对手获得控球权.                   4'第4分钟，比尔萨左路传中，巴洛特利凌空射门被福斯特扑出，诺切里诺补射偏出左门柱
5'扎卡尔多为AC米兰赢得一个任意球.                   4'第4分钟，比尔萨左路传中，巴洛特利凌空射门被福斯特扑出，诺切里诺补射偏出左门柱
6'射门!!!AC米兰球员扎卡尔多大禁区外左脚射门,被对方守门员横身扑出.给他传球的是比尔萨.                   4'第4分钟，比尔萨左路传中，巴洛特利凌空射门被福斯特扑出，诺切里诺补射偏出左门柱
7'凯尔特人球员马尔格鲁拼抢犯规,对手获得控球权.                   4'第4分钟，比尔萨左路传中，巴洛特利凌空射门被福斯特扑出，诺切里诺补射偏出左门柱
7'巴洛特利为AC米兰在对方半场,赢得一个任意球.                   4'第4分钟，比尔萨左路传中，巴洛特利凌空射门被福斯特扑出，诺切里诺补射偏出左门柱
8'射门!!!AC米兰球员比尔萨大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是马特里.                   8'第8分钟，马特里直传禁区左侧，比尔萨左脚射门被福斯特封出近角
8'福斯特将球处理出底线,AC米兰获得角球.                   8'第8分钟，马特里直传禁区左侧，比尔萨左脚射门被福斯特封出近角
9'梅克斯将球处理出底线,凯尔特人获得角球.                   8'第8分钟，马特里直传禁区左侧，比尔萨左脚射门被福斯特封出近角
10'AC米兰球员巴洛特利大禁区外右脚射门,被防守球员封堵.给他传球的是马特里.                   8'第8分钟，马特里直传禁区左侧，比尔萨左脚射门被福斯特封出近角
20'凯尔特人球员范-迪吉克拼抢犯规,对手获得控球权.                   20'第20分钟，扎卡尔多右路突破传中，马特里头球一蹭被福斯特托出右上角
20'蒙塔里为AC米兰赢得一个任意球.                   20'第20分钟，扎卡尔多右路突破传中，马特里头球一蹭被福斯特托出右上角
21'射门!!!AC米兰球员马特里大禁区中央头球,被对方守门员横身扑出.给他传球的是扎卡尔多.                   20'第20分钟，扎卡尔多右路突破传中，马特里头球一蹭被福斯特托出右上角
21'福斯特将球处理出底线,AC米兰获得角球.                   20'第20分钟，扎卡尔多右路突破传中，马特里头球一蹭被福斯特托出右上角
22'凯尔特人球员康蒙斯大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是萨马拉斯.                   20'第20分钟，扎卡尔多右路突破传中，马特里头球一蹭被福斯特托出右上角
23'凯尔特人球员斯托克斯拼抢犯规,对手获得控球权.                   20'第20分钟，扎卡尔多右路突破传中，马特里头球一蹭被福斯特托出右上角
23'梅克斯为AC米兰赢得一个任意球.                   20'第20分钟，扎卡尔多右路突破传中，马特里头球一蹭被福斯特托出右上角
23'马尔格鲁为凯尔特人在左路,赢得一个任意球.                   20'第20分钟，扎卡尔多右路突破传中，马特里头球一蹭被福斯特托出右上角
23'AC米兰球员诺切里诺拼抢犯规,对手获得控球权.                   20'第20分钟，扎卡尔多右路突破传中，马特里头球一蹭被福斯特托出右上角
32'AC米兰球员诺切里诺大禁区外尝试右脚射门,可惜皮球稍稍高出球门.给他传球的是梅克斯.                   32'第32分钟，梅克斯传球，诺切里诺禁区边缘抽射掠过横梁
32'萨马拉斯为凯尔特人在左路,赢得一个任意球.                   32'第32分钟，梅克斯传球，诺切里诺禁区边缘抽射掠过横梁
32'AC米兰球员诺切里诺拼抢犯规,对手获得控球权.                   32'第32分钟，梅克斯传球，诺切里诺禁区边缘抽射掠过横梁
42'伊扎古雷将球处理出底线,AC米兰获得角球.                   42'第42分钟，蒙塔里左脚远射高出
42'AC米兰球员蒙塔里尝试左脚射门,可惜皮球偏出球门.给他传球的是德容.                   42'第42分钟，蒙塔里左脚远射高出
