4'内马尔前场拿球被肘击了一下                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
4'裁判吹了贝尔格莱德红星防守犯规                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
4'距离球门还是有一定的距离                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
4'内马尔将球给到禁区里                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
4'前点卡瓦尼头球蹭一下                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
4'顶偏了                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
5'这球卡瓦尼故意让了一下                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
5'红星队中场传球打到前场                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
5'没有队友去跑位                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
5'红星队开场后还是先立足于防守                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
15'姆巴佩禁区内小角度爆射                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
15'打在了边网上                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
15'后卫应该碰了一下                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
15'大巴黎角球的机会                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
15'全场比赛的第一个角球                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
15'角球送前点                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
16'头球摆渡下来                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
16'还是没有形成很好的射门机会                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
16'上半场比赛进行了15分钟                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
16'比分上还是0-0                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
17'红星将球给到左路                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
17'边裁举旗示意先越位                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
17'大巴黎将球给到中场                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
18'贝尔纳特拿球横向转移                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
18'维拉蒂拿球找到内马尔                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
18'内马尔的传球并不理想                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
18'迪马利亚左路停球                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
18'没有办法转身                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
18'大巴黎将球摘出来                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
