2'阿森纳右路传球出边线                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
2'霍莱瓦斯掷界外球                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
2'长传上来，霍尔丁将球拦截                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
2'埃尔内尼交给姆希塔良，直传                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
3'奥巴梅扬斜插上来单刀了，抬脚打门，被卡尼齐斯用脚挡出底线                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
3'角球                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
3'姆希塔良发角球被马里亚帕头球解围                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
3'佩雷拉带球分左侧的霍莱瓦斯                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
3'交给卡鲍埃                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
3'放长传，球直接飞出边线                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
3'阿森纳后场倒了，霍尔丁交给尼尔斯                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
3'再交给姆希塔良                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
4'回做给尼尔斯                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
4'尼尔斯速度很快已经到前场了，马里亚帕放铲将球铲出边线                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
4'继续是阿森纳中场控球                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
4'伊沃比传禁区，厄齐尔得球横传被马里亚帕大脚破坏出边线                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
5'埃尔内尼分边                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
5'不断倒脚                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
5'姆希塔良弧线球传中，给大了                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
5'卡尼齐斯发门球                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
8'穆斯塔菲高高跃起甩头攻门，球进了！                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
9'迪尼接应分右侧的扬迈特                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
9'下底传中被霍尔丁头球解围                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
10'沃特福德右路的角球机会                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
10'佩雷拉发角球，太低了，尼尔斯头球顶出底线                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
10'沃特福德再次获得角球机会                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
10'佩雷拉再发角球，旋转很强烈，直接攻门了，不过稍稍高出横梁                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
11'姆希塔良右路直传，奥巴梅扬被普勒德尔挡住去路                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
11'卡尼齐斯将球没收                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
11'厄齐尔带球                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
