4'上海队左侧制造杀机，曹赟定下底传中，被石柯挡出来，非常危险啊                   4'开场4分钟绿地申花便制造杀机，曹S定左路下底传中，好在石柯门前做出关键解围
4'刚才杭州队整个右侧漏了个干净                   4'开场4分钟绿地申花便制造杀机，曹S定左路下底传中，好在石柯门前做出关键解围
4'杭州队组织反击，一次颇有威胁的进攻造成角球                   4'开场4分钟绿地申花便制造杀机，曹S定左路下底传中，好在石柯门前做出关键解围
5'汪嵩角球开出来，落点还是可以的，但率先得到点的还是防守一方                   4'开场4分钟绿地申花便制造杀机，曹S定左路下底传中，好在石柯门前做出关键解围
5'上海队的锋线尖刀恩里克，开场这会显得很活跃                   4'开场4分钟绿地申花便制造杀机，曹S定左路下底传中，好在石柯门前做出关键解围
6'上海队王寿挺组织进攻，现在上海队进攻的主心骨很明确                   4'开场4分钟绿地申花便制造杀机，曹S定左路下底传中，好在石柯门前做出关键解围
6'不管上海队谁拿球，就是找莫雷诺和恩里克两个人。队员也都非常信任他们俩                   4'开场4分钟绿地申花便制造杀机，曹S定左路下底传中，好在石柯门前做出关键解围
7'杭州队的阿甘前场突破，造成对手的犯规                   4'开场4分钟绿地申花便制造杀机，曹S定左路下底传中，好在石柯门前做出关键解围
7'杭州队定位球直接开到禁区内，没人碰到，直接飞出底线                   4'开场4分钟绿地申花便制造杀机，曹S定左路下底传中，好在石柯门前做出关键解围
8'两队开场这会踢的都不保守                   8'第8分钟，曹S定禁区前挑传，恩里克扛住后卫顺势凌空垫射将球打高
8'曹赟定左路突破，杭州队后卫解围不远，踢到莫雷诺脚下                   8'第8分钟，曹S定禁区前挑传，恩里克扛住后卫顺势凌空垫射将球打高
9'莫雷诺左突右晃，分给曹赟定，曹赟定顺势吊入禁区                   8'第8分钟，曹S定禁区前挑传，恩里克扛住后卫顺势凌空垫射将球打高
9'恩里克抗住后卫，凌空垫射，把球打高了。很有进攻意识啊                   8'第8分钟，曹S定禁区前挑传，恩里克扛住后卫顺势凌空垫射将球打高
10'从这个球也看的出，恩里克的身体状态不错，射门的手段也非常多啊                   8'第8分钟，曹S定禁区前挑传，恩里克扛住后卫顺势凌空垫射将球打高
10'杭州队左路进攻，阿甘边路1对2，把球丢掉了                   8'第8分钟，曹S定禁区前挑传，恩里克扛住后卫顺势凌空垫射将球打高
10'巴蒂斯塔也是闲不住，站在场边来回踱步                   8'第8分钟，曹S定禁区前挑传，恩里克扛住后卫顺势凌空垫射将球打高
11'又是恩里克，前场强突，造成陈中流的犯规                   8'第8分钟，曹S定禁区前挑传，恩里克扛住后卫顺势凌空垫射将球打高
11'看看上海队这个定位球怎么来设计                   8'第8分钟，曹S定禁区前挑传，恩里克扛住后卫顺势凌空垫射将球打高
16'吴伟后场带球，分边汪嵩策应                   16'第16分钟，绿城队左路下底送出传中，后点无人盯防的谢鹏飞侧身凌空抽射被耿晓峰扑住
17'杭州队边路起球到禁区内，谢鹏飞一个飞身办凌空射门，没打上力量                   16'第16分钟，绿城队左路下底送出传中，后点无人盯防的谢鹏飞侧身凌空抽射被耿晓峰扑住
17'耿晓峰面对来球，轻松把球没收                   16'第16分钟，绿城队左路下底送出传中，后点无人盯防的谢鹏飞侧身凌空抽射被耿晓峰扑住
17'这个球虽然没有打进，不过现场球迷还是一阵尖叫。                   16'第16分钟，绿城队左路下底送出传中，后点无人盯防的谢鹏飞侧身凌空抽射被耿晓峰扑住
18'两队球员打的丝毫不保守，各自在防守中也存在一定的漏洞，就看谁能把握住                   16'第16分钟，绿城队左路下底送出传中，后点无人盯防的谢鹏飞侧身凌空抽射被耿晓峰扑住
19'阿甘左侧突破，非常犀利啊，晃晕了王长庆                   16'第16分钟，绿城队左路下底送出传中，后点无人盯防的谢鹏飞侧身凌空抽射被耿晓峰扑住
19'补防队员上来逼抢，阿甘提前把球传出，造成角球机会                   16'第16分钟，绿城队左路下底送出传中，后点无人盯防的谢鹏飞侧身凌空抽射被耿晓峰扑住
19'杭州队的角球，吴伟非常有力的头球攻门，被耿晓峰飞身扑出，。太危险了                   16'第16分钟，绿城队左路下底送出传中，后点无人盯防的谢鹏飞侧身凌空抽射被耿晓峰扑住
28'汪嵩继续包办定位球，这次发了前点，还是吴伟争到了第一落点，不过顶偏了                   28'第28分钟，汪嵩定位球发到前点，吴伟争到第一落点头球攻门打偏
29'杭州队阿甘继续发难，左路带球，突破到禁区内，曹秉局显得很狼狈                   28'第28分钟，汪嵩定位球发到前点，吴伟争到第一落点头球攻门打偏
29'就在阿甘要传到中间的时候，曹秉局倒地把球挡出底线                   28'第28分钟，汪嵩定位球发到前点，吴伟争到第一落点头球攻门打偏
29'阿甘的爆发力相当强悍，就是硬吃，让你防守队员眼睁睁的跟不上                   28'第28分钟，汪嵩定位球发到前点，吴伟争到第一落点头球攻门打偏
30'杭州队又造成了连续的角球                   28'第28分钟，汪嵩定位球发到前点，吴伟争到第一落点头球攻门打偏
30'后点津科的垫射，打在范凌江身上，另外一侧角球                   28'第28分钟，汪嵩定位球发到前点，吴伟争到第一落点头球攻门打偏
31'这一次杭州队打了个战术，把球推到外围，谢鹏飞在想往禁区内塞，没有控制好                   28'第28分钟，汪嵩定位球发到前点，吴伟争到第一落点头球攻门打偏
31'杭州队频频进攻，压得上海队有些难以喘息                   28'第28分钟，汪嵩定位球发到前点，吴伟争到第一落点头球攻门打偏
31'30分钟过去了，场上还是0-0                   28'第28分钟，汪嵩定位球发到前点，吴伟争到第一落点头球攻门打偏
33'汪嵩圆月弯刀打到后点，拉蒙头球有点够不着了，够着顶的，顶出了底线                   33'第33分钟，汪嵩一记圆月弯刀将任意球打到后点，拉蒙奋力前冲勉强头球攻门但直接出底线
33'曹轩在他身后显得十分懊恼                   33'第33分钟，汪嵩一记圆月弯刀将任意球打到后点，拉蒙奋力前冲勉强头球攻门但直接出底线
34'如果拉蒙不顶，后面的曹轩将会顶的十分舒服                   33'第33分钟，汪嵩一记圆月弯刀将任意球打到后点，拉蒙奋力前冲勉强头球攻门但直接出底线
34'不过拉蒙作为前锋来说，这种球肯定是要全力争的                   33'第33分钟，汪嵩一记圆月弯刀将任意球打到后点，拉蒙奋力前冲勉强头球攻门但直接出底线
35'上海队半天没有进攻了，这一次莫雷诺外围得到机会，一脚抽射，高了不少                   33'第33分钟，汪嵩一记圆月弯刀将任意球打到后点，拉蒙奋力前冲勉强头球攻门但直接出底线
35'上海队前场继续进攻，柏佳俊距离球门40米就起脚远射                   33'第33分钟，汪嵩一记圆月弯刀将任意球打到后点，拉蒙奋力前冲勉强头球攻门但直接出底线
36'这种隔靴搔痒的射门顾超自然不会失手                   33'第33分钟，汪嵩一记圆月弯刀将任意球打到后点，拉蒙奋力前冲勉强头球攻门但直接出底线
36'杭州队石柯在右路取得突破，传中找到阿甘头上，没有顶上劲                   33'第33分钟，汪嵩一记圆月弯刀将任意球打到后点，拉蒙奋力前冲勉强头球攻门但直接出底线
39'角球这次被拉蒙争到，顶了一个吊门，高出底线                   39'第39分钟汪嵩开出高质量角球，拉蒙头球吊门稍稍打高
39'主场作战的杭州队此时已经完全占据了场上主动权                   39'第39分钟汪嵩开出高质量角球，拉蒙头球吊门稍稍打高
40'杭州队频频利用左路来创造机会                   39'第39分钟汪嵩开出高质量角球，拉蒙头球吊门稍稍打高
40'莫雷诺前场争顶，小动作拉倒吴伟                   39'第39分钟汪嵩开出高质量角球，拉蒙头球吊门稍稍打高
41'柏佳俊拿球，到左侧稳一下，不急于向前                   39'第39分钟汪嵩开出高质量角球，拉蒙头球吊门稍稍打高
41'上海队这会儿确实该稳稳了，有点回不过神                   39'第39分钟汪嵩开出高质量角球，拉蒙头球吊门稍稍打高
50'现在上海队的打法有些太简单，直接找恩里克                   50'下半场易边再战，第50分钟曹秉局禁区前沿犯规吃到黄牌，汪嵩的任意球传中制造角球机会
50'想一下就打透对手防线，这太难了                   50'下半场易边再战，第50分钟曹秉局禁区前沿犯规吃到黄牌，汪嵩的任意球传中制造角球机会
50'曹秉局背后踢人，吃到黄牌                   50'下半场易边再战，第50分钟曹秉局禁区前沿犯规吃到黄牌，汪嵩的任意球传中制造角球机会
51'汪嵩定位球往禁区内打，第一点被解围                   50'下半场易边再战，第50分钟曹秉局禁区前沿犯规吃到黄牌，汪嵩的任意球传中制造角球机会
51'拉蒙得到第二点，聪明的赢得了一次角球                   50'下半场易边再战，第50分钟曹秉局禁区前沿犯规吃到黄牌，汪嵩的任意球传中制造角球机会
52'杭州队角球还是打后点，两名队员争抢，都没能得到球，最后陈中流把球碰出底线                   50'下半场易边再战，第50分钟曹秉局禁区前沿犯规吃到黄牌，汪嵩的任意球传中制造角球机会
52'今天的第二个话题，面对杭州咄咄逼人的攻势，上海队该如何调整，是加强防守还是以攻代守，阵容上怎么调？                   50'下半场易边再战，第50分钟曹秉局禁区前沿犯规吃到黄牌，汪嵩的任意球传中制造角球机会
52'杭州队延续了上半场的攻势，下半场继续施压                   50'下半场易边再战，第50分钟曹秉局禁区前沿犯规吃到黄牌，汪嵩的任意球传中制造角球机会
53'杭州队组织，津科和吴伟在后场倒脚                   50'下半场易边再战，第50分钟曹秉局禁区前沿犯规吃到黄牌，汪嵩的任意球传中制造角球机会
53'还是向左侧进攻，阿甘在赢得一个角球                   50'下半场易边再战，第50分钟曹秉局禁区前沿犯规吃到黄牌，汪嵩的任意球传中制造角球机会
59'上海队又是一次前场断球，曹赟定抬眼看了看周围，选择远射，被顾超扑住                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
59'曹赟定还是有些懵啊，估计还在后悔刚才的那次机会                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
60'高迪后场护球，杭州队两名队员上来围抢                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
60'裁判吹罚了石柯的犯规                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
60'今天的第二个话题，面对杭州咄咄逼人的攻势，上海队该如何调整，是加强防守还是以攻代守，阵容上怎么调？                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
60'上海队组织进攻，郑凯木长传给前场                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
61'莫雷诺拿球，抹过了防守队员，进了禁区，犹豫了，没有及时出球，结果趟大了                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
61'上海队这一阵有些起色了                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
62'曹赟定传恩里克，被后卫奋勇挡出                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
62'杭州队反击了                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
62'陈中流禁区外假射真传，分到边路                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
62'杭州队的突破最后被保罗挡出底线                   59'随后曹秉局受伤被郑凯木换下，59分钟绿地申花又一次前场断球，曹S定得球后的远射被顾超没收
72'杭州队进攻，杀到对手禁区前沿，汪嵩套边了，陈中流没传给他                   72'第72分钟，绿城队反击杀到禁区腹地，陈中流选择传阿甘，阿甘在禁区左角弧线球兜远角打偏
72'陈中流选择传阿甘，阿甘禁区左角上兜弧线打远角，准星差了一些                   72'第72分钟，绿城队反击杀到禁区腹地，陈中流选择传阿甘，阿甘在禁区左角弧线球兜远角打偏
72'今天的第二个话题，面对杭州咄咄逼人的攻势，上海队该如何调整，是加强防守还是以攻代守，阵容上怎么调？                   72'第72分钟，绿城队反击杀到禁区腹地，陈中流选择传阿甘，阿甘在禁区左角弧线球兜远角打偏
73'替补席上，杨戟在跟队员面授机宜，还要换人                   72'第72分钟，绿城队反击杀到禁区腹地，陈中流选择传阿甘，阿甘在禁区左角弧线球兜远角打偏
73'拉蒙的一次好机会啊，，错失了                   72'第72分钟，绿城队反击杀到禁区腹地，陈中流选择传阿甘，阿甘在禁区左角弧线球兜远角打偏
74'陈中流的传中落点极佳，拉蒙在禁区中央无人防守的情况下摆头攻门，稍高了一些                   72'第72分钟，绿城队反击杀到禁区腹地，陈中流选择传阿甘，阿甘在禁区左角弧线球兜远角打偏
74'拉蒙作为一名射手来说，这种机会也是应该把握好的                   72'第72分钟，绿城队反击杀到禁区腹地，陈中流选择传阿甘，阿甘在禁区左角弧线球兜远角打偏
74'曹轩防守中犯规，和莫雷诺有拉扯                   72'第72分钟，绿城队反击杀到禁区腹地，陈中流选择传阿甘，阿甘在禁区左角弧线球兜远角打偏
75'曹轩对裁判的判罚显得很激动                   72'第72分钟，绿城队反击杀到禁区腹地，陈中流选择传阿甘，阿甘在禁区左角弧线球兜远角打偏
75'杨戟接着换人，陈中流被换下，冯刚替补登场                   72'第72分钟，绿城队反击杀到禁区腹地，陈中流选择传阿甘，阿甘在禁区左角弧线球兜远角打偏
78'上海队左侧传中，第一点杭州队碰了一下，莫雷诺外围拿到球又是一次打门                   78'第78分钟，莫雷诺外围拿球继续尝试远射，皮球折线后被门将倒地扑住
78'这次打门被后卫碰到，折射之后被门将得到                   78'第78分钟，莫雷诺外围拿球继续尝试远射，皮球折线后被门将倒地扑住
79'杭州队的一次进攻，阿甘禁区外被放倒                   78'第78分钟，莫雷诺外围拿球继续尝试远射，皮球折线后被门将倒地扑住
79'距离球门稍微有些远，大概27,8米的样子                   78'第78分钟，莫雷诺外围拿球继续尝试远射，皮球折线后被门将倒地扑住
79'杭州队任意球选择了直接射门，打在人墙上弹出边线                   78'第78分钟，莫雷诺外围拿球继续尝试远射，皮球折线后被门将倒地扑住
80'曹轩后腰的位置拿球，玩火了呀，莫雷诺把球断了                   78'第78分钟，莫雷诺外围拿球继续尝试远射，皮球折线后被门将倒地扑住
80'莫雷诺交给恩里克，好在曹轩将功补过，把球抢了回来                   78'第78分钟，莫雷诺外围拿球继续尝试远射，皮球折线后被门将倒地扑住
81'曹轩这种高大的队员动作缓慢，是对手逼抢的重点啊                   78'第78分钟，莫雷诺外围拿球继续尝试远射，皮球折线后被门将倒地扑住
81'范晓冬上场，换下了石柯                   78'第78分钟，莫雷诺外围拿球继续尝试远射，皮球折线后被门将倒地扑住
81'杭州队用完了最后的换人名额                   78'第78分钟，莫雷诺外围拿球继续尝试远射，皮球折线后被门将倒地扑住
90'攻到前场，冯刚被踢翻再地                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
90'杭州队把球往禁区前吊，上海队防守自然也是密不透风                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
91'比赛即将结束，两队也非常注意对防守上的保护                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
91'下半场补时4分钟                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
91'比赛已经来到了补时阶段                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
91'范晓冬在自己半场护球，王寿挺逼抢中将其拉倒                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
92'杭州队后场倒脚，高迪趁冯刚不备，一个上抢                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
92'冯刚慌乱中把高迪踢倒，吃到黄牌                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
92'这张黄牌不得不吃啊，一旦被断十分危险                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
93'上海队的定位球打到禁区内，有些不知所云，没人抢点啊                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
93'陈柏良最后时刻换下了恩里克                   90'90分钟激战，杭州绿城主场0-0战平上海绿地申花
