4'斯旺西球员劳特里奇拼抢犯规,对手获得控球权.                   4'第4分钟，张伯伦禁区前劲射被沃姆扑出
4'萨尼亚为阿森纳在对方半场,赢得一个任意球.                   4'第4分钟，张伯伦禁区前劲射被沃姆扑出
4'射门!!!阿森纳球员张伯伦大禁区外右脚射门,被对方守门员横身扑出.                   4'第4分钟，张伯伦禁区前劲射被沃姆扑出
4'沃姆将球处理出底线,阿森纳获得角球.                   4'第4分钟，张伯伦禁区前劲射被沃姆扑出
7'斯旺西球员谢尔维拼抢犯规,对手获得控球权.                   4'第4分钟，张伯伦禁区前劲射被沃姆扑出
7'罗西基为阿森纳在对方半场,赢得一个任意球.                   4'第4分钟，张伯伦禁区前劲射被沃姆扑出
19'阿森纳球员默特萨克小禁区左侧尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是卡索拉.                   19'第19分钟，卡索拉开出角球，默特萨克前点头球攻门偏出
20'阿森纳球员吉鲁大禁区外左脚射门,被防守球员封堵.给他传球的是罗西基.                   19'第19分钟，卡索拉开出角球，默特萨克前点头球攻门偏出
20'威廉姆斯将球处理出底线,阿森纳获得角球.                   19'第19分钟，卡索拉开出角球，默特萨克前点头球攻门偏出
23'尼尔-泰勒将球处理出底线,阿森纳获得角球.                   23'第23分钟，米楚禁区左侧回传，谢尔维20码处劲射又被封堵
23'斯旺西球员谢尔维大禁区外右脚射门,被防守球员封堵.给他传球的是米楚.                   23'第23分钟，米楚禁区左侧回传，谢尔维20码处劲射又被封堵
25'博尼为斯旺西在对方半场,赢得一个任意球.                   23'第23分钟，米楚禁区左侧回传，谢尔维20码处劲射又被封堵
25'阿森纳球员维尔马伦拼抢犯规,对手获得控球权.                   23'第23分钟，米楚禁区左侧回传，谢尔维20码处劲射又被封堵
25'斯旺西球员威廉姆斯一脚直塞球给博尼,但是边裁举旗显示后者已经越位.                   23'第23分钟，米楚禁区左侧回传，谢尔维20码处劲射又被封堵
26'尼尔-泰勒将球处理出底线,阿森纳获得角球.                   23'第23分钟，米楚禁区左侧回传，谢尔维20码处劲射又被封堵
32'阿森纳球员萨尼亚大禁区右侧尝试左脚射门,可惜皮球稍稍偏出了右球门.                   32'第32分钟，萨尼亚禁区右侧的射门偏出近角
34'斯旺西球员博尼拼抢犯规,对手获得控球权.                   32'第32分钟，萨尼亚禁区右侧的射门偏出近角
34'罗西基为阿森纳在对方半场,赢得一个任意球.                   32'第32分钟，萨尼亚禁区右侧的射门偏出近角
34'黄牌！斯旺西球员博尼因为恶意犯规,被主裁判出示黄牌.                   32'第32分钟，萨尼亚禁区右侧的射门偏出近角
35'博尼将球处理出底线,阿森纳获得角球.                   32'第32分钟，萨尼亚禁区右侧的射门偏出近角
35'阿森纳球员吉鲁大禁区中央尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是卡索拉.                   32'第32分钟，萨尼亚禁区右侧的射门偏出近角
36'阿森纳球员张伯伦大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是罗西基.                   36'第36分钟，罗西基传球，张伯伦禁区右侧的小角度劲射仍然偏出近角
48'阿森纳球员张伯伦大禁区右侧左脚射门,被防守球员封堵.给他传球的是吉鲁.                   48'第48分钟，吉鲁传球，张伯伦禁区右侧的射门被封堵
49'齐科为斯旺西赢得一个任意球.                   48'第48分钟，吉鲁传球，张伯伦禁区右侧的射门被封堵
49'阿森纳球员吉鲁拼抢犯规,对手获得控球权.                   48'第48分钟，吉鲁传球，张伯伦禁区右侧的射门被封堵
49'斯旺西球员米楚大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是德古斯曼.                   48'第48分钟，吉鲁传球，张伯伦禁区右侧的射门被封堵
57'阿森纳换人,波多尔斯基换下张伯伦                   57'第57分钟，波多尔斯基替换张伯伦出场
58'阿森纳球员罗西基大禁区外尝试右脚射门,可惜皮球高出右上角球门.给他传球的是卡索拉.                   57'第57分钟，波多尔斯基替换张伯伦出场
59'斯旺西球员谢尔维大禁区外尝试右脚射门,可惜皮球高出右上角球门.给他传球的是尼尔-泰勒.                   57'第57分钟，波多尔斯基替换张伯伦出场
60'斯旺西球员米楚大禁区中央尝试头球,可惜皮球高出球门.给他传球的是德古斯曼.                   57'第57分钟，波多尔斯基替换张伯伦出场
73'进球啦！！！阿森纳球员波多尔斯基大禁区中央左脚射门,球从左下角飞进球门,球进了!助攻的是吉布斯. 阿森纳 1-1 斯旺西.                   73'阿森纳持续施压并在第73分钟扳平比分，吉布斯强突兰杰尔后禁区左侧传中，波多尔斯基近距离凌空垫射入网，1-1
