18'角球开中路，萨尼亚争顶高了                   18'第18分钟，席尔瓦开出角球，萨尼亚前点顶高
18'阿拉巴斜传另一侧，拉菲尼亚停球出去了                   18'第18分钟，席尔瓦开出角球，萨尼亚前点顶高
19'贝尔纳特左路传中，穆勒的头球被哈特托出横梁                   18'第18分钟，席尔瓦开出角球，萨尼亚前点顶高
20'角球开出到禁区左侧，阿拉巴回敲，博阿滕的远射打高                   18'第18分钟，席尔瓦开出角球，萨尼亚前点顶高
21'格策中场拿球摆脱，拉菲尼亚助攻上来                   18'第18分钟，席尔瓦开出角球，萨尼亚前点顶高
21'穆勒接应右路传中，低射再被哈特扑出！                   18'第18分钟，席尔瓦开出角球，萨尼亚前点顶高
21'格策中场拿球摆脱，拉菲尼亚助攻上来                   21'第21分钟，穆勒右路低传，格策在门前9米处左脚推射，球碰孔帕尼右肘变线被哈特侧扑封出，瓜迪奥拉场边抗议对方手球
21'穆勒接应右路传中，低射再被哈特扑出！                   21'第21分钟，穆勒右路低传，格策在门前9米处左脚推射，球碰孔帕尼右肘变线被哈特侧扑封出，瓜迪奥拉场边抗议对方手球
22'贝尔纳特左路推禁区，孔帕尼拦截                   21'第21分钟，穆勒右路低传，格策在门前9米处左脚推射，球碰孔帕尼右肘变线被哈特侧扑封出，瓜迪奥拉场边抗议对方手球
22'亚亚图雷拿球过中场，给到席尔瓦                   21'第21分钟，穆勒右路低传，格策在门前9米处左脚推射，球碰孔帕尼右肘变线被哈特侧扑封出，瓜迪奥拉场边抗议对方手球
22'哲科禁区右侧接应席尔瓦传球，趟开角度起左脚的弧线球偏出远门柱！                   21'第21分钟，穆勒右路低传，格策在门前9米处左脚推射，球碰孔帕尼右肘变线被哈特侧扑封出，瓜迪奥拉场边抗议对方手球
24'穆勒禁区前接应，亚亚图雷先上抢拦截                   21'第21分钟，穆勒右路低传，格策在门前9米处左脚推射，球碰孔帕尼右肘变线被哈特侧扑封出，瓜迪奥拉场边抗议对方手球
24'克里希推左路身后，太深，出底线                   21'第21分钟，穆勒右路低传，格策在门前9米处左脚推射，球碰孔帕尼右肘变线被哈特侧扑封出，瓜迪奥拉场边抗议对方手球
29'亚亚图雷拿球转身过中场，给席尔瓦                   29'第29分钟，席尔瓦再度创造机会，哲科禁区左侧射门偏出右门柱
29'哲科接应，禁区左侧的低射，偏出远门柱！                   29'第29分钟，席尔瓦再度创造机会，哲科禁区左侧射门偏出右门柱
30'小组另外一场比赛中，罗马已经4-0领先莫斯科中央陆军                   29'第29分钟，席尔瓦再度创造机会，哲科禁区左侧射门偏出右门柱
31'拉姆禁区前扯动，回敲                   29'第29分钟，席尔瓦再度创造机会，哲科禁区左侧射门偏出右门柱
31'阿拉巴拿球调整一步远射打偏！                   29'第29分钟，席尔瓦再度创造机会，哲科禁区左侧射门偏出右门柱
32'贝尔纳特左路传中，莱万顺势回敲                   29'第29分钟，席尔瓦再度创造机会，哲科禁区左侧射门偏出右门柱
32'阿拉巴跟进的远射被哈特扑出！                   29'第29分钟，席尔瓦再度创造机会，哲科禁区左侧射门偏出右门柱
46'裁判给孔帕尼补了一张黄牌，之前撞倒了穆勒                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
46'上半场补时1分钟！                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
46'萨尼亚右路拿球大脚开出去                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
47'纳瓦斯右路传中，博阿滕头球解围                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
47'上半场比赛结束！                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
46'下半场比赛开始！                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
46'曼城中圈开球                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
46'贝尔纳特把球做入禁区，阿拉巴接应拿到一个角球                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
47'角球去前点被亚亚图雷头球解围                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
48'莱万中场背身拿球被推倒                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
48'穆勒右路拿球内切，外脚背送球去门前，出底线                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
49'费尔南迪尼奥往右路出球，给出了边线                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
49'孔帕尼长传右路，球被诺伊尔拿到                   46'1分钟后，穆勒禁区内回做，阿拉巴左脚低射又被哈特倒地封出
35'贝尔纳特左路起球被挡出边线                   35'第35分钟，阿拉巴穿裆直传，莱万晃过哈特，禁区左侧小角度射中边网
