3'佛罗伦萨球员夸德拉多球门右侧小角度尝试右脚射门,可惜皮球偏出球门.给他传球的是华金.                   3'开场3分钟，夸德拉多突破梅斯托，右侧小角度射门被雷纳得到
28'进球啦！！！佛罗伦萨球员罗西左脚射门,球从左下角飞进球门,球进了! 佛罗伦萨 1-1 那不勒斯.                   28'第28分钟，博尔哈-巴莱罗开出任意球，萨维奇被费德里科-费尔南德斯推倒，点球
28'那不勒斯球员马乔被主裁判出示了一张黄牌.                   28'第28分钟，博尔哈-巴莱罗开出任意球，萨维奇被费德里科-费尔南德斯推倒，点球
29'佛罗伦萨球员夸德拉多大禁区外右脚射门,命中门柱左侧立柱.                   28'第28分钟，博尔哈-巴莱罗开出任意球，萨维奇被费德里科-费尔南德斯推倒，点球
30'潘德夫为那不勒斯赢得一个任意球.                   28'第28分钟，博尔哈-巴莱罗开出任意球，萨维奇被费德里科-费尔南德斯推倒，点球
30'佛罗伦萨球员孔佩尔拼抢犯规,对手获得控球权.                   28'第28分钟，博尔哈-巴莱罗开出任意球，萨维奇被费德里科-费尔南德斯推倒，点球
31'那不勒斯球员卡列洪手球犯规,对手获得球权.                   28'第28分钟，博尔哈-巴莱罗开出任意球，萨维奇被费德里科-费尔南德斯推倒，点球
46'卡列洪为那不勒斯赢得一个任意球.                   46'仅过1分钟，紫百合险些反超比分，夸德拉多在门前28米处低射击中左门柱
46'佛罗伦萨球员博尔加-巴雷罗拼抢犯规,对手获得控球权.                   46'仅过1分钟，紫百合险些反超比分，夸德拉多在门前28米处低射击中左门柱
47'卡列洪为那不勒斯赢得一个任意球.                   46'仅过1分钟，紫百合险些反超比分，夸德拉多在门前28米处低射击中左门柱
47'佛罗伦萨球员博尔加-巴雷罗拼抢犯规,对手获得控球权.                   46'仅过1分钟，紫百合险些反超比分，夸德拉多在门前28米处低射击中左门柱
48'因勒为那不勒斯在左路,赢得一个任意球.                   46'仅过1分钟，紫百合险些反超比分，夸德拉多在门前28米处低射击中左门柱
48'佛罗伦萨球员阿奎拉尼拼抢犯规,对手获得控球权.                   46'仅过1分钟，紫百合险些反超比分，夸德拉多在门前28米处低射击中左门柱
47'卡列洪为那不勒斯赢得一个任意球.                   47'2分钟后，博尔哈-巴莱罗断下反弹球，禁区内单刀射门被雷纳没收
47'佛罗伦萨球员博尔加-巴雷罗拼抢犯规,对手获得控球权.                   47'2分钟后，博尔哈-巴莱罗断下反弹球，禁区内单刀射门被雷纳没收
48'因勒为那不勒斯在左路,赢得一个任意球.                   47'2分钟后，博尔哈-巴莱罗断下反弹球，禁区内单刀射门被雷纳没收
48'佛罗伦萨球员阿奎拉尼拼抢犯规,对手获得控球权.                   47'2分钟后，博尔哈-巴莱罗断下反弹球，禁区内单刀射门被雷纳没收
50'那不勒斯球员贝赫拉米拼抢犯规,对手获得控球权.                   47'2分钟后，博尔哈-巴莱罗断下反弹球，禁区内单刀射门被雷纳没收
50'华金为佛罗伦萨在对方半场,赢得一个任意球.                   47'2分钟后，博尔哈-巴莱罗断下反弹球，禁区内单刀射门被雷纳没收
65'佛罗伦萨球员罗西球门左侧小角度尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是博尔加-巴雷罗.                   65'第65分钟，博尔哈-巴莱罗传球，朱塞佩-罗西禁区左侧小角度射门偏出远门柱
66'那不勒斯换人,因西涅换下梅尔滕斯                   65'第65分钟，博尔哈-巴莱罗传球，朱塞佩-罗西禁区左侧小角度射门偏出远门柱
68'那不勒斯球员因勒拼抢犯规,对手获得控球权.                   65'第65分钟，博尔哈-巴莱罗传球，朱塞佩-罗西禁区左侧小角度射门偏出远门柱
68'皮萨罗为佛罗伦萨在对方半场,赢得一个任意球.                   65'第65分钟，博尔哈-巴莱罗传球，朱塞佩-罗西禁区左侧小角度射门偏出远门柱
68'卡列洪为那不勒斯赢得一个任意球.                   65'第65分钟，博尔哈-巴莱罗传球，朱塞佩-罗西禁区左侧小角度射门偏出远门柱
68'佛罗伦萨球员帕斯奎尔拼抢犯规,对手获得控球权.                   65'第65分钟，博尔哈-巴莱罗传球，朱塞佩-罗西禁区左侧小角度射门偏出远门柱
74'射门!!!佛罗伦萨球员罗西大禁区外左脚射门,被对方守门员横身扑出.给他传球的是维奇诺.                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
74'雷纳将球处理出底线,佛罗伦萨获得角球.                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
74'卡列洪为那不勒斯赢得一个任意球.                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
74'佛罗伦萨球员夸德拉多拼抢犯规,对手获得控球权.                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
75'那不勒斯球员贝赫拉米拼抢犯规,对手获得控球权.                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
75'华金为佛罗伦萨赢得一个任意球.                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
76'卡列洪为那不勒斯在对方半场,赢得一个任意球.                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
76'佛罗伦萨球员孔佩尔拼抢犯规,对手获得控球权.                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
76'黄牌！佛罗伦萨球员孔佩尔因为恶意犯规,被主裁判出示黄牌.                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
76'佛罗伦萨换人,马托斯换下华金                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
77'那不勒斯球员因勒大禁区外右脚射门,被防守球员封堵.                   74'第74分钟，朱塞佩-罗斯左脚远射被雷纳封出底线
80'那不勒斯球员马乔拼抢犯规,对手获得控球权.                   80'第80分钟，佛罗伦萨打出反击，马托斯被马乔放倒，马乔累计2张黄牌被罚下，巴尔加斯换下帕斯夸尔
80'马托斯为佛罗伦萨在左路,赢得一个任意球.                   80'第80分钟，佛罗伦萨打出反击，马托斯被马乔放倒，马乔累计2张黄牌被罚下，巴尔加斯换下帕斯夸尔
80'那不勒斯球员马乔因为恶意犯规,被裁判出示了第二张黄牌.                   80'第80分钟，佛罗伦萨打出反击，马托斯被马乔放倒，马乔累计2张黄牌被罚下，巴尔加斯换下帕斯夸尔
81'那不勒斯换人,阿尔梅罗换下潘德夫                   80'第80分钟，佛罗伦萨打出反击，马托斯被马乔放倒，马乔累计2张黄牌被罚下，巴尔加斯换下帕斯夸尔
82'佛罗伦萨球员龙卡利亚一脚直塞球给罗西,但是边裁举旗显示后者已经越位.                   80'第80分钟，佛罗伦萨打出反击，马托斯被马乔放倒，马乔累计2张黄牌被罚下，巴尔加斯换下帕斯夸尔
83'佛罗伦萨换人,巴尔加斯换下帕斯奎尔                   80'第80分钟，佛罗伦萨打出反击，马托斯被马乔放倒，马乔累计2张黄牌被罚下，巴尔加斯换下帕斯夸尔
46'卡列洪为那不勒斯赢得一个任意球.                   46'补时第1分钟，夸德拉多右路切入禁区遇因勒拦截倒地，被判假摔两黄下场，然而慢镜显示，因勒确有犯规动作，夸德拉多将缺席周六与AC米兰的比赛
46'佛罗伦萨球员博尔加-巴雷罗拼抢犯规,对手获得控球权.                   46'补时第1分钟，夸德拉多右路切入禁区遇因勒拦截倒地，被判假摔两黄下场，然而慢镜显示，因勒确有犯规动作，夸德拉多将缺席周六与AC米兰的比赛
47'卡列洪为那不勒斯赢得一个任意球.                   46'补时第1分钟，夸德拉多右路切入禁区遇因勒拦截倒地，被判假摔两黄下场，然而慢镜显示，因勒确有犯规动作，夸德拉多将缺席周六与AC米兰的比赛
47'佛罗伦萨球员博尔加-巴雷罗拼抢犯规,对手获得控球权.                   46'补时第1分钟，夸德拉多右路切入禁区遇因勒拦截倒地，被判假摔两黄下场，然而慢镜显示，因勒确有犯规动作，夸德拉多将缺席周六与AC米兰的比赛
48'因勒为那不勒斯在左路,赢得一个任意球.                   46'补时第1分钟，夸德拉多右路切入禁区遇因勒拦截倒地，被判假摔两黄下场，然而慢镜显示，因勒确有犯规动作，夸德拉多将缺席周六与AC米兰的比赛
48'佛罗伦萨球员阿奎拉尼拼抢犯规,对手获得控球权.                   46'补时第1分钟，夸德拉多右路切入禁区遇因勒拦截倒地，被判假摔两黄下场，然而慢镜显示，因勒确有犯规动作，夸德拉多将缺席周六与AC米兰的比赛
