5'顾超大脚开球到中场，鲁能泰山队把球抢断下来                   5'第5分钟，山东鲁能组织进攻，吕征边路拿球内切后远射，球被防守队员挡出
5'吕征右路突破到禁区内横传被挡出，鲁能泰山队再传禁区，对方头球解围                   5'第5分钟，山东鲁能组织进攻，吕征边路拿球内切后远射，球被防守队员挡出
6'后场鲁能泰山队得球，再走左路进攻                   5'第5分钟，山东鲁能组织进攻，吕征边路拿球内切后远射，球被防守队员挡出
6'鲁能泰山队今天一改往日打法，走左路更多                   5'第5分钟，山东鲁能组织进攻，吕征边路拿球内切后远射，球被防守队员挡出
6'郑铮左路横传禁区，洛夫倒勾打门，偏出底线                   5'第5分钟，山东鲁能组织进攻，吕征边路拿球内切后远射，球被防守队员挡出
7'汪嵩右路突破到禁区内，小角度打门打偏了                   5'第5分钟，山东鲁能组织进攻，吕征边路拿球内切后远射，球被防守队员挡出
8'鲁能泰山队右路长传，球出边线                   5'第5分钟，山东鲁能组织进攻，吕征边路拿球内切后远射，球被防守队员挡出
8'界外球发出来，汪嵩回传一下，鲁能泰山队断球                   5'第5分钟，山东鲁能组织进攻，吕征边路拿球内切后远射，球被防守队员挡出
8'马塞纳左路接球，强突！刘斌铲球出界                   5'第5分钟，山东鲁能组织进攻，吕征边路拿球内切后远射，球被防守队员挡出
46'王永珀接吕征回传球，一脚吊门！力量稍稍大了一点                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
46'皮球打在网顶上                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
46'上半场比赛结束，双方都没能进球，战成0-0                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
46'下半场比赛开始                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
46'杭州绿城队开球                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
46'麦克格文后场争到头球，还是到了对方脚下                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
46'杭州绿城队左路进攻，有人倒地，不过进攻有利，主裁判没有吹                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
47'范晓冬左路突破底线切入禁区横传，对方解围                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
47'鲁能泰山队的机会，吕征快速攻到前场，突破没能成功                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
47'汪嵩下底左路传中，被王彤挡出底线，角球                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
48'汪嵩发角球非常高，一道弧线，空中出底                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
48'中场洛夫接球，被对方放倒                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
49'任意球发到右路，吕征突破横传，被断                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
49'鲁能泰山队在前场抢断，吕征被被金东进破坏出边线                   46'1分钟后，杭州绿城反击，汪嵩禁区外拿球直接起脚斜射偏出
15'汪嵩左路长传，阿甘左路横传被破坏出来                   15'第15分钟，山东鲁能打出快速反击，马塞纳禁区前沿送出斜塞球，王永珀突入禁区小角度射门，球打在边网上
15'鲁能泰山队的反击机会                   15'第15分钟，山东鲁能打出快速反击，马塞纳禁区前沿送出斜塞球，王永珀突入禁区小角度射门，球打在边网上
15'马塞纳前场直传，王永珀快速插上，小角度打门，打在了边网上！                   15'第15分钟，山东鲁能打出快速反击，马塞纳禁区前沿送出斜塞球，王永珀突入禁区小角度射门，球打在边网上
16'杭州绿城队长传球，阿甘突破到禁区内，杜威紧逼防守，还是形成了打门，打在边网上                   15'第15分钟，山东鲁能打出快速反击，马塞纳禁区前沿送出斜塞球，王永珀突入禁区小角度射门，球打在边网上
17'吕征右路斜传禁区，被王林挡出底线                   15'第15分钟，山东鲁能打出快速反击，马塞纳禁区前沿送出斜塞球，王永珀突入禁区小角度射门，球打在边网上
18'王永珀发角球到禁区内，比较靠外，杜威头球被顾超接到                   15'第15分钟，山东鲁能打出快速反击，马塞纳禁区前沿送出斜塞球，王永珀突入禁区小角度射门，球打在边网上
18'王永珀发角球到禁区内，比较靠外，杜威头球被顾超接到                   18'第18分钟，王永珀角球传到后点，杜威远距离头球被顾超没收
19'杭州绿城队长传球，没有什么威胁                   18'第18分钟，王永珀角球传到后点，杜威远距离头球被顾超没收
19'马塞纳前场得球，想直传给洛夫，被破坏出边线                   18'第18分钟，王永珀角球传到后点，杜威远距离头球被顾超没收
20'马佐拉后场抢断反击，被对方勾倒                   18'第18分钟，王永珀角球传到后点，杜威远距离头球被顾超没收
21'洛夫在前场逼抢，对方失误                   18'第18分钟，王永珀角球传到后点，杜威远距离头球被顾超没收
21'麦克格文到了中场，把球转移到左路                   18'第18分钟，王永珀角球传到后点，杜威远距离头球被顾超没收
21'杭州绿城队右路长传，杜威破坏出边                   18'第18分钟，王永珀角球传到后点，杜威远距离头球被顾超没收
32'郑铮左路突破横传，马佐拉有手球犯规！！黄牌                   32'第32分钟，郑铮边路突破传中，马佐拉手球挡下脾气，主裁判范琦果断判罚任意球，并给马佐拉黄牌警告
33'这个任意球离大禁区线非常近，看王永珀如何来处理                   32'第32分钟，郑铮边路突破传中，马佐拉手球挡下脾气，主裁判范琦果断判罚任意球，并给马佐拉黄牌警告
34'王永珀发任意球直接打门，皮球击中立柱弹出来打在进攻队员腿上出底线！                   32'第32分钟，郑铮边路突破传中，马佐拉手球挡下脾气，主裁判范琦果断判罚任意球，并给马佐拉黄牌警告
35'王永珀直传球到禁区内，马塞纳抢位置时手上有动作                   32'第32分钟，郑铮边路突破传中，马佐拉手球挡下脾气，主裁判范琦果断判罚任意球，并给马佐拉黄牌警告
37'王永珀右路横传，马塞纳的远射高出横梁                   37'第37分钟，山东鲁能打出战术任意球，王永珀带球传中，马塞纳禁区前沿左脚远射，皮球高出横梁
37'汪嵩中场左路接球，王永珀抢球犯规                   37'第37分钟，山东鲁能打出战术任意球，王永珀带球传中，马塞纳禁区前沿左脚远射，皮球高出横梁
38'任意球开前场，刘斌争顶头球压人犯规，侵犯了马塞纳                   37'第37分钟，山东鲁能打出战术任意球，王永珀带球传中，马塞纳禁区前沿左脚远射，皮球高出横梁
39'哇！！杭州绿城队一次非常成功的配合进攻                   37'第37分钟，山东鲁能打出战术任意球，王永珀带球传中，马塞纳禁区前沿左脚远射，皮球高出横梁
40'杭州绿城队长传球，阿甘直传，汪嵩横传禁区内后点，马佐拉回传，宋志伟的一脚打门，擦着立柱出底线                   37'第37分钟，山东鲁能打出战术任意球，王永珀带球传中，马塞纳禁区前沿左脚远射，皮球高出横梁
40'鲁能泰山队的后防线依然让有担心                   37'第37分钟，山东鲁能打出战术任意球，王永珀带球传中，马塞纳禁区前沿左脚远射，皮球高出横梁
41'阿甘左路突破回扣，回传，王林斜传被挡出边线                   41'第41分钟，阿甘禁区内接球小角度射门被杨程没收
42'麦克格文后场拿球，交到左路                   41'第41分钟，阿甘禁区内接球小角度射门被杨程没收
42'鲁能泰山队左路长传，对方大脚破坏                   41'第41分钟，阿甘禁区内接球小角度射门被杨程没收
43'王彤右路接球，横传给吕征，再回传                   41'第41分钟，阿甘禁区内接球小角度射门被杨程没收
43'王永珀把球横传，马塞纳接球大力远射，打偏了                   41'第41分钟，阿甘禁区内接球小角度射门被杨程没收
44'郑铮的传球被马佐拉抢断                   41'第41分钟，阿甘禁区内接球小角度射门被杨程没收
44'马佐拉右路快速进攻，郑铮无耐之下犯规！黄牌没说的                   41'第41分钟，阿甘禁区内接球小角度射门被杨程没收
44'郑铮的传球被马佐拉抢断                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
44'马佐拉右路快速进攻，郑铮无耐之下犯规！黄牌没说的                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
45'上半场要补时 1 分钟                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
45'汪嵩站在球前，要主罚这个任意球                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
45'任意球发到禁区内，太深了，被杨程出击没收                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
46'王永珀接吕征回传球，一脚吊门！力量稍稍大了一点                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
46'皮球打在网顶上                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
46'上半场比赛结束，双方都没能进球，战成0-0                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
46'下半场比赛开始                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
46'杭州绿城队开球                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
46'麦克格文后场争到头球，还是到了对方脚下                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
46'杭州绿城队左路进攻，有人倒地，不过进攻有利，主裁判没有吹                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
47'范晓冬左路突破底线切入禁区横传，对方解围                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
47'鲁能泰山队的机会，吕征快速攻到前场，突破没能成功                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
47'汪嵩下底左路传中，被王彤挡出底线，角球                   44'第44分钟，山东鲁能后场被断球，郑铮放倒马佐拉，吃到黄牌
51'王永珀直传禁区，马塞纳快速插上没能碰到球，自己倒地                   51'下半场易边再战，第51分钟，金敬道前场拼抢时被放倒，山东鲁能获得位置不错任意球，上一场贡献制胜任意球的郑铮再次弧线球攻门，这次他的射门稍稍高出横梁
51'王彤右路突破回传，交给了洛夫                   51'下半场易边再战，第51分钟，金敬道前场拼抢时被放倒，山东鲁能获得位置不错任意球，上一场贡献制胜任意球的郑铮再次弧线球攻门，这次他的射门稍稍高出横梁
52'洛夫突破传球，金敬道被放倒，任意球                   51'下半场易边再战，第51分钟，金敬道前场拼抢时被放倒，山东鲁能获得位置不错任意球，上一场贡献制胜任意球的郑铮再次弧线球攻门，这次他的射门稍稍高出横梁
