10'尤文图斯球员利希施泰纳大禁区外右脚射门,被防守球员封堵.给他传球的是阿萨莫阿.                   10'开场10分钟，利希施泰纳前场右路抢断，在门前20米处抽射偏出近角
10'马切塞将球处理出底线,尤文图斯获得角球.                   10'开场10分钟，利希施泰纳前场右路抢断，在门前20米处抽射偏出近角
12'热那亚球员皮尼利亚大禁区中央尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是贝尔托拉奇.                   10'开场10分钟，利希施泰纳前场右路抢断，在门前20米处抽射偏出近角
13'尤文图斯球员博努奇一脚直塞球给洛伦特,但是边裁举旗显示后者已经越位.                   10'开场10分钟，利希施泰纳前场右路抢断，在门前20米处抽射偏出近角
13'尤文图斯球员博格巴手球犯规,对手获得球权.                   10'开场10分钟，利希施泰纳前场右路抢断，在门前20米处抽射偏出近角
22'射门!!!尤文图斯球员特维斯大禁区左侧右脚射门,被对方守门员横身扑出.给他传球的是博格巴.                   22'第22分钟，博格巴传球，特维斯摆脱布尔迪索射门被佩林封出，随后特维斯开出角球，博努奇头球被佩林得到
22'安东内利将球处理出底线,尤文图斯获得角球.                   22'第22分钟，博格巴传球，特维斯摆脱布尔迪索射门被佩林封出，随后特维斯开出角球，博努奇头球被佩林得到
22'射门!!!尤文图斯球员博努奇大禁区右侧头球,被对方守门员横身扑出.给他传球的是特维斯.                   22'第22分钟，博格巴传球，特维斯摆脱布尔迪索射门被佩林封出，随后特维斯开出角球，博努奇头球被佩林得到
22'热那亚球员皮尼利亚拼抢犯规,对手获得控球权.                   22'第22分钟，博格巴传球，特维斯摆脱布尔迪索射门被佩林封出，随后特维斯开出角球，博努奇头球被佩林得到
22'博努奇为尤文图斯赢得一个任意球.                   22'第22分钟，博格巴传球，特维斯摆脱布尔迪索射门被佩林封出，随后特维斯开出角球，博努奇头球被佩林得到
23'安东内利为热那亚赢得一个任意球.                   22'第22分钟，博格巴传球，特维斯摆脱布尔迪索射门被佩林封出，随后特维斯开出角球，博努奇头球被佩林得到
23'尤文图斯球员特维斯拼抢犯规,对手获得控球权.                   22'第22分钟，博格巴传球，特维斯摆脱布尔迪索射门被佩林封出，随后特维斯开出角球，博努奇头球被佩林得到
24'尤文图斯球员洛伦特大禁区中央右脚射门,命中门柱左侧立柱.给他传球的是阿萨莫阿.                   22'第22分钟，博格巴传球，特维斯摆脱布尔迪索射门被佩林封出，随后特维斯开出角球，博努奇头球被佩林得到
34'热那亚球员阿里安度-罗西拼抢犯规,对手获得控球权.                   34'第34分钟，博格巴远射偏出右门柱
34'基耶里尼为尤文图斯在左路,赢得一个任意球.                   34'第34分钟，博格巴远射偏出右门柱
34'尤文图斯球员博格巴大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是阿萨莫阿.                   34'第34分钟，博格巴远射偏出右门柱
36'阿里安度-罗西为热那亚赢得一个任意球.                   34'第34分钟，博格巴远射偏出右门柱
36'尤文图斯球员博格巴拼抢犯规,对手获得控球权.                   34'第34分钟，博格巴远射偏出右门柱
52'迪马伊奥将球处理出底线,尤文图斯获得角球.                   52'下半时开始7分钟，特维斯左侧开出角球，博努奇前点距门7米处争顶偏出近门柱
52'尤文图斯球员博努奇大禁区中央尝试头球,可惜皮球偏出球门.给他传球的是特维斯.                   52'下半时开始7分钟，特维斯左侧开出角球，博努奇前点距门7米处争顶偏出近门柱
54'曼德拉格拉为热那亚赢得一个任意球.                   52'下半时开始7分钟，特维斯左侧开出角球，博努奇前点距门7米处争顶偏出近门柱
54'尤文图斯球员博格巴拼抢犯规,对手获得控球权.                   52'下半时开始7分钟，特维斯左侧开出角球，博努奇前点距门7米处争顶偏出近门柱
64'射门!!!热那亚球员马切塞大禁区外右脚射门,被对方守门员横身扑出.                   64'第64分钟，热那亚左路任意球被顶出禁区，马尔凯塞在门前28米处凌空打出落叶球，布冯托出横梁
64'布冯将球处理出底线,热那亚获得角球.                   64'第64分钟，热那亚左路任意球被顶出禁区，马尔凯塞在门前28米处凌空打出落叶球，布冯托出横梁
65'尤文图斯换人,莫拉塔换下洛伦特                   64'第64分钟，热那亚左路任意球被顶出禁区，马尔凯塞在门前28米处凌空打出落叶球，布冯托出横梁
66'热那亚球员皮尼利亚拼抢犯规,对手获得控球权.                   64'第64分钟，热那亚左路任意球被顶出禁区，马尔凯塞在门前28米处凌空打出落叶球，布冯托出横梁
66'马尔基西奥为尤文图斯赢得一个任意球.                   64'第64分钟，热那亚左路任意球被顶出禁区，马尔凯塞在门前28米处凌空打出落叶球，布冯托出横梁
67'尤文图斯球员特维斯大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是莫拉塔.                   64'第64分钟，热那亚左路任意球被顶出禁区，马尔凯塞在门前28米处凌空打出落叶球，布冯托出横梁
67'尤文图斯球员特维斯大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是莫拉塔.                   67'第67分钟，特维斯与莫拉塔打出配合，禁区前沿左脚打高
69'热那亚换人,库奇卡换下曼德拉格拉                   67'第67分钟，特维斯与莫拉塔打出配合，禁区前沿左脚打高
69'迪马伊奥将球处理出底线,尤文图斯获得角球.                   67'第67分钟，特维斯与莫拉塔打出配合，禁区前沿左脚打高
70'尤文图斯球员奥邦纳大禁区中央左脚射门,命中门柱左侧立柱.给他传球的是利希施泰纳.                   67'第67分钟，特维斯与莫拉塔打出配合，禁区前沿左脚打高
70'安东内利为热那亚赢得一个任意球.                   67'第67分钟，特维斯与莫拉塔打出配合，禁区前沿左脚打高
70'尤文图斯球员比达尔拼抢犯规,对手获得控球权.                   67'第67分钟，特维斯与莫拉塔打出配合，禁区前沿左脚打高
70'尤文图斯球员奥邦纳大禁区中央左脚射门,命中门柱左侧立柱.给他传球的是利希施泰纳.                   70'第70分钟，尤文左侧角球被佩林击出，利希施泰纳又顶回禁区，奥邦纳反越位距门7米处左脚凌空垫过佩林击中左门柱
70'安东内利为热那亚赢得一个任意球.                   70'第70分钟，尤文左侧角球被佩林击出，利希施泰纳又顶回禁区，奥邦纳反越位距门7米处左脚凌空垫过佩林击中左门柱
70'尤文图斯球员比达尔拼抢犯规,对手获得控球权.                   70'第70分钟，尤文左侧角球被佩林击出，利希施泰纳又顶回禁区，奥邦纳反越位距门7米处左脚凌空垫过佩林击中左门柱
71'尤文图斯球员基耶里尼大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是特维斯.                   70'第70分钟，尤文左侧角球被佩林击出，利希施泰纳又顶回禁区，奥邦纳反越位距门7米处左脚凌空垫过佩林击中左门柱
72'热那亚球员库奇卡拼抢犯规,对手获得控球权.                   70'第70分钟，尤文左侧角球被佩林击出，利希施泰纳又顶回禁区，奥邦纳反越位距门7米处左脚凌空垫过佩林击中左门柱
72'博格巴为尤文图斯在左路,赢得一个任意球.                   70'第70分钟，尤文左侧角球被佩林击出，利希施泰纳又顶回禁区，奥邦纳反越位距门7米处左脚凌空垫过佩林击中左门柱
73'热那亚球员格雷科拼抢犯规,对手获得控球权.                   70'第70分钟，尤文左侧角球被佩林击出，利希施泰纳又顶回禁区，奥邦纳反越位距门7米处左脚凌空垫过佩林击中左门柱
73'博格巴为尤文图斯赢得一个任意球.                   70'第70分钟，尤文左侧角球被佩林击出，利希施泰纳又顶回禁区，奥邦纳反越位距门7米处左脚凌空垫过佩林击中左门柱
73'黄牌！热那亚球员格雷科因为恶意犯规,被主裁判出示黄牌.                   70'第70分钟，尤文左侧角球被佩林击出，利希施泰纳又顶回禁区，奥邦纳反越位距门7米处左脚凌空垫过佩林击中左门柱
76'射门!!!热那亚球员贝尔托拉奇大禁区中央头球,被对方守门员横身扑出.给他传球的是格雷科.                   76'第76分钟，贝尔托拉奇头球被布冯得到
77'迪马伊奥将球处理出底线,尤文图斯获得角球.                   76'第76分钟，贝尔托拉奇头球被布冯得到
78'阿里安度-罗西为热那亚赢得一个任意球.                   76'第76分钟，贝尔托拉奇头球被布冯得到
78'尤文图斯球员基耶里尼拼抢犯规,对手获得控球权.                   76'第76分钟，贝尔托拉奇头球被布冯得到
78'热那亚阿里安度-罗西受伤倒地,比赛暂停                   76'第76分钟，贝尔托拉奇头球被布冯得到
79'暂停结束,球员们重新开始比赛.                   76'第76分钟，贝尔托拉奇头球被布冯得到
79'尤文图斯换人,佩雷拉换下比达尔                   76'第76分钟，贝尔托拉奇头球被布冯得到
84'射门!!!尤文图斯球员莫拉塔球门左侧小角度左脚射门,被对方守门员横身扑出.给他传球的是特维斯.                   84'第84分钟，特维斯传球，莫拉塔左侧小角度射门被佩林扑出底线
84'佩林将球处理出底线,尤文图斯获得角球.                   84'第84分钟，特维斯传球，莫拉塔左侧小角度射门被佩林扑出底线
85'热那亚球员佩罗蒂拼抢犯规,对手获得控球权.                   84'第84分钟，特维斯传球，莫拉塔左侧小角度射门被佩林扑出底线
85'利希施泰纳为尤文图斯赢得一个任意球.                   84'第84分钟，特维斯传球，莫拉塔左侧小角度射门被佩林扑出底线
87'皮尼利亚为热那亚赢得一个任意球.                   84'第84分钟，特维斯传球，莫拉塔左侧小角度射门被佩林扑出底线
87'尤文图斯球员基耶里尼拼抢犯规,对手获得控球权.                   84'第84分钟，特维斯传球，莫拉塔左侧小角度射门被佩林扑出底线
87'热那亚换人,马特里换下皮尼利亚                   84'第84分钟，特维斯传球，莫拉塔左侧小角度射门被佩林扑出底线
88'热那亚球员迪马伊奥拼抢犯规,对手获得控球权.                   88'第88分钟，特维斯倚人脚底拉球，莫拉塔转身摆脱防守，小禁区左脚斜射被佩林托出横梁
88'阿萨莫阿为尤文图斯赢得一个任意球.                   88'第88分钟，特维斯倚人脚底拉球，莫拉塔转身摆脱防守，小禁区左脚斜射被佩林托出横梁
88'黄牌！热那亚球员迪马伊奥因为恶意犯规,被主裁判出示黄牌.                   88'第88分钟，特维斯倚人脚底拉球，莫拉塔转身摆脱防守，小禁区左脚斜射被佩林托出横梁
