1'上半场比赛开始了~                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
1'主场作战的马拉加开球                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
1'今天内马尔跟拉基蒂奇都出现在首发让人有点意外啊                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
2'另外小将穆尼尔今天被安排在了替补席                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
2'还有巴萨的新援道格拉斯也首发出战                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
2'马拉加制造了一个角球                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
3'杜达的角球传向前点，被巴萨的后卫头球解围                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
3'禁区外围，马拉加控制住皮球                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
3'三传两递之后球出了边线                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
4'伊涅斯塔边路盘带~球被断了下来                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
4'巴萨在中场组织了反抢~~~                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
4'布斯克茨把球挡给了阿尔巴                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
4'内马尔把球传入禁区~~                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
4'佩德罗~~~                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
15'拉基蒂奇过人之后被踢倒了                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
15'巴萨获得了一个禁区外的定位球机会                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
15'这个位置对于梅西来说已经进入了射程                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
16'..沧海行云: 28卷皮 这名字太逗了。。。---哈哈，还好不叫卷粉                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
16'梅西直接射门~~~~球打高了一些                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
17'目前巴萨掌握着场上的主动                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
17'好机会啊~~                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
17'阿尔巴左边路的传中到了门前~~~                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
17'佩刀拍马赶到，轻轻一垫！！！                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
17'可惜球还是偏出了门框范围                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
18'皮克后场长传想找内马尔~~~                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
18'脚法没控制好，直接传出了边线                   15'第15分钟，卡马乔对拉基蒂奇犯规，梅西任意球直接射门稍稍高出
