1'上半场比赛开始了，先由曼城队开球                   1'南安普敦第1分钟并未保守
1'开球后曼城把球踢回到后卫线控制                   1'南安普敦第1分钟并未保守
1'哈特把球传到右边路给萨巴莱塔                   1'南安普敦第1分钟并未保守
1'萨巴莱塔在边路控球，似乎前场没有太好的出球机会                   1'南安普敦第1分钟并未保守
2'席尔瓦被裁判叫到场边要求队医给他的护腿板重新固顶                   1'南安普敦第1分钟并未保守
2'南安普敦在左边路控制，沿边路推进                   1'南安普敦第1分钟并未保守
3'南安普敦边路短传渗透到禁区里，罗德维尔回追很快，禁区里倒地铲球把球铲出底线，角球                   1'南安普敦第1分钟并未保守
3'战术角球，禁区外韦伯也是挡住了南安普敦的趟球路线，球被曼城拦截                   1'南安普敦第1分钟并未保守
3'曼城沿右边路快速突破，禁区前沿球趟大了                   1'南安普敦第1分钟并未保守
3'萨巴莱塔在前场反抢时被吹了犯规                   1'南安普敦第1分钟并未保守
4'南安普敦后场自己控球                   1'南安普敦第1分钟并未保守
4'他们打的节奏比较快，通过中场速度很快                   1'南安普敦第1分钟并未保守
4'南安普敦左边路打的很活跃                   1'南安普敦第1分钟并未保守
4'曼城后卫解围把球踢倒了右边路                   1'南安普敦第1分钟并未保守
12'南安普敦在中场的节奏打的相当快啊，看不出他们面对曼城有任何谦逊                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
13'拉兰纳左边路突入禁区，被后卫逼出后敲到禁区外，一脚远射偏出球门                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
13'曼城中场也是纳斯里送出直传球到禁区里，队友没有拿到皮球                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
14'阿奎罗还是被担架抬出球场了！                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
14'这样是不是巴洛特利该上场了呢                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
14'南安普敦左边路起球斜传，球直接穿出了底线                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
14'哲科准备替补上场了                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
14'换下刚才受伤的阿奎罗                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
15'看来巴洛特利还得再坐一会                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
15'曼城禁区外倒脚，图雷突然一脚过顶长传吊到后卫身后                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
15'哲科接应并不越位，把球敲给队友，射门被封堵上来的后卫挡住                   12'第12分钟，普拉多禁区左上角被铲倒，施内德林25码处劲射偏出左侧立柱
17'点球！！特维斯拼得的                   17'曼城第17分钟错失良机，席尔瓦传球，纳斯里第一时间脚后跟妙传，特维斯禁区边缘内被霍伊维尔德绊倒，席尔瓦射出的点球被凯文-戴维斯神勇扑出
17'席尔瓦的点球打的太正，被门将奋力扑出！！！                   17'曼城第17分钟错失良机，席尔瓦传球，纳斯里第一时间脚后跟妙传，特维斯禁区边缘内被霍伊维尔德绊倒，席尔瓦射出的点球被凯文-戴维斯神勇扑出
18'席尔瓦刚才禁区右侧带球突破把球传给禁区外的纳斯里，不停球脚后跟一磕，给到禁区里的特维斯，接球转身时被后卫绊倒，韦伯毫不犹豫，点球！不过席尔瓦的点球射的太差了！                   17'曼城第17分钟错失良机，席尔瓦传球，纳斯里第一时间脚后跟妙传，特维斯禁区边缘内被霍伊维尔德绊倒，席尔瓦射出的点球被凯文-戴维斯神勇扑出
18'曼城上半场错过了一个绝好的得分机会啊                   17'曼城第17分钟错失良机，席尔瓦传球，纳斯里第一时间脚后跟妙传，特维斯禁区边缘内被霍伊维尔德绊倒，席尔瓦射出的点球被凯文-戴维斯神勇扑出
20'南安普敦特维斯禁区左侧拿球，横向带球突破被正面的4名后卫围堵，没有角度射门啊                   17'曼城第17分钟错失良机，席尔瓦传球，纳斯里第一时间脚后跟妙传，特维斯禁区边缘内被霍伊维尔德绊倒，席尔瓦射出的点球被凯文-戴维斯神勇扑出
20'最后特维斯选择了传球，可惜接应球员又跑过了点                   17'曼城第17分钟错失良机，席尔瓦传球，纳斯里第一时间脚后跟妙传，特维斯禁区边缘内被霍伊维尔德绊倒，席尔瓦射出的点球被凯文-戴维斯神勇扑出
20'曼城右边路席尔瓦直塞，前插的萨巴莱塔没有拿到皮球，传球力量稍大                   17'曼城第17分钟错失良机，席尔瓦传球，纳斯里第一时间脚后跟妙传，特维斯禁区边缘内被霍伊维尔德绊倒，席尔瓦射出的点球被凯文-戴维斯神勇扑出
32'纳斯里角球传前点，曼城俩个包抄球员都没有顶到皮球                   32'第32分钟，特维斯禁区边缘内的捅射也被凯文-戴维斯没收
32'曼城在左边路的进攻相当有威胁                   32'第32分钟，特维斯禁区边缘内的捅射也被凯文-戴维斯没收
32'但精彩的射门还没有这个规格                   32'第32分钟，特维斯禁区边缘内的捅射也被凯文-戴维斯没收
33'曼城中场长传到禁区里，对方后卫头球解围不远                   32'第32分钟，特维斯禁区边缘内的捅射也被凯文-戴维斯没收
33'特维斯拿球后晃过1名后卫，抽射，没有打上力量！                   32'第32分钟，特维斯禁区边缘内的捅射也被凯文-戴维斯没收
34'曼城的正面进攻遭遇到南安普敦的顽强防守                   32'第32分钟，特维斯禁区边缘内的捅射也被凯文-戴维斯没收
34'南安普敦也是在右边路推进，短传试图渗透，也是被后卫拦截                   32'第32分钟，特维斯禁区边缘内的捅射也被凯文-戴维斯没收
35'特维斯禁区前沿接应，分球给右边路，被挡出                   32'第32分钟，特维斯禁区边缘内的捅射也被凯文-戴维斯没收
35'福克斯左边路进攻，斜传球被萨巴莱塔用手挡出，任意球                   32'第32分钟，特维斯禁区边缘内的捅射也被凯文-戴维斯没收
44'又是纳斯里左侧斜传球，萨巴莱塔没有跑到位                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
44'南安普敦后场失误，曼城中路送出直线，哲科禁区线上倒地推射，球打的太正！                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
45'曼城现在完全掌控住了场上节奏                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
46'上半场已经到45分钟了 ，曼城暂时领先                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
46'上半场需要补时4分钟                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
46'虽然比分领先，但曼城的阿奎罗受伤                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
46'付出这样沉重的代价，还是值得吗                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
47'曼城现在围攻对方禁区，两侧的斜传相当有威胁                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
47'曼城又是禁区外短传进禁区，特维斯低射被门将扑出！！！                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
46'下半场的比赛开始了                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
46'下半场开始后双方都没有换人                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
47'曼城左边路下底，哲科后跟一磕，被后卫挡出底线， 角球                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
47'角球传到门前，亚亚图雷的射门没有打上力量                   44'第44分钟，席尔瓦传球，哲科禁区边缘缺乏力量的射门又被凯文-戴维斯得到
49'上半场补时马上就要到了                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
49'南安普敦中场传接，把球转移到右侧                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
49'南安普敦中路挑球到禁区里，好在乔哈特及时出击把球没收                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
49'曼城右边路特维斯突破到禁区里， 横敲到门前，被门将扑了一下，后点的接应球员抽射打在横梁上弹出底线                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
49'南安普敦用兰伯特换下罗德里格斯                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
49'南安普敦换了一个箭头，看看效果如何吧                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
50'南安普敦左边路斜传到禁区里，头球摆渡下来，抽射被后卫挡出边线                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
51'南安普敦右边路扣过后卫传中到门前，接应队友侧身抽射，球打偏了！                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
51'曼城中场抢断，图雷直塞给了禁区里的特维斯                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
52'特维斯的射门自己打偏！！                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
52'特维斯还想“骗”一个角球，但裁判的火眼金睛，没有上当！呵呵                   49'第49分钟，纳斯里摆脱两人突入禁区左侧传中，但哲科小禁区边缘挡射弹高被凯文-戴维斯摘下
46'上半场已经到45分钟了 ，曼城暂时领先                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
46'上半场需要补时4分钟                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
46'虽然比分领先，但曼城的阿奎罗受伤                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
46'付出这样沉重的代价，还是值得吗                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
47'曼城现在围攻对方禁区，两侧的斜传相当有威胁                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
47'曼城又是禁区外短传进禁区，特维斯低射被门将扑出！！！                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
48'慢镜头还在重复播这个进球，确实有越位嫌疑                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
49'上半场补时马上就要到了                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
49'南安普敦中场传接，把球转移到右侧                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
49'南安普敦中路挑球到禁区里，好在乔哈特及时出击把球没收                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
46'下半场的比赛开始了                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
46'下半场开始后双方都没有换人                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
47'曼城左边路下底，哲科后跟一磕，被后卫挡出底线， 角球                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
47'角球传到门前，亚亚图雷的射门没有打上力量                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
48'下半场同样是曼城控制比赛节奏                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
48'更多的是曼城的控制                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
49'曼城右边路特维斯突破到禁区里， 横敲到门前，被门将扑了一下，后点的接应球员抽射打在横梁上弹出底线                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
49'南安普敦用兰伯特换下罗德里格斯                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
49'南安普敦换了一个箭头，看看效果如何吧                   46'1分钟后，亚亚-图雷传球，特维斯禁区右侧射门偏出近角
68'戴维斯进球了！！！又是刚刚上场！！2-1反超了！                   68'南安普敦第68分钟反超比分，曼城前场角球被解围，罗德维尔传球失误让对手打出快速反击，拉拉纳禁区左侧回传，刚刚替补出场的北爱尔兰中场史蒂文-戴维斯禁区边缘劲射远角入网，2-1
69'罗德维尔禁区外传球失误，被南安普敦抢断，快速反击！禁区里拉兰纳回敲，戴维斯的低射远射入网！                   68'南安普敦第68分钟反超比分，曼城前场角球被解围，罗德维尔传球失误让对手打出快速反击，拉拉纳禁区左侧回传，刚刚替补出场的北爱尔兰中场史蒂文-戴维斯禁区边缘劲射远角入网，2-1
69'两名替补上去的球员各进一个，现在南安普敦客场2-1领先曼城了                   68'南安普敦第68分钟反超比分，曼城前场角球被解围，罗德维尔传球失误让对手打出快速反击，拉拉纳禁区左侧回传，刚刚替补出场的北爱尔兰中场史蒂文-戴维斯禁区边缘劲射远角入网，2-1
70'这个比赛实在是太让人感受到刺激！                   68'南安普敦第68分钟反超比分，曼城前场角球被解围，罗德维尔传球失误让对手打出快速反击，拉拉纳禁区左侧回传，刚刚替补出场的北爱尔兰中场史蒂文-戴维斯禁区边缘劲射远角入网，2-1
70'曼城现在几乎是全队都压上了                   68'南安普敦第68分钟反超比分，曼城前场角球被解围，罗德维尔传球失误让对手打出快速反击，拉拉纳禁区左侧回传，刚刚替补出场的北爱尔兰中场史蒂文-戴维斯禁区边缘劲射远角入网，2-1
71'场上全部21人都来到半场                   68'南安普敦第68分钟反超比分，曼城前场角球被解围，罗德维尔传球失误让对手打出快速反击，拉拉纳禁区左侧回传，刚刚替补出场的北爱尔兰中场史蒂文-戴维斯禁区边缘劲射远角入网，2-1
71'巴洛特利要上场了，加强进攻扳回比分是现在曼城必须做的                   68'南安普敦第68分钟反超比分，曼城前场角球被解围，罗德维尔传球失误让对手打出快速反击，拉拉纳禁区左侧回传，刚刚替补出场的北爱尔兰中场史蒂文-戴维斯禁区边缘劲射远角入网，2-1
71'禁区外图雷的远射又被后卫用身体挡出                   68'南安普敦第68分钟反超比分，曼城前场角球被解围，罗德维尔传球失误让对手打出快速反击，拉拉纳禁区左侧回传，刚刚替补出场的北爱尔兰中场史蒂文-戴维斯禁区边缘劲射远角入网，2-1
71'不过还好留给曼城的时间还很多                   68'南安普敦第68分钟反超比分，曼城前场角球被解围，罗德维尔传球失误让对手打出快速反击，拉拉纳禁区左侧回传，刚刚替补出场的北爱尔兰中场史蒂文-戴维斯禁区边缘劲射远角入网，2-1
46'上半场已经到45分钟了 ，曼城暂时领先                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
46'上半场需要补时4分钟                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
46'虽然比分领先，但曼城的阿奎罗受伤                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
46'付出这样沉重的代价，还是值得吗                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
47'曼城现在围攻对方禁区，两侧的斜传相当有威胁                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
47'曼城又是禁区外短传进禁区，特维斯低射被门将扑出！！！                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
48'慢镜头还在重复播这个进球，确实有越位嫌疑                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
49'上半场补时马上就要到了                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
49'南安普敦中场传接，把球转移到右侧                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
49'南安普敦中路挑球到禁区里，好在乔哈特及时出击把球没收                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
46'下半场的比赛开始了                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
46'下半场开始后双方都没有换人                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
47'曼城左边路下底，哲科后跟一磕，被后卫挡出底线， 角球                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
47'角球传到门前，亚亚图雷的射门没有打上力量                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
48'下半场同样是曼城控制比赛节奏                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
48'更多的是曼城的控制                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
49'曼城右边路特维斯突破到禁区里， 横敲到门前，被门将扑了一下，后点的接应球员抽射打在横梁上弹出底线                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
49'南安普敦用兰伯特换下罗德里格斯                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
49'南安普敦换了一个箭头，看看效果如何吧                   46'1分钟后，纳斯里禁区右侧传中，无人防守的巴洛特利禁区左侧小角度射门打在边网
77'曼城在中场控球，                   77'第77分钟，亚亚-图雷右路传中，哲科前点12码处甩头攻门擦近角立柱偏出
77'南安普敦一旦丢球，全部球员都退守到自己40米区域                   77'第77分钟，亚亚-图雷右路传中，哲科前点12码处甩头攻门擦近角立柱偏出
77'南安普敦也是打起了典型的防守反击                   77'第77分钟，亚亚-图雷右路传中，哲科前点12码处甩头攻门擦近角立柱偏出
78'图雷右侧斜传到禁区里，哲科抢点甩头攻门，偏出球门啊！                   77'第77分钟，亚亚-图雷右路传中，哲科前点12码处甩头攻门擦近角立柱偏出
78'现在曼城射门已经达到了20次了！                   77'第77分钟，亚亚-图雷右路传中，哲科前点12码处甩头攻门擦近角立柱偏出
79'下半场双方打的相当精彩啊，比赛节奏很快                   77'第77分钟，亚亚-图雷右路传中，哲科前点12码处甩头攻门擦近角立柱偏出
79'这样的比赛给球迷带来了无限的快乐                   77'第77分钟，亚亚-图雷右路传中，哲科前点12码处甩头攻门擦近角立柱偏出
80'南安普敦回撤防守，曼城只能打起阵地战                   77'第77分钟，亚亚-图雷右路传中，哲科前点12码处甩头攻门擦近角立柱偏出
80'特维斯和队友配合，纳斯里把球分到左侧                   77'第77分钟，亚亚-图雷右路传中，哲科前点12码处甩头攻门擦近角立柱偏出
80'纳斯里进球了！！！3-2                   77'第77分钟，亚亚-图雷右路传中，哲科前点12码处甩头攻门擦近角立柱偏出
