9'面对防守，没机会转身，回传再给苏亚雷斯                   9'第9分钟，内马尔突破传球，梅西禁区右侧10码处右脚射门偏出近角
11'巴萨继续前场控球，伊涅斯塔拿球，斜塞给苏亚雷斯                   9'第9分钟，内马尔突破传球，梅西禁区右侧10码处右脚射门偏出近角
11'苏亚雷斯停球没停好，被后卫大脚开出到前场                   9'第9分钟，内马尔突破传球，梅西禁区右侧10码处右脚射门偏出近角
11'布拉沃出击，快到中线位置，将球控制住                   9'第9分钟，内马尔突破传球，梅西禁区右侧10码处右脚射门偏出近角
11'进球啦！！！                   9'第9分钟，内马尔突破传球，梅西禁区右侧10码处右脚射门偏出近角
12'内马尔后点包抄，铲射空门得手！！！                   9'第9分钟，内马尔突破传球，梅西禁区右侧10码处右脚射门偏出近角
13'梅西和阿尔维斯的配合，梅西停球人球分过，小禁区右侧横传门前，苏亚雷斯中路包抄没能碰到，球到了后点，内马尔跟进，铲射打进                   13'第13分钟，阿尔巴禁区左侧射门被莫亚勉强扑出，苏亚雷斯近距离射门又被救下
13'上半场11分钟，巴萨主场领先，逼迫马竞要攻出来了啊                   13'第13分钟，阿尔巴禁区左侧射门被莫亚勉强扑出，苏亚雷斯近距离射门又被救下
14'苏亚雷斯禁区弧顶位置的起脚打门被后卫挡出                   13'第13分钟，阿尔巴禁区左侧射门被莫亚勉强扑出，苏亚雷斯近距离射门又被救下
14'梅西禁区左侧跟进补射，再被莫亚封堵                   13'第13分钟，阿尔巴禁区左侧射门被莫亚勉强扑出，苏亚雷斯近距离射门又被救下
15'蒂亚戈前场左路拿球，内切后斜塞禁区弧顶给曼祖基奇                   13'第13分钟，阿尔巴禁区左侧射门被莫亚勉强扑出，苏亚雷斯近距离射门又被救下
15'曼祖基奇停球直接打门，打偏啦                   13'第13分钟，阿尔巴禁区左侧射门被莫亚勉强扑出，苏亚雷斯近距离射门又被救下
15'梅西前场右路拿球，内切后被身后回防的格里兹曼伸腿绊倒在地                   13'第13分钟，阿尔巴禁区左侧射门被莫亚勉强扑出，苏亚雷斯近距离射门又被救下
16'巴萨获得前场的任意球机会，靠近中路位置                   13'第13分钟，阿尔巴禁区左侧射门被莫亚勉强扑出，苏亚雷斯近距离射门又被救下
16'拉基蒂奇任意球打门，打在人墙上弹出                   13'第13分钟，阿尔巴禁区左侧射门被莫亚勉强扑出，苏亚雷斯近距离射门又被救下
23'内马尔，头球攻门，顶偏了                   23'第23分钟，苏亚雷斯人球分过吉梅内斯后禁区右侧传中，无人防守的内马尔小禁区边缘头球攻门偏出
24'梅西中场拿球，直塞给到苏亚雷斯，苏亚雷斯一扣摆脱吉梅内斯，内切后起球到后点，内马尔头球攻门，顶偏了一点点                   23'第23分钟，苏亚雷斯人球分过吉梅内斯后禁区右侧传中，无人防守的内马尔小禁区边缘头球攻门偏出
24'阿尔维斯前场逼抢，阻挡了科凯的推进，犯规                   23'第23分钟，苏亚雷斯人球分过吉梅内斯后禁区右侧传中，无人防守的内马尔小禁区边缘头球攻门偏出
26'拉基蒂奇中场的斜传转移球到右路找梅西，力量稍大，出了边线                   23'第23分钟，苏亚雷斯人球分过吉梅内斯后禁区右侧传中，无人防守的内马尔小禁区边缘头球攻门偏出
26'图兰左路拿球，阿尔维斯身后上抢被吹犯规                   23'第23分钟，苏亚雷斯人球分过吉梅内斯后禁区右侧传中，无人防守的内马尔小禁区边缘头球攻门偏出
35'慢镜回放：曼朱基奇争抢头球，左胳膊直接搂到了身后的布斯克茨，裁判鸣哨后，曼朱基奇上前还质问布斯克茨                   35'巴萨第35分钟扩大比分，梅西突破传球，苏亚雷斯10码处推射破门，2-0
35'曼朱基奇被主裁判出示了黄牌警告！！！                   35'巴萨第35分钟扩大比分，梅西突破传球，苏亚雷斯10码处推射破门，2-0
35'苏亚雷斯，2-0！！！                   35'巴萨第35分钟扩大比分，梅西突破传球，苏亚雷斯10码处推射破门，2-0
36'巴萨中场抢断，给到梅西，梅西胸部停球，有手球嫌疑，不过裁判没吹，梅西拿球反击，内切禁区横传中间，苏亚雷斯抢点，不停球，推射得分                   35'巴萨第35分钟扩大比分，梅西突破传球，苏亚雷斯10码处推射破门，2-0
37'布斯克茨后场防守中被吹犯规                   35'巴萨第35分钟扩大比分，梅西突破传球，苏亚雷斯10码处推射破门，2-0
37'马竞前场左路的任意球机会，可惜没什么威胁                   35'巴萨第35分钟扩大比分，梅西突破传球，苏亚雷斯10码处推射破门，2-0
38'阿尔巴左路拿球，横传给到拉基蒂奇                   35'巴萨第35分钟扩大比分，梅西突破传球，苏亚雷斯10码处推射破门，2-0
42'巴萨前场慢慢传倒，拉基蒂奇传中禁区，内马尔头球顶高                   42'第42分钟，阿尔维斯传中，梅西12码处头球攻门偏出
43'慢镜头再次回放，梅西助攻苏亚雷斯的进球，之前梅西在停球时有手球，球打在了梅西右胳膊上。。。                   42'第42分钟，阿尔维斯传中，梅西12码处头球攻门偏出
44'上半场比赛进入尾声，比分2-0，巴萨领先                   42'第42分钟，阿尔维斯传中，梅西12码处头球攻门偏出
44'场面被巴萨完全掌控，马竞有点无力招架啊                   42'第42分钟，阿尔维斯传中，梅西12码处头球攻门偏出
45'伊涅斯塔前场差点抢断，可惜停球过大，被后卫出脚解围                   42'第42分钟，阿尔维斯传中，梅西12码处头球攻门偏出
45'巴萨前场抢断，过顶到禁区找苏亚雷斯                   42'第42分钟，阿尔维斯传中，梅西12码处头球攻门偏出
57'主裁判并未表示，加梅斯跪地骂天，无能为力                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
57'马竞前场进攻，加梅斯禁区外拿球，带球进禁区，梅西上抢，加梅斯摔倒在禁区内                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
57'主裁判给了马竞点球！！！                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
58'慢镜回放显示，梅西上抢确实有碰到加梅斯，不过也不至于让其倒地啊                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
58'诺坎普球场嘘声四起，巴萨球员很不满，恩里克也是从替补席跳了起来                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
58'曼朱基奇主罚，打进！！！                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
59'曼朱基奇，助跑，布拉沃扑向右侧，曼朱基奇抽射中路，半高球，打进                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
59'拉基蒂奇禁区内和吉梅内斯争抢头球，摔倒在地                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
