3'利物浦获得大禁区弧顶的任意球机会                   3'第3分钟，杰拉德25码处任意球直接射门偏出
3'杰拉德主罚，任意球越过人墙，稍微偏了一点点                   3'第3分钟，杰拉德25码处任意球直接射门偏出
4'钱伯斯的右路直塞球找桑切斯                   3'第3分钟，杰拉德25码处任意球直接射门偏出
4'失误了，直接传出了边线                   3'第3分钟，杰拉德25码处任意球直接射门偏出
4'桑切斯前场争顶，被吹罚压图雷犯规                   3'第3分钟，杰拉德25码处任意球直接射门偏出
5'杰拉德后场拿球，面对维尔贝克的逼抢，回传萨科                   3'第3分钟，杰拉德25码处任意球直接射门偏出
5'马科维奇中场拿球，强突后分边左侧给斯特林                   3'第3分钟，杰拉德25码处任意球直接射门偏出
6'斯特林拿球内切，没机会，再回传给到亨德森                   3'第3分钟，杰拉德25码处任意球直接射门偏出
6'亨德森挑传右侧找前插的拉拉纳                   3'第3分钟，杰拉德25码处任意球直接射门偏出
6'力量稍大，拉拉纳在吉布斯的干扰球，没能拿到，球出底线                   3'第3分钟，杰拉德25码处任意球直接射门偏出
19'利物浦前场进攻，马科维奇斜塞给到拉拉纳                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
19'拉拉纳禁区弧顶拿球，连续两脚扣球，接着起脚抽射                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
19'打在防守球员身上弹出了底线，角球                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
19'杰拉德角球开出到禁区，萨科的头球顶飞                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
20'上半场20分钟了，阿森纳相比上赛季，进步不小啊                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
20'维尔贝克前场左路拿球，横传禁区弧顶，被抢断                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
20'斯科特尔的转移球，又被维尔贝克抢断回来                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
21'双方在利物浦后场形成混战，亨德森大脚将球解围                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
21'马科维奇拿球，斜塞左路找斯特林                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
21'补防的德布希将球破坏出边线                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
21'利物浦中场失误，阿森纳 的反击                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
22'吉鲁的攻门，直接被琼斯拿到                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
22'这也是阿森纳上半场的第一脚射门                   19'第19分钟，拉拉纳禁区边缘的射门又被卡索拉挡出
22'吉鲁的攻门，直接被琼斯拿到                   22'阿森纳首次射门出现在第22分钟，桑切斯传中，但吉鲁头球攻门偏出
22'这也是阿森纳上半场的第一脚射门                   22'阿森纳首次射门出现在第22分钟，桑切斯传中，但吉鲁头球攻门偏出
23'阿森纳前场进攻，赢得右侧角球机会                   22'阿森纳首次射门出现在第22分钟，桑切斯传中，但吉鲁头球攻门偏出
23'角球开出到前点，利物浦球员解围                   22'阿森纳首次射门出现在第22分钟，桑切斯传中，但吉鲁头球攻门偏出
23'马科维奇左路拿球反击，回防的张伯伦将球破坏                   22'阿森纳首次射门出现在第22分钟，桑切斯传中，但吉鲁头球攻门偏出
23'钱伯斯今天镇守的右路，成为了利物浦主要攻击的目标啊                   22'阿森纳首次射门出现在第22分钟，桑切斯传中，但吉鲁头球攻门偏出
24'张伯伦中场拿球，面对逼抢，转身回传给默特萨克                   22'阿森纳首次射门出现在第22分钟，桑切斯传中，但吉鲁头球攻门偏出
25'利物浦后场抢断，过顶球找斯特林                   22'阿森纳首次射门出现在第22分钟，桑切斯传中，但吉鲁头球攻门偏出
25'张伯伦回防，抢在斯特林之前将球破坏出边线                   22'阿森纳首次射门出现在第22分钟，桑切斯传中，但吉鲁头球攻门偏出
25'马科维奇左路拿球，内切过掉钱伯斯                   22'阿森纳首次射门出现在第22分钟，桑切斯传中，但吉鲁头球攻门偏出
39'马科维奇跟进迎球一脚抽射，直接是个高射炮啊                   39'第39分钟，斯特林传球，马尔科维奇禁区边缘的射门高出
39'张伯伦右路拿球，面对马科维奇的逼抢，一扣摆脱                   39'第39分钟，斯特林传球，马尔科维奇禁区边缘的射门高出
39'接着横传给到中间的卡索拉                   39'第39分钟，斯特林传球，马尔科维奇禁区边缘的射门高出
40'卡索拉直塞想打身后，被斯科特尔化解                   39'第39分钟，斯特林传球，马尔科维奇禁区边缘的射门高出
40'吉鲁前场拿球，内切后的打门，打在图雷身上出底线                   39'第39分钟，斯特林传球，马尔科维奇禁区边缘的射门高出
40'阿森纳获得左侧角球机会                   39'第39分钟，斯特林传球，马尔科维奇禁区边缘的射门高出
41'卡索拉角球开出到前点，太低了，被库蒂尼奥头球解围                   39'第39分钟，斯特林传球，马尔科维奇禁区边缘的射门高出
41'利物浦的反击，马科维奇拿球，过度给到库蒂尼奥                   39'第39分钟，斯特林传球，马尔科维奇禁区边缘的射门高出
42'库蒂尼奥再想给斯特林，被德布希破坏                   39'第39分钟，斯特林传球，马尔科维奇禁区边缘的射门高出
