1'上半场比赛开始                   1'第1分钟于汉超迅速在左路为恒大策动攻势
1'申花开球                   1'第1分钟于汉超迅速在左路为恒大策动攻势
1'高拉特左路接应，没停到球                   1'第1分钟于汉超迅速在左路为恒大策动攻势
1'古德利中场回敲，转移右路                   1'第1分钟于汉超迅速在左路为恒大策动攻势
2'于汉超左路下底，传中大了                   1'第1分钟于汉超迅速在左路为恒大策动攻势
3'郜林右路做球，被柏佳骏铲截                   1'第1分钟于汉超迅速在左路为恒大策动攻势
3'邹正左路助攻，横敲于汉超                   1'第1分钟于汉超迅速在左路为恒大策动攻势
3'高拉特给回左路，邹正下底                   1'第1分钟于汉超迅速在左路为恒大策动攻势
3'传中到前点，于汉超头球顶在横梁上弹出                   1'第1分钟于汉超迅速在左路为恒大策动攻势
3'李帅还是扑到了一下                   1'第1分钟于汉超迅速在左路为恒大策动攻势
4'角球开出，右路传中被艾迪解围                   1'第1分钟于汉超迅速在左路为恒大策动攻势
4'瓜林中场断球反击                   1'第1分钟于汉超迅速在左路为恒大策动攻势
4'古德利卡住了身位，抢断                   1'第1分钟于汉超迅速在左路为恒大策动攻势
9'郑智前场拼抢下来                   9'第9分钟，张文钊外围远射被李帅倒地没收
9'张文钊拿球转身，远射被李帅扑住                   9'第9分钟，张文钊外围远射被李帅倒地没收
10'瓜林中场被断球，高拉特左路                   9'第9分钟，张文钊外围远射被李帅倒地没收
10'瓜林把球反抢，破坏出界                   9'第9分钟，张文钊外围远射被李帅倒地没收
10'于汉超肋部抹进禁区，被关门                   9'第9分钟，张文钊外围远射被李帅倒地没收
10'金英权长传左路，徐友刚解围出界                   9'第9分钟，张文钊外围远射被李帅倒地没收
11'郜林禁区前背身拿球，转移左路                   9'第9分钟，张文钊外围远射被李帅倒地没收
11'于汉超起球，艾迪头球解围                   9'第9分钟，张文钊外围远射被李帅倒地没收
11'球又打回禁区，郜林回敲                   9'第9分钟，张文钊外围远射被李帅倒地没收
12'高拉特跟上打门，没打上力量                   9'第9分钟，张文钊外围远射被李帅倒地没收
12'李帅把球扑住了                   9'第9分钟，张文钊外围远射被李帅倒地没收
12'古德利分右路，朱建荣回防                   9'第9分钟，张文钊外围远射被李帅倒地没收
14'柏佳骏左路上抢犯规                   14'第14分钟，又是郑智的传球引出恒大在申花禁区内的连续冲击，于汉超与张文钊的头顶、倒钩都未打上，邓涵文低射则颇具威胁，李帅将球扑出底线
14'郑智肋部分右路，没有传中机会                   14'第14分钟，又是郑智的传球引出恒大在申花禁区内的连续冲击，于汉超与张文钊的头顶、倒钩都未打上，邓涵文低射则颇具威胁，李帅将球扑出底线
15'禁区内混战，解围不远                   14'第14分钟，又是郑智的传球引出恒大在申花禁区内的连续冲击，于汉超与张文钊的头顶、倒钩都未打上，邓涵文低射则颇具威胁，李帅将球扑出底线
15'邓涵文禁区线附近低射，被李帅扑出                   14'第14分钟，又是郑智的传球引出恒大在申花禁区内的连续冲击，于汉超与张文钊的头顶、倒钩都未打上，邓涵文低射则颇具威胁，李帅将球扑出底线
15'角球开前点，头球解围                   14'第14分钟，又是郑智的传球引出恒大在申花禁区内的连续冲击，于汉超与张文钊的头顶、倒钩都未打上，邓涵文低射则颇具威胁，李帅将球扑出底线
16'右路还是恒大控球                   14'第14分钟，又是郑智的传球引出恒大在申花禁区内的连续冲击，于汉超与张文钊的头顶、倒钩都未打上，邓涵文低射则颇具威胁，李帅将球扑出底线
16'传中去另一侧，张琳芃横敲被秦升封堵                   14'第14分钟，又是郑智的传球引出恒大在申花禁区内的连续冲击，于汉超与张文钊的头顶、倒钩都未打上，邓涵文低射则颇具威胁，李帅将球扑出底线
