9'梅西有点步履蹒跚啊，受伤了吗                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
9'苏神回撤中场护球，回敲布斯克茨，长传左路找内少                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
9'内少强突杀到禁区肋部，在分前插的梅西                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
10'梅西小禁区左侧强行起脚射门，被挡了一下，偏出                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
10'伊扎古雷左侧把球解围                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
10'中路登贝莱前场护球被皮克断下                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
10'罗贝托给到小马哥，推进过来，在给戈麦斯                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
11'左路交给内少，连续的渗透，苏神禁区外围回做                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
11'布斯克茨搓入禁区，梅西前插未能碰到                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
11'戈登大脚开出门球                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
11'伊扎古雷左侧往前推进，罗贝托破坏出边线                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
12'左路布朗一记直塞，辛克莱尔甩开防守                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
12'左侧形成单刀，，但是越位在先了                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
12'小马哥右侧带过中场，给罗贝托，回敲给皮克，转到左侧阿尔巴                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
12'内少接应，在给中路皮克，给布斯克茨，回敲特尔施特根                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
