26'上半场进行了25分钟，张琳芃与梅方互换了位置                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
26'张琳芃挑传前场，金洋洋头球解围，迪亚曼蒂抬脚过高了                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
28'回复：用户2337808431 张林朋(擦林凡打不出来)左后卫？（开场时是，现在与梅方互换位置回到熟悉的右后卫位置）                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
28'比赛继续                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
28'郜林中路拿球，分给迪亚曼蒂                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
28'迪亚曼蒂传到中路，赵旭日打远射打在后卫身上又弹到吉拉迪诺脚下                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
28'吉拉迪诺赶前打门被张翀扑出底线                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
29'迪亚曼蒂角球发到门前，郜林头球攻门顶得力量太小了，张翀将球没收                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
29'张琳芃面对韩学庚，边路传中，无人包抄                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
29'于大宝回来接应，梅方背后滑铲铲倒了于大宝                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
30'主裁判马力果断向梅方出示黄牌                   30'第30分钟，梅方从身后铲倒了阿尔滨队长于大宝吃黄牌
30'金英权带球过半场，分给梅方，廖力生中路接应                   30'第30分钟，梅方从身后铲倒了阿尔滨队长于大宝吃黄牌
31'廖力生直传，埃尔克森横拔，赵旭日接应被张佳祺铲倒                   30'第30分钟，梅方从身后铲倒了阿尔滨队长于大宝吃黄牌
31'张佳祺身高193，曾经在法乙球队勒茫效力                   30'第30分钟，梅方从身后铲倒了阿尔滨队长于大宝吃黄牌
