1'中圈西班牙人开球！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
1'比赛开始！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
1'开球回给后场纳尔多！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
1'长传球给前场右侧！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
1'洛卡跟进把球得到！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
1'回给身后的佩德罗萨！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
1'佩德罗萨的球被梅西抢断！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
1'梅西分球后场左侧阿尔巴！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
2'阿尔巴给身前的梅西！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
2'梅西给前场左侧库蒂尼奥！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
2'回给中路拉基蒂奇！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
2'拉基蒂奇遭到逼抢！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
2'库蒂尼奥这边争抢犯规！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
4'直传球给身前库蒂尼奥！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
4'回给前场中路梅西！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
4'再给禁区左侧阿尔巴！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
4'倒脚给身后梅西！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
4'梅西带球加速突破！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
4'回做给中圈的皮克！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
9'巴塞罗那的右侧角球机会！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
9'角球开到禁区内前点！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
9'被头球解围出去！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
9'中场这边塞梅多把球控制！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
9'搓传半高球给前场中路！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
9'格拉内罗把球解围出来！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
10'皮球被阿尔巴碰出边线！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
10'西班牙人后场右侧边线球！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
10'发球给身前中路朗格莱！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
10'再给右侧的梅西！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
10'梅西的球被埃尔莫索反抢回去！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
11'埃尔莫索给前场左侧直传球！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
11'塞梅多把球解围出边线！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
11'西班牙人前场左侧边线球！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
11'发球给出来！双方争抢！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
11'拉基蒂奇把球解围出界！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
