15'申花中路定位球特维斯来踢                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
15'一个低平球给到禁区外右侧的莫雷诺                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
15'裁判哨响了，吹了禁区内秦升卡位时候的无球犯规                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
15'顾超后场把球开出                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
15'前场左侧王林把球破坏                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
16'杨笑天界外球扔出来，王林顶给莫雷诺，周云伸腿挡出边线                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
16'王林交给莫雷诺，拿球转身被杨笑天掀翻在地，裁判没给犯规                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
17'双方中场肉搏，申花后场给到陶金，左侧在给到李建滨                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
17'转移到右侧王林脚下，在推给前面的莫雷诺                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
17'推进到右侧，强行传中，打在周云身上出底线                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
17'右侧角球，战术角球，特维斯接应                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
18'在传中进来，苏宁第一点解围                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
18'王林边线球交给特维斯，右侧刚一拿球就被吴曦放倒                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
18'申花前场右侧定位球机会还是特维斯主罚                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
18'特维斯搓起来，吊向后点，，莫雷诺头球有了                   15'第15分钟特维斯右路任意球开入禁区，莫雷诺头球得分
54'陶源界外球给周云                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
54'挑传向前，柏佳骏解围出来                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
54'申花反击，长传到前面给瓜林                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
54'带球疾驰，看了一下，同伴位置不好啊                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
54'瓜林干脆张弓搭箭，自己来，一记重炮，高了                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
54'顾超大脚开起来，前场左侧吴曦得球                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
54'直塞一脚到禁区内，被李帅解围                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
55'曹赟定左侧拿球， 突破奔向底线                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
55'急停，一扣，在给到禁区中央                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
55'弧顶附近毛剑卿得球，在给曹赟定，摆脱分球给柏佳骏                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
55'柏佳骏直塞给深了，出了底线                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
55'顾超大脚开起来                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
55'右侧瓜林把球控制，挑传向前给到莫雷诺                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
55'右侧分边给到插上的毛剑卿，右侧起球                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
56'洪正好禁区内解围出去                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
56'弧顶秦升得手，搭好炮台，一脚怒射，被顾超扑出底线，危险啊                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
56'左侧战术角球，给到特维斯                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
56'连续的摆脱，被包夹，自己带出边线                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
56'后场周云把球给到吴曦，长传向前                   54'江苏队强力前锋马丁内斯开场第9分钟因大腿肌肉拉伤下场
