1'皇家马德里球员阿韦洛亚拼抢犯规,对手获得控球权.                   1'皇马第1分钟就努力控制局面
1'皮亚蒂为瓦伦西亚赢得一个任意球.                   1'皇马第1分钟就努力控制局面
3'瓦伦西亚球员费古利拼抢犯规,对手获得控球权.                   1'皇马第1分钟就努力控制局面
3'C罗为皇家马德里在左路,赢得一个任意球.                   1'皇马第1分钟就努力控制局面
4'皇家马德里球员迪马利亚大禁区外左脚射门,被防守球员封堵.给他传球的是拉莫斯.                   1'皇马第1分钟就努力控制局面
1'皇家马德里球员阿韦洛亚拼抢犯规,对手获得控球权.                   1'1分钟后，霍纳斯传球，帕雷霍25码处射门高出
1'皮亚蒂为瓦伦西亚赢得一个任意球.                   1'1分钟后，霍纳斯传球，帕雷霍25码处射门高出
3'瓦伦西亚球员费古利拼抢犯规,对手获得控球权.                   1'1分钟后，霍纳斯传球，帕雷霍25码处射门高出
3'C罗为皇家马德里在左路,赢得一个任意球.                   1'1分钟后，霍纳斯传球，帕雷霍25码处射门高出
4'皇家马德里球员迪马利亚大禁区外左脚射门,被防守球员封堵.给他传球的是拉莫斯.                   1'1分钟后，霍纳斯传球，帕雷霍25码处射门高出
28'进球啦！！！皇家马德里球员迪马利亚大禁区右侧左脚射门,球从左下角飞进球门,球进了!助攻的是马塞洛. 瓦伦西亚 0-1 皇家马德里.                   28'皇马第28分钟取得领先，马塞洛斜传，迪马利亚切入禁区右侧晃过贝纳特后14码处射入远角
31'瓦伦西亚球员若纳斯拼抢犯规,对手获得控球权.                   28'皇马第28分钟取得领先，马塞洛斜传，迪马利亚切入禁区右侧晃过贝纳特后14码处射入远角
31'拉莫斯为皇家马德里赢得一个任意球.                   28'皇马第28分钟取得领先，马塞洛斜传，迪马利亚切入禁区右侧晃过贝纳特后14码处射入远角
36'瓦伦西亚球员贝尔纳特大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.                   36'第36分钟，贝纳特反击中禁区边缘外低射偏出
37'瓦伦西亚球员鲁伊斯拼抢犯规,对手获得控球权.                   36'第36分钟，贝纳特反击中禁区边缘外低射偏出
37'本泽马为皇家马德里在左路,赢得一个任意球.                   36'第36分钟，贝纳特反击中禁区边缘外低射偏出
38'射门!!!皇家马德里球员迪马利亚右侧很远处左脚射门,被对方守门员横身扑出.给他传球的是伊斯科.                   36'第36分钟，贝纳特反击中禁区边缘外低射偏出
38'瓜伊塔将球处理出底线,皇家马德里获得角球.                   36'第36分钟，贝纳特反击中禁区边缘外低射偏出
39'瓦伦西亚球员皮亚蒂危险动作,对手获得控球权.                   36'第36分钟，贝纳特反击中禁区边缘外低射偏出
39'迪马利亚为皇家马德里在右路,赢得一个任意球.                   36'第36分钟，贝纳特反击中禁区边缘外低射偏出
40'进球啦！！！皇家马德里球员C罗大禁区中央头球,球从左上角飞进球门,球进了!助攻的是迪马利亚. 瓦伦西亚 1-2 皇家马德里.                   40'皇马第40分钟再度超出比分，迪马利亚右路任意球传中，无人防守的C-罗纳尔多小禁区前头球破门，2-1
41'卡塔比亚为瓦伦西亚在左路,赢得一个任意球.                   40'皇马第40分钟再度超出比分，迪马利亚右路任意球传中，无人防守的C-罗纳尔多小禁区前头球破门，2-1
41'皇家马德里球员纳乔拼抢犯规,对手获得控球权.                   40'皇马第40分钟再度超出比分，迪马利亚右路任意球传中，无人防守的C-罗纳尔多小禁区前头球破门，2-1
41'黄牌！皇家马德里球员纳乔因为恶意犯规,被主裁判出示黄牌.                   40'皇马第40分钟再度超出比分，迪马利亚右路任意球传中，无人防守的C-罗纳尔多小禁区前头球破门，2-1
42'瓦伦西亚球员若纳斯大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是佩雷拉.                   40'皇马第40分钟再度超出比分，迪马利亚右路任意球传中，无人防守的C-罗纳尔多小禁区前头球破门，2-1
51'瓦伦西亚球员若纳斯大禁区外左脚射门,被防守球员封堵.给他传球的是帕雷霍.                   51'第51分钟，皇马解围角球后，费德远射高出
51'纳乔将球处理出底线,瓦伦西亚获得角球.                   51'第51分钟，皇马解围角球后，费德远射高出
51'瓦伦西亚球员卡塔比亚大禁区外尝试左脚射门,可惜皮球高出球门.                   51'第51分钟，皇马解围角球后，费德远射高出
54'瓦伦西亚球员皮亚蒂拼抢犯规,对手获得控球权.                   51'第51分钟，皇马解围角球后，费德远射高出
54'C罗为皇家马德里在右路,赢得一个任意球.                   51'第51分钟，皇马解围角球后，费德远射高出
56'皇家马德里球员本泽马大禁区中央尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是C罗.                   56'第56分钟，皇马连续快速配合创造机会，C-罗纳尔多传球，本泽马禁区边缘内捅射偏出左侧立柱
57'瓦伦西亚球员贝尔纳特大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是帕雷霍.                   56'第56分钟，皇马连续快速配合创造机会，C-罗纳尔多传球，本泽马禁区边缘内捅射偏出左侧立柱
57'瓦伦西亚球员马蒂厄拼抢犯规,对手获得控球权.                   56'第56分钟，皇马连续快速配合创造机会，C-罗纳尔多传球，本泽马禁区边缘内捅射偏出左侧立柱
57'伊斯科为皇家马德里在右路,赢得一个任意球.                   56'第56分钟，皇马连续快速配合创造机会，C-罗纳尔多传球，本泽马禁区边缘内捅射偏出左侧立柱
58'黄牌！瓦伦西亚球员马蒂厄因为恶意犯规,被主裁判出示黄牌.                   56'第56分钟，皇马连续快速配合创造机会，C-罗纳尔多传球，本泽马禁区边缘内捅射偏出左侧立柱
59'皇家马德里阿隆索受伤倒地,比赛暂停                   56'第56分钟，皇马连续快速配合创造机会，C-罗纳尔多传球，本泽马禁区边缘内捅射偏出左侧立柱
62'阿韦洛亚将球处理出底线,瓦伦西亚获得角球.                   62'瓦伦西亚第62分钟再度追平比分，帕雷霍开出角球，马蒂厄小禁区边缘抢在拉莫斯之前头球破门，2-2
