3'申鑫的进攻，洛维人球分过再长传到对方禁区右侧                   3'开场第3分钟天津队聊博超右路沉底传中，胡人天凌空弹射打在申鑫队员身上弹出
3'聊博超先卡住位置，陈伟推人犯规                   3'开场第3分钟天津队聊博超右路沉底传中，胡人天凌空弹射打在申鑫队员身上弹出
6'吕伟的直传，巴尔克斯一漏，烈鸟没有插上接应                   3'开场第3分钟天津队聊博超右路沉底传中，胡人天凌空弹射打在申鑫队员身上弹出
6'卢卡斯回传给杜佳，杜佳开大脚没有开好                   3'开场第3分钟天津队聊博超右路沉底传中，胡人天凌空弹射打在申鑫队员身上弹出
6'申鑫中场断球，洛维控制一下交给杨家威                   3'开场第3分钟天津队聊博超右路沉底传中，胡人天凌空弹射打在申鑫队员身上弹出
6'杨家威的直传被拦截                   3'开场第3分钟天津队聊博超右路沉底传中，胡人天凌空弹射打在申鑫队员身上弹出
6'泰达质，三打三                   3'开场第3分钟天津队聊博超右路沉底传中，胡人天凌空弹射打在申鑫队员身上弹出
7'胡人天右路高速推进后横传弧顶前，巴尔克斯调整后弧线球搓球门右上角，球稍稍高出横梁                   7'第7分钟丹尼尔跑动中前场左侧25米外远射被杜佳稳稳接住
7'安德烈齐尼奥中场传球被洛维断下                   7'第7分钟丹尼尔跑动中前场左侧25米外远射被杜佳稳稳接住
8'池忠国接应后控制一下，分到左路                   7'第7分钟丹尼尔跑动中前场左侧25米外远射被杜佳稳稳接住
8'邹仲庭助攻上来，一脚远射打得太正了，杜佳将球没收                   7'第7分钟丹尼尔跑动中前场左侧25米外远射被杜佳稳稳接住
8'聊博超交给胡人天，巴尔克斯接应转身再交给胡人天                   7'第7分钟丹尼尔跑动中前场左侧25米外远射被杜佳稳稳接住
9'胡人天与巴尔克斯做配合，孙凯将球挑出边线                   7'第7分钟丹尼尔跑动中前场左侧25米外远射被杜佳稳稳接住
9'胡人天的右路底线传中，中路无人跟进，张一诺将球摘下                   7'第7分钟丹尼尔跑动中前场左侧25米外远射被杜佳稳稳接住
10'张一诺交给姜嘉俊，姜嘉俊的长传，前场没有队友接应                   7'第7分钟丹尼尔跑动中前场左侧25米外远射被杜佳稳稳接住
10'泰达后场控球，聊博超右路的长传，胡人天的传中，乔尼将球解围                   7'第7分钟丹尼尔跑动中前场左侧25米外远射被杜佳稳稳接住
10'巴尔克斯接应边线球回传，球先出边线了                   7'第7分钟丹尼尔跑动中前场左侧25米外远射被杜佳稳稳接住
46'比赛继续                   46'第1分钟天津队反客为主，占据主动
46'乔尼交给陈伟回传后再由池忠国挑传，球被断了                   46'第1分钟天津队反客为主，占据主动
46'安德烈齐尼奥回接被绊倒                   46'第1分钟天津队反客为主，占据主动
47'杜佳长传上来                   46'第1分钟天津队反客为主，占据主动
47'上半场比赛结束                   46'第1分钟天津队反客为主，占据主动
46'下半场比赛开始了                   46'第1分钟天津队反客为主，占据主动
46'下半场由泰达中圈开球                   46'第1分钟天津队反客为主，占据主动
46'安德烈齐尼奥带球推进被于涛绊倒                   46'第1分钟天津队反客为主，占据主动
46'王秋明的过顶球传，孙凯将胡人天挡在身后解围                   46'第1分钟天津队反客为主，占据主动
47'姜嘉俊控球，于涛接应回传给乔尼                   46'第1分钟天津队反客为主，占据主动
47'乔尼再交给于涛调度于涛过顶长传，被聊博超顶下来                   46'第1分钟天津队反客为主，占据主动
47'泰达反击，安德烈齐尼奥交给了巴尔克斯，巴尔克斯远射打在后卫身上                   46'第1分钟天津队反客为主，占据主动
47'有球员受伤，李本舰将球踢出边线                   46'第1分钟天津队反客为主，占据主动
47'受伤的是泰达8号胡人天                   46'第1分钟天津队反客为主，占据主动
48'慢镜回放，胡人天被孙凯绊倒在地                   46'第1分钟天津队反客为主，占据主动
48'比赛继续                   46'第1分钟天津队反客为主，占据主动
48'卢卡斯长传上来，邹仲庭将球顶出边线                   46'第1分钟天津队反客为主，占据主动
49'白岳峰左路再斜向长传到前场右路，胡人天背后推人犯规                   46'第1分钟天津队反客为主，占据主动
49'巴尔克斯前场做球，胡人天插上得球回做                   46'第1分钟天津队反客为主，占据主动
49'巴尔克斯再拿球，第二动作慢了，球被邹仲庭断下                   46'第1分钟天津队反客为主，占据主动
15'孙凯左路控球，交给了杨家威                   15'第15分钟天津队在申鑫前场形成五打四局面，申鑫左路明显出现空档，王秋明切入禁区射门，幸好孙凯及时铲球拦截，球弹起后被张一诺接住
