1'裁判哨响！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
1'上半场开始了！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
1'巴黎率先开球！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
3'内马尔左侧内切突破！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
3'一脚搓射！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
3'球被哈姆西克解围了！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
3'迪马利亚得球直传姆巴佩！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
3'给右侧拉比奥特！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
3'回传默尼耶！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
3'内马尔受伤倒地！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
3'在底线外接受队医检查！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
14'姆巴佩右侧挑传禁区！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
14'鲁伊顶出底线！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
14'巴黎右侧角球！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
14'给到后点！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
