12'维罗纳球员萨拉大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是Juanito Gómez.                   12'开场12分钟，帕齐尼与梅内踢墙配合，梅内禁区右侧低传，但帕齐尼踢空
13'皮萨诺将球处理出底线,AC米兰获得角球.                   12'开场12分钟，帕齐尼与梅内踢墙配合，梅内禁区右侧低传，但帕齐尼踢空
14'扬科维奇为维罗纳赢得一个任意球.                   12'开场12分钟，帕齐尼与梅内踢墙配合，梅内禁区右侧低传，但帕齐尼踢空
14'AC米兰球员安东内利拼抢犯规,对手获得控球权.                   12'开场12分钟，帕齐尼与梅内踢墙配合，梅内禁区右侧低传，但帕齐尼踢空
15'蒙塔里将球处理出底线,维罗纳获得角球.                   12'开场12分钟，帕齐尼与梅内踢墙配合，梅内禁区右侧低传，但帕齐尼踢空
15'维罗纳球员托尼球门右侧小角度尝试右脚射门,可惜皮球高出球门.                   12'开场12分钟，帕齐尼与梅内踢墙配合，梅内禁区右侧低传，但帕齐尼踢空
17'点球,Artur Ionita在禁区内被侵犯,维罗纳获得点球.                   17'第17分钟，约尼塔禁区右侧突破被蒙塔里伸腿绊倒，主裁判贾科梅利吹罚点球
17'AC米兰球员蒙塔里犯规,致使对方获得点球.                   17'第17分钟，约尼塔禁区右侧突破被蒙塔里伸腿绊倒，主裁判贾科梅利吹罚点球
18'进球啦！！！维罗纳球员托尼右脚射门,球从中路飞进球门,球进了! AC米兰 0-1 维罗纳.                   17'第17分钟，约尼塔禁区右侧突破被蒙塔里伸腿绊倒，主裁判贾科梅利吹罚点球
19'AC米兰球员梅内斯大禁区外右脚射门,被防守球员封堵.给他传球的是安东内利.                   17'第17分钟，约尼塔禁区右侧突破被蒙塔里伸腿绊倒，主裁判贾科梅利吹罚点球
20'AC米兰球员博纳文图拉大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是安东内利.                   17'第17分钟，约尼塔禁区右侧突破被蒙塔里伸腿绊倒，主裁判贾科梅利吹罚点球
31'射门!!!维罗纳球员Artur Ionita球门右侧小角度左脚射门,被对方守门员横身扑出.给他传球的是萨拉.                   31'第31分钟，约尼塔禁区右侧左脚小角度射门，迭戈-洛佩斯伸腿挡出
31'维罗纳球员扬科维奇大禁区中央右脚射门,被防守球员封堵.给他传球的是托尼.                   31'第31分钟，约尼塔禁区右侧左脚小角度射门，迭戈-洛佩斯伸腿挡出
31'维罗纳球员Artur Ionita拼抢犯规,对手获得控球权.                   31'第31分钟，约尼塔禁区右侧左脚小角度射门，迭戈-洛佩斯伸腿挡出
31'安东内利为AC米兰赢得一个任意球.                   31'第31分钟，约尼塔禁区右侧左脚小角度射门，迭戈-洛佩斯伸腿挡出
31'黄牌！维罗纳球员Artur Ionita因为恶意犯规,被主裁判出示黄牌.                   31'第31分钟，约尼塔禁区右侧左脚小角度射门，迭戈-洛佩斯伸腿挡出
32'AC米兰球员梅克斯大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是帕莱塔.                   31'第31分钟，约尼塔禁区右侧左脚小角度射门，迭戈-洛佩斯伸腿挡出
33'维罗纳球员托尼拼抢犯规,对手获得控球权.                   31'第31分钟，约尼塔禁区右侧左脚小角度射门，迭戈-洛佩斯伸腿挡出
33'帕莱塔为AC米兰赢得一个任意球.                   31'第31分钟，约尼塔禁区右侧左脚小角度射门，迭戈-洛佩斯伸腿挡出
40'维罗纳球员皮萨诺手球犯规,对手获得球权.                   40'第40分钟，梅内右侧任意球低传，梅克斯得球被扬科维奇绊倒，贾科梅利再次判罚极刑，梅内主罚大力低射从贝努西身下入网，1比1
40'维罗纳球员扬科维奇犯规,致使对方获得点球.                   40'第40分钟，梅内右侧任意球低传，梅克斯得球被扬科维奇绊倒，贾科梅利再次判罚极刑，梅内主罚大力低射从贝努西身下入网，1比1
40'点球,梅克斯在禁区内被侵犯,AC米兰获得点球.                   40'第40分钟，梅内右侧任意球低传，梅克斯得球被扬科维奇绊倒，贾科梅利再次判罚极刑，梅内主罚大力低射从贝努西身下入网，1比1
41'进球啦！！！AC米兰球员梅内斯右脚射门,球从中路飞进球门,球进了! AC米兰 1-1 维罗纳.                   40'第40分钟，梅内右侧任意球低传，梅克斯得球被扬科维奇绊倒，贾科梅利再次判罚极刑，梅内主罚大力低射从贝努西身下入网，1比1
42'维罗纳球员Artur Ionita拼抢犯规,对手获得控球权.                   40'第40分钟，梅内右侧任意球低传，梅克斯得球被扬科维奇绊倒，贾科梅利再次判罚极刑，梅内主罚大力低射从贝努西身下入网，1比1
42'蒙塔里为AC米兰赢得一个任意球.                   40'第40分钟，梅内右侧任意球低传，梅克斯得球被扬科维奇绊倒，贾科梅利再次判罚极刑，梅内主罚大力低射从贝努西身下入网，1比1
43'维罗纳球员塔赫特西迪斯拼抢犯规,对手获得控球权.                   40'第40分钟，梅内右侧任意球低传，梅克斯得球被扬科维奇绊倒，贾科梅利再次判罚极刑，梅内主罚大力低射从贝努西身下入网，1比1
43'梅内斯为AC米兰在对方半场,赢得一个任意球.                   40'第40分钟，梅内右侧任意球低传，梅克斯得球被扬科维奇绊倒，贾科梅利再次判罚极刑，梅内主罚大力低射从贝努西身下入网，1比1
43'AC米兰球员切尔奇大禁区外尝试左脚射门,可惜皮球高出球门.给他传球的是梅内斯.                   40'第40分钟，梅内右侧任意球低传，梅克斯得球被扬科维奇绊倒，贾科梅利再次判罚极刑，梅内主罚大力低射从贝努西身下入网，1比1
73'维罗纳球员奥巴迪大禁区外右脚射门,命中门柱横梁.给他传球的是扬科维奇.                   73'维罗纳第73分钟险些追平
73'帕莱塔将球处理出底线,维罗纳获得角球.                   73'维罗纳第73分钟险些追平
74'维罗纳球员托尼大禁区左侧右脚射门,被防守球员封堵.给他传球的是萨拉.                   73'维罗纳第73分钟险些追平
74'AC米兰球员本田圭佑大禁区中央尝试左脚射门,可惜皮球高出球门.给他传球的是蒙塔里.                   73'维罗纳第73分钟险些追平
86'AC米兰球员本田圭佑大禁区外左脚射门,被防守球员封堵.                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
86'AC米兰球员波利大禁区外尝试右脚射门,可惜皮球稍稍高出球门.                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
87'维罗纳球员塔赫特西迪斯大禁区外左脚射门,被防守球员封堵.给他传球的是奥巴迪.                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
87'博凯蒂将球处理出底线,维罗纳获得角球.                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
88'维罗纳球员G-罗德里格斯拼抢犯规,对手获得控球权.                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
88'梅克斯为AC米兰赢得一个任意球.                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
88'维罗纳G-罗德里格斯受伤倒地,比赛暂停                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
88'AC米兰梅克斯受伤倒地,比赛暂停                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
89'暂停结束,球员们重新开始比赛.                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
89'Artur Ionita为维罗纳赢得一个任意球.                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
89'AC米兰球员蒙塔里拼抢犯规,对手获得控球权.                   86'第86分钟，本田圭佑右侧任意球被人墙挡出
50'维罗纳换人,G-罗德里格斯上,Rafael Marques因伤下场.                   50'补时第5分钟，华尼托-塔列布中路背身做球，尼科-洛佩斯突入禁区，在对方紧逼下距门11米处推进左下角，2比2，尼科-洛佩斯脱衣庆祝，被黄牌警告
51'射门!!!AC米兰球员帕齐尼小禁区右侧右脚射门,被对方守门员横身扑出.                   50'补时第5分钟，华尼托-塔列布中路背身做球，尼科-洛佩斯突入禁区，在对方紧逼下距门11米处推进左下角，2比2，尼科-洛佩斯脱衣庆祝，被黄牌警告
51'莫拉斯将球处理出底线,AC米兰获得角球.                   50'补时第5分钟，华尼托-塔列布中路背身做球，尼科-洛佩斯突入禁区，在对方紧逼下距门11米处推进左下角，2比2，尼科-洛佩斯脱衣庆祝，被黄牌警告
53'AC米兰球员梅内斯大禁区外左脚射门,被防守球员封堵.给他传球的是博纳文图拉.                   50'补时第5分钟，华尼托-塔列布中路背身做球，尼科-洛佩斯突入禁区，在对方紧逼下距门11米处推进左下角，2比2，尼科-洛佩斯脱衣庆祝，被黄牌警告
53'塔赫特西迪斯将球处理出底线,AC米兰获得角球.                   50'补时第5分钟，华尼托-塔列布中路背身做球，尼科-洛佩斯突入禁区，在对方紧逼下距门11米处推进左下角，2比2，尼科-洛佩斯脱衣庆祝，被黄牌警告
