21'埃德尔右路下底强突横传，被吉尔挡出底线                   21'第21分钟，汪嵩角球传中，吴曦抢点头球破门
21'江苏苏宁队进球啦！吴曦！1-0                   21'第21分钟，汪嵩角球传中，吴曦抢点头球破门
22'角球发到禁区内前点！！吴曦抢点头球顶门，皮球擦横梁打进！！！！                   21'第21分钟，汪嵩角球传中，吴曦抢点头球破门
22'吴曦这个点漏啦！                   21'第21分钟，汪嵩角球传中，吴曦抢点头球破门
24'吴兴涵左路带球强突！被周云放倒                   21'第21分钟，汪嵩角球传中，吴曦抢点头球破门
24'球出底线，还是给了角球                   21'第21分钟，汪嵩角球传中，吴曦抢点头球破门
24'蒿俊闵发角到禁区内！！对方顶出来                   21'第21分钟，汪嵩角球传中，吴曦抢点头球破门
24'特谢拉右路带球进攻！郑铮回防紧跟，把球抢断下来                   21'第21分钟，汪嵩角球传中，吴曦抢点头球破门
35'戴琳后场长传找佩莱！！对方把球回传给门将！                   35'第35分钟，佩莱前场逼抢直接断顾超球破门
36'鲁能泰山队进球啦！佩莱！！2-1                   35'第35分钟，佩莱前场逼抢直接断顾超球破门
36'苏宁队回传球，佩莱上抢，顾超大脚开球，打在了佩莱身上进啦！！！                   35'第35分钟，佩莱前场逼抢直接断顾超球破门
38'格德斯前传球，想给吴兴涵                   35'第35分钟，佩莱前场逼抢直接断顾超球破门
38'吴兴涵已经前插！没能打好配合！                   35'第35分钟，佩莱前场逼抢直接断顾超球破门
47'打高啦！                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
47'顾超发球有些磨矶！                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
47'上半场比赛结束，双方战成2-2                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
47'界外球发出来，鲁能泰山队斜传禁区                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
47'顾超出击把球摘下来！                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
48'王彤右路强突横传球！直接出底线                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
49'江苏苏宁队右路长传球！出边线                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
50'郑铮发出界外球！左路进攻                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
50'金敬道左路带球突破！对方上抢，金敬道回传球交给郑铮！                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
50'金敬道左路直传球，交给蒿俊闵                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
50'蒿俊闵回传球，金敬道横传禁区！佩莱到位，但被对方顶出来                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
50'外围然一脚远射！！高出                   47'开场2分钟，山东鲁能获得不错射门机会，蒿俊闵禁区外远射被顾超扑出
59'吴曦接球，佩莱回来抢球犯规                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
59'江苏苏宁队得到中前场右路任意球机会                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
59'任意球发到禁区内，佩莱头球顶出来                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
60'江苏苏宁队长传前场左路，两人关门把球抢断下来                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
60'佩莱中场拿球，依住对方！犯规啦！                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
60'任意球快开，鲁能泰山队把球转移到左路！                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
60'金敬道前场得球，帕莱塔背后犯规！                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
60'鲁能泰山队得到前场任意球机会                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
61'郑铮发任意球到禁区内后点，顾超出击把球摘下来                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
61'中场格德斯断球，转移到左路                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
61'金敬道挑传球，佩莱回传！金敬道下底横传                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
61'佩莱打门被挡出来                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
61'王彤外围一脚远射！！顾超侧扑把球没收                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
62'应该说本场比赛打得非常精彩！                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
62'苏宁左路斜传禁区！吉尔头球解围                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
62'吴兴涵右路带球到前场！横传禁区！                   59'第14分钟，江苏苏宁打出连续一脚出球配合，吴曦禁区弧顶远射将球射飞
66'鲁能左路进攻！金敬道横传交给格德斯！                   66'比赛僵局在第21分钟被打破
66'格德斯回传球到中场！                   66'比赛僵局在第21分钟被打破
66'金敬道左路接球！吉翔背后推人犯规！                   66'比赛僵局在第21分钟被打破
66'任意球发出来，格德斯回传！                   66'比赛僵局在第21分钟被打破
66'郑铮大脚长传，帕莱塔抢到球开到中场，又送还给对手！                   66'比赛僵局在第21分钟被打破
67'吉尔后场得球，横传右路！                   66'比赛僵局在第21分钟被打破
67'鲁能大脚长传，送到了顾超脚下！                   66'比赛僵局在第21分钟被打破
68'鲁能泰山队长传前场，郑铮突然前插                   66'比赛僵局在第21分钟被打破
68'顾超出击没收！                   66'比赛僵局在第21分钟被打破
68'金敬道左路横传禁区！格德斯接球被放倒                   66'比赛僵局在第21分钟被打破
69'主裁判不会吹点球的！                   66'比赛僵局在第21分钟被打破
69'鲁能泰山队换人：吴兴涵被换下，换上张驰！                   66'比赛僵局在第21分钟被打破
69'金敬道左路带球进攻！被断啦                   66'比赛僵局在第21分钟被打破
69'金敬道倒在地上！受伤了                   66'比赛僵局在第21分钟被打破
69'江苏苏宁队传球到禁区内！插上队员直面门将打门，被韩镕泽挡出来！                   66'比赛僵局在第21分钟被打破
76'江苏苏宁队挑传禁区！韩镕泽没收                   75'第30分钟，吴兴涵边路突破防守后弧线球低传，球被防守队员挡出，刘军帅插入禁区补射得分，山东鲁能将比分扳平为1-1
76'双方各一名队员受伤倒地！                   75'第30分钟，吴兴涵边路突破防守后弧线球低传，球被防守队员挡出，刘军帅插入禁区补射得分，山东鲁能将比分扳平为1-1
76'刘军帅！！                   75'第30分钟，吴兴涵边路突破防守后弧线球低传，球被防守队员挡出，刘军帅插入禁区补射得分，山东鲁能将比分扳平为1-1
76'吉尔也受了点伤！                   75'第30分钟，吴兴涵边路突破防守后弧线球低传，球被防守队员挡出，刘军帅插入禁区补射得分，山东鲁能将比分扳平为1-1
78'苏宁左路突破横传，吉尔及时破坏                   75'第30分钟，吴兴涵边路突破防守后弧线球低传，球被防守队员挡出，刘军帅插入禁区补射得分，山东鲁能将比分扳平为1-1
35'戴琳后场长传找佩莱！！对方把球回传给门将！                   35'第35分钟，江苏苏宁回传球，顾超出门接球，佩莱逼抢试压直接断球弹入球门，山东鲁能2-1反超比分
36'鲁能泰山队进球啦！佩莱！！2-1                   35'第35分钟，江苏苏宁回传球，顾超出门接球，佩莱逼抢试压直接断球弹入球门，山东鲁能2-1反超比分
36'苏宁队回传球，佩莱上抢，顾超大脚开球，打在了佩莱身上进啦！！！                   35'第35分钟，江苏苏宁回传球，顾超出门接球，佩莱逼抢试压直接断球弹入球门，山东鲁能2-1反超比分
38'格德斯前传球，想给吴兴涵                   35'第35分钟，江苏苏宁回传球，顾超出门接球，佩莱逼抢试压直接断球弹入球门，山东鲁能2-1反超比分
38'吴兴涵已经前插！没能打好配合！                   35'第35分钟，江苏苏宁回传球，顾超出门接球，佩莱逼抢试压直接断球弹入球门，山东鲁能2-1反超比分
43'格德斯禁区外接球！一脚劲射！！被顾超没收！                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
43'这脚打门势大力沉！顾超精力集中！                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
44'后场江苏苏宁队得球！走右路进攻                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
44'帕莱塔中场得球，转移到左路进攻                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
45'江苏苏宁队长传球到前场，对方破坏                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
45'田信浓前场得球！也没能传到禁区！                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
45'江苏苏宁队进球啦！特谢拉！2-2                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
45'中场江苏苏宁队长传球，埃德尔左路突破横传！特谢拉抢点头球顶门！皮球应声入网！！！                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
45'这配合打得，没毛病！                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
46'上半场要补时 1 分钟                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
46'佩莱传球到禁区内！格德斯转身打门                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
46'下半场比赛开始                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
46'鲁能泰山队右路进攻                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
46'回传后场，吉尔大脚开球到前场！                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
46'格德斯顶了一下到禁区，对方把球破坏出边线                   43'第43分钟，山东鲁能前场组织进攻，边路传中被挡出，格德斯禁区外重炮轰门角度稍正，球被顾超没收
50'郑铮发出界外球！左路进攻                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
50'金敬道左路带球突破！对方上抢，金敬道回传球交给郑铮！                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
50'金敬道左路直传球，交给蒿俊闵                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
50'蒿俊闵回传球，金敬道横传禁区！佩莱到位，但被对方顶出来                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
50'外围然一脚远射！！高出                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
51'格德斯左路下底接球！回传一脚                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
51'吉翔前场接球！！金敬道放铲犯规                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
52'鲁能泰山队长传球到禁区内！！！                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
52'格德斯杀到！对方拉人犯规！                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
52'格德斯再传球，王彤越位！                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
