10'富力在后场控球，朱宝杰护球很扎实交给李健华                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
10'李健华对方两人中直塞，常飞亚前插传中，被萨利铲出底线                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
10'富力获得一个前场左路的角球机会                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
11'达维角球发到前点，张远前点回头望月头球攻门，张烈将球抱住                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
12'右路张远挑传禁区，无人接应，张烈将球没收                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
12'张烈长传到前场，米西莫维奇头球蹭一下，前场没有队友                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
13'人和前场拼抢很积极，张远回来接应一下                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
13'杨一虎背后将他推倒                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
13'常飞亚右路得球，快速内切后交给朱宝杰                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
13'朱宝杰将球转移到右路，唐淼助攻上来不停球斜传禁区                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
17'回复：手机用户2585655037 拿下贵州，国安输申鑫，你就是第二了（还没有这么快，先不要算分，打好这场再说）                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
17'人和右路的进攻，于海越位                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
18'张耀坤交给中场的常飞亚，常飞亚低着头往对方腹地带球                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
18'带得太多了，萨利将球解围                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
18'唐淼右路将球挑起来，迟来的陈杰将唐淼撞倒                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
18'陈杰吃到一张黄牌！                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
19'孙继海长传前场，许博将球挡一下，米西莫维奇将球控制                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
19'回给陈昌源，陈昌源的长传被张耀坤头球顶出来                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
19'中场富力拿下来，但人和中场的逼抢很凶狠                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
20'张耀坤长传球直接打到左肋部，张烈出击起到清道夫的作用                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
20'卡着常飞亚身位将球让出底线                   17'第17分钟，人和前场直塞撕破富力防线，可惜拿球的于海身处越位位置
22'达维任意球斜传到禁区，落点太深了，直接出了底线                   22'第22分钟，场上出现戏剧性一幕
22'富力获得一个点球！                   22'第22分钟，场上出现戏剧性一幕
22'刚才唐淼长传到前场，拉尔森头球一蹭顺势过了孙继海                   22'第22分钟，场上出现戏剧性一幕
23'拉尔森转身去追这个球，张烈出击将球抱住，本来这球已经完事，但张烈却有一个多余的动作！                   22'第22分钟，场上出现戏剧性一幕
23'张烈将左膝盖抬起顶倒了拉尔森！                   22'第22分钟，场上出现戏剧性一幕
24'主裁判果断吹了点球！                   22'第22分钟，场上出现戏剧性一幕
24'张烈这动作非常无谓                   22'第22分钟，场上出现戏剧性一幕
24'达维长距离的助跑，假动作晃倒了张烈推另一侧球进！                   22'第22分钟，场上出现戏剧性一幕
25'张烈后悔莫及                   22'第22分钟，场上出现戏剧性一幕
25'贵州人和中圈开球后马上就丢了                   22'第22分钟，场上出现戏剧性一幕
51'人和右路控球，连续的短传到中路，孙继海上来了                   51'富力的领先优势仅仅维持了6分钟，第28分钟，李健华犯规送给人和一记任意球，米西莫维奇开出的任意球穿过富力防线，埋伏在后点的尤里高高跃起顶空门入网，贵州人和1-1广州富力
51'孙继海与于海做配合，于海的传球大了                   51'富力的领先优势仅仅维持了6分钟，第28分钟，李健华犯规送给人和一记任意球，米西莫维奇开出的任意球穿过富力防线，埋伏在后点的尤里高高跃起顶空门入网，贵州人和1-1广州富力
51'唐淼右路起球，孙继海顶到第一点出边线                   51'富力的领先优势仅仅维持了6分钟，第28分钟，李健华犯规送给人和一记任意球，米西莫维奇开出的任意球穿过富力防线，埋伏在后点的尤里高高跃起顶空门入网，贵州人和1-1广州富力
52'孙继海大范围转移向右路，陈昌源上来有点慢了                   51'富力的领先优势仅仅维持了6分钟，第28分钟，李健华犯规送给人和一记任意球，米西莫维奇开出的任意球穿过富力防线，埋伏在后点的尤里高高跃起顶空门入网，贵州人和1-1广州富力
53'富力右路组织进攻，唐淼直传，饶伟辉绕前将球捅出边线                   51'富力的领先优势仅仅维持了6分钟，第28分钟，李健华犯规送给人和一记任意球，米西莫维奇开出的任意球穿过富力防线，埋伏在后点的尤里高高跃起顶空门入网，贵州人和1-1广州富力
53'达维回后场拿球，盘过了马辛斯基，马辛斯基拉人犯规                   51'富力的领先优势仅仅维持了6分钟，第28分钟，李健华犯规送给人和一记任意球，米西莫维奇开出的任意球穿过富力防线，埋伏在后点的尤里高高跃起顶空门入网，贵州人和1-1广州富力
54'哈默德前场左路停球，晃过了陈杰直接抬脚就打，摁死了，球出底线                   51'富力的领先优势仅仅维持了6分钟，第28分钟，李健华犯规送给人和一记任意球，米西莫维奇开出的任意球穿过富力防线，埋伏在后点的尤里高高跃起顶空门入网，贵州人和1-1广州富力
54'人和长传到禁区前沿，程月磊冲出                   51'富力的领先优势仅仅维持了6分钟，第28分钟，李健华犯规送给人和一记任意球，米西莫维奇开出的任意球穿过富力防线，埋伏在后点的尤里高高跃起顶空门入网，贵州人和1-1广州富力
54'程月磊冲出禁区大脚解围                   51'富力的领先优势仅仅维持了6分钟，第28分钟，李健华犯规送给人和一记任意球，米西莫维奇开出的任意球穿过富力防线，埋伏在后点的尤里高高跃起顶空门入网，贵州人和1-1广州富力
39'这边许博与于海撞在一起双双倒地！                   39'第39分钟，场上出现冲突，于海在与富力后卫许博争抢时发生碰撞，许博对于海有一个报复性的击打动作
39'许博有麻烦了                   39'第39分钟，场上出现冲突，于海在与富力后卫许博争抢时发生碰撞，许博对于海有一个报复性的击打动作
