1'伯恩茅斯先开球！上半场比赛开始了！                   1'曼城第1分钟控制比赛
1'威尔逊回敲后场史密斯！                   1'曼城第1分钟控制比赛
1'史密斯往前长传！直接传出了边线啊！                   1'曼城第1分钟控制比赛
2'曼城发球给德布劳内！                   1'曼城第1分钟控制比赛
2'德布劳内塞球给前场右侧斯特林！                   1'曼城第1分钟控制比赛
2'球被辛普森解围出了边线！                   1'曼城第1分钟控制比赛
2'曼城前场右路边线球！.                   1'曼城第1分钟控制比赛
2'发球给中场费尔南迪尼奥！                   1'曼城第1分钟控制比赛
3'费尔南迪尼奥过顶长传给前场禁区！                   1'曼城第1分钟控制比赛
3'贝戈维奇出击把球没收！                   1'曼城第1分钟控制比赛
3'贝戈维奇大脚开球出去！                   1'曼城第1分钟控制比赛
3'中场费尔南迪尼奥把球断下来！                   1'曼城第1分钟控制比赛
3'费尔南迪尼奥回敲身后的奥塔门迪！                   1'曼城第1分钟控制比赛
3'奥塔门迪低平球给左路的席尔瓦！                   1'曼城第1分钟控制比赛
3'席尔瓦的球被防守球员解围出了边线！                   1'曼城第1分钟控制比赛
4'孔帕尼后场控球！                   1'曼城第1分钟控制比赛
4'孔帕尼回敲身后的埃德森！                   1'曼城第1分钟控制比赛
4'埃德森分球给到左路的德尔夫！                   1'曼城第1分钟控制比赛
4'德尔夫直传球给身前的孔帕尼！                   1'曼城第1分钟控制比赛
2'曼城发球给德布劳内！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
2'德布劳内塞球给前场右侧斯特林！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
2'球被辛普森解围出了边线！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
2'曼城前场右路边线球！.                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
2'发球给中场费尔南迪尼奥！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
3'费尔南迪尼奥过顶长传给前场禁区！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
3'贝戈维奇出击把球没收！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
3'贝戈维奇大脚开球出去！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
3'中场费尔南迪尼奥把球断下来！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
3'费尔南迪尼奥回敲身后的奥塔门迪！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
3'奥塔门迪低平球给左路的席尔瓦！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
3'席尔瓦的球被防守球员解围出了边线！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
4'孔帕尼后场控球！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
4'孔帕尼回敲身后的埃德森！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
