2'闪电进球啊，，1分钟                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
2'前场左侧武磊把球一顺，禁区里左侧奥斯卡得球，右脚推射打球门近角得手                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
2'自带1-0进场啊，，开场不到1分钟                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
3'上港秒射给升班马一个下马威                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
3'场边马林立刻站了起来                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
3'左侧上港界外球                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
3'扔出来，，左侧送到禁区，被头球解围                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
3'外围左侧上港继续控球                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
4'蔡慧康外围突施冷箭                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
4'质量不错啊，，张翀扑出了右侧底线                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
4'蔡慧康射门都这么靠谱了啊                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
4'左侧角球，，战术角球给蔡慧康                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
4'回敲身后，斜传                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
4'右侧禁区内一方解围出来                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
4'右侧卡拉斯科得球，向前一记直塞                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
4'中圈右侧，在转移大范围到左侧                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
4'回敲给冯特，长传向前                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
5'左侧王燊超拼抢下来，向前一推，，大连队拼抢犯规                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
5'上港定位球，中路给艾哈迈多夫                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
5'乌鸡队长拿一下球，组织                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
5'回敲给到石柯，在分右路贺惯                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
