3'曼城获得点球机会！                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
3'哲科左路拿球到了禁区内，冯特用腿将其绊倒！！                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
3'亚亚-图雷来主罚                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
4'亚亚-图雷轻推右路，加扎尼加判断错了方向                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
4'曼城取得梦幻开局                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
4'亚亚-图雷这球打得很巧                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
4'最爱拜仁蓝军_nd3：希望圣徒能爆下冷门！【一上来就给了一个点球啊】                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
4'双子马1990：这么快就点球！！！【就是呀，好快】                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
5'曼城右路拿球，低传送禁区内                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
6'底线附近曼城球员将球敲到中路，纳斯里想打个角度，结果是稍稍打偏                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
6'很好的一次机会啊                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
6'南安普敦迟迟没有进入比赛的状态                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
5'曼城右路拿球，低传送禁区内                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
6'底线附近曼城球员将球敲到中路，纳斯里想打个角度，结果是稍稍打偏                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
