2'郑智右路交给廖力生，在给插上的张琳芃                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
2'右路突破没机会，在回给身后保利尼奥                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
2'保利尼奥推回给张琳芃，突破到禁区，斜塞找阿兰                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
2'阿兰停球转身出了底线                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
3'恒大虽然作客，但攻势不减                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
3'后场张琳芃一个转移，左侧金英权在找前面郜林                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
3'郜林把球停好，敲给身后的李学鹏                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
3'李学鹏沿着边线突破，传中到禁区边缘                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
3'准确的交到了高拉特脚下，一脚低射，偏出                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
4'郜林中路回撤，在给保利尼奥，往前找到阿兰                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
4'和同伴二过一，自己在突，被蔡慧康铲断                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
4'恒大第二点的保护非常好，郜林中场传递被胡尔克铲翻在地                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
4'右路廖力生分边给张琳芃，在给身后冯潇霆                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
5'保利尼奥过来接球，挑身后找右路张琳芃                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
5'突破，底线转身一扣被孙祥断下                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
5'孙祥长传发起进攻，埃弗拉沿着左侧上来，速度很快                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
5'直塞中路找到武磊，武磊跟上就射，着急了，打偏                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
5'保利尼奥过来接球，挑身后找右路张琳芃                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
5'突破，底线转身一扣被孙祥断下                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
5'孙祥长传发起进攻，埃弗拉沿着左侧上来，速度很快                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
5'直塞中路找到武磊，武磊跟上就射，着急了，打偏                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
6'武磊最近一些比赛经常把握不住机会，遭到不少球迷诟病                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
6'保利尼奥中路梳理，在给张琳芃，中路阿兰要球                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
6'阿兰中路迅速突破，周围防守不紧，自己选择尝试一下试试脚头                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
6'球没有打上力量被颜骏凌轻松没收                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
7'双方节奏还是比较快的，恒大前场逼抢非常的紧                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
7'恒大后场防守冒顶了，胡尔克得球自己单干                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
7'单枪匹马突破摔倒在地，黄烨军示意继续                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
8'金英权压到前场，左侧给李学鹏，斜吊禁区                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
8'石柯抢在高拉特之前头球解围                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
8'上港后场起长传，胡尔克卡位时候拉倒金英权被吹犯规                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
8'胡尔克这样踢很累啊，没有人给喂球，都要靠自己拼                   5'第5分钟阿兰禁区外冷射被颜骏凌扑住
11'面对张琳芃，传球到中路被挡回                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
11'球回到胡尔克脚下，在内切，晃开张琳芃，小角度射门，被金英权挡出底线                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
11'这个球势大力沉啊                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
11'左侧角球，孙祥给入禁区，刘殿座出击打出禁区                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
12'保利尼奥右路给到阿兰，自己突破，在转移到左路                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
12'埃弗拉把球拦截，前面没有人，稳住节奏，转阵地                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
12'给到于海，在给蔡慧康，后场转移到左侧                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
13'裁判叫停了比赛，李学鹏受伤坐在草坪上                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
13'李学鹏什么情况，斯科拉里好像要换人了                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
13'果然，陈泽鹏上来，替下了李学鹏，李学鹏拉伤了                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
13'下去一个鹏，又上来一个鹏哈                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
14'比赛继续进行，上港把球回到颜骏凌脚下                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
14'大脚开出，右侧郑智顶给阿兰                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
14'护球无法转身，蔡慧康把球捅出边线                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
14'左侧郜林过来拿球，转身直推到了弧顶内                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
