1'主裁判吹响了上半场比赛开始的哨音~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'客场作战的格拉纳达开球                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'一开场格拉纳达就打巴萨的左路~边线球                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'抛入禁区~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'小角度的传中~更像是射门                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'特尔施特根抱得很稳                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'迪涅左路传回到禁区前                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'罗贝托头球点给苏牙~~越位了                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'巴萨中场断球                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'内马尔拿球，长传转移一下~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'梅西突然长传打对方中卫身后                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'内马尔没能把球接下来                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'门将出击将球没收                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'席尔瓦接到队友的身后直塞，单刀杀入禁区~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'似乎是越位了                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'巴萨的后卫追赶不及                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'不过席尔瓦的射门打得太正了                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'内马尔长传找罗贝托~提前量给大了                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'巴萨收缩防线                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'内马尔的上抢险些断球打反击                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'内马尔~~禁区左侧倒三角传球                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'梅西跟上的右脚推射！！！                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'后卫倒地挡了一下~~~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'奥乔亚将球拿住了                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'格拉纳达反击中的直塞~~~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'边裁又举旗事宜越位了                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'来自昆卡的传球                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'今天他打的是一个不太常见的位置，右边后卫                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'拉基蒂奇中场传球失误~~~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'格拉纳达也没有把握住反击机会                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'接应的球员越位在先                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'镜头给到替补席，布斯克茨表情有些搞怪                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'罗贝托跟席尔瓦争抢高空球~~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'空中失去了平衡，肩部先着地                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'裁判给了席尔瓦一张黄牌                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'慢动作来看是在空中有个拉人的动作                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'梅西长传准确找到内马尔                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'巴萨再打回到中场                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'马斯切拉诺来了一脚妙传~~~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'内马尔接球推射~~可惜越位了                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'慢动作来看，越位也是在毫厘之间                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'梅西边路突破~交给罗贝托                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'后者低平球传中~~~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'门前没有巴萨的球员包抄到位                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
1'球还在巴萨的控制之下                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
