67'丛震后场断球，毛剑卿拿球转移                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
67'柏佳骏和荣昊二过一下底                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
67'荣昊的传中前点被法图斯解围                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
68'柏佳骏45度角起球，莫雷诺摆渡                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
68'二点法图斯扛开了毛剑卿                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
68'张思鹏把球拿到了                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
68'申花进球了！！！                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
68'莫雷诺！！！                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
69'罗梅罗左路突破一步，起球后点，莫雷诺头球砸在立柱内侧弹入网窝                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
69'贵州0-1落后申花                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
70'切里左路起球被顶出                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
70'外围拿球，射近角被李帅扑出，角球                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
70'依力哈木江边路拿球，被荣昊破坏                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
47'依力哈木江右路传中，斯蒂夫没顶上                   47'开场第2分钟，贵州队陈吉后场犯规，罗梅罗任意球角度太正
48'上半场比赛结束                   47'开场第2分钟，贵州队陈吉后场犯规，罗梅罗任意球角度太正
47'切里任意球直接打门，李帅扑出                   47'开场第2分钟，贵州队陈吉后场犯规，罗梅罗任意球角度太正
47'李运秋头球解围，角球                   47'开场第2分钟，贵州队陈吉后场犯规，罗梅罗任意球角度太正
47'角球再开门前，滑门而过                   47'开场第2分钟，贵州队陈吉后场犯规，罗梅罗任意球角度太正
48'莫雷诺分右路，李运秋塞禁区，毛剑卿越位了                   47'开场第2分钟，贵州队陈吉后场犯规，罗梅罗任意球角度太正
49'罗梅罗分右路身后，李运秋插上                   47'开场第2分钟，贵州队陈吉后场犯规，罗梅罗任意球角度太正
49'横传前点，毛剑卿抢点打偏了                   47'开场第2分钟，贵州队陈吉后场犯规，罗梅罗任意球角度太正
50'依力哈木江斜传禁区前，斯蒂夫头球没顶上                   47'开场第2分钟，贵州队陈吉后场犯规，罗梅罗任意球角度太正
50'贵州后场长传，栗鹏抢在斯蒂夫前到位                   47'开场第2分钟，贵州队陈吉后场犯规，罗梅罗任意球角度太正
58'切里任意球进禁区，依力哈木江碰出底线                   58'第13分钟莫雷诺前场送球，刘若钒接球后略一调整就失去单刀机会
58'贵州换人，朱征宇换下陈吉                   58'第13分钟莫雷诺前场送球，刘若钒接球后略一调整就失去单刀机会
59'长传找斯蒂夫，艾迪先犯规                   58'第13分钟莫雷诺前场送球，刘若钒接球后略一调整就失去单刀机会
60'右路起球，艾迪头球解围                   58'第13分钟莫雷诺前场送球，刘若钒接球后略一调整就失去单刀机会
60'苏亚雷斯前场横敲，给大了                   58'第13分钟莫雷诺前场送球，刘若钒接球后略一调整就失去单刀机会
60'反抢，依力哈木江右路倒三角回来                   58'第13分钟莫雷诺前场送球，刘若钒接球后略一调整就失去单刀机会
60'苏亚雷斯跟上垫射打偏                   58'第13分钟莫雷诺前场送球，刘若钒接球后略一调整就失去单刀机会
61'柏佳骏接受治疗                   58'第13分钟莫雷诺前场送球，刘若钒接球后略一调整就失去单刀机会
61'柏佳骏接受治疗                   61'第16分钟瓜林在中圈弧突然远射稍稍偏出
62'被朱征宇踩了一下                   61'第16分钟瓜林在中圈弧突然远射稍稍偏出
62'比赛继续                   61'第16分钟瓜林在中圈弧突然远射稍稍偏出
62'莫雷诺前场争高球，被拉倒                   61'第16分钟瓜林在中圈弧突然远射稍稍偏出
63'瓜林任意球中人墙出界                   61'第16分钟瓜林在中圈弧突然远射稍稍偏出
63'申花换人，丛震换下秦升                   61'第16分钟瓜林在中圈弧突然远射稍稍偏出
64'申花分右路，罗梅罗被绊倒，有利球                   61'第16分钟瓜林在中圈弧突然远射稍稍偏出
64'李运秋传中，莫雷诺头球点下                   61'第16分钟瓜林在中圈弧突然远射稍稍偏出
64'二点被解围                   61'第16分钟瓜林在中圈弧突然远射稍稍偏出
64'切里左路拿球起球被封堵                   61'第16分钟瓜林在中圈弧突然远射稍稍偏出
71'右路起球，中间韩鹏飞没顶上力量                   71'第26分钟申花围攻主队禁区，刘若钒左侧起球，苏亚雷斯解围踢疵，险些踢成乌龙，好在张思鹏飞身把球扑住
72'朱征宇右路插上，艾迪先卡住了位置                   71'第26分钟申花围攻主队禁区，刘若钒左侧起球，苏亚雷斯解围踢疵，险些踢成乌龙，好在张思鹏飞身把球扑住
72'贵州换人，依力哈木江被范云龙换下                   71'第26分钟申花围攻主队禁区，刘若钒左侧起球，苏亚雷斯解围踢疵，险些踢成乌龙，好在张思鹏飞身把球扑住
73'切里左路送球，闵俊麟没插上                   71'第26分钟申花围攻主队禁区，刘若钒左侧起球，苏亚雷斯解围踢疵，险些踢成乌龙，好在张思鹏飞身把球扑住
73'申花换人，李晓明换下莫雷诺                   71'第26分钟申花围攻主队禁区，刘若钒左侧起球，苏亚雷斯解围踢疵，险些踢成乌龙，好在张思鹏飞身把球扑住
74'柏佳骏左路助攻，禁区外被绊倒，任意球                   71'第26分钟申花围攻主队禁区，刘若钒左侧起球，苏亚雷斯解围踢疵，险些踢成乌龙，好在张思鹏飞身把球扑住
74'柏佳骏左路助攻，禁区外被绊倒，任意球                   74'第29分钟贵州快速反击，栗鹏把拿球反击的杨挺踢翻在地，结果吃到黄牌
75'瓜林任意球直接射后门柱，打高                   74'第29分钟贵州快速反击，栗鹏把拿球反击的杨挺踢翻在地，结果吃到黄牌
75'柏佳骏上抢犯规                   74'第29分钟贵州快速反击，栗鹏把拿球反击的杨挺踢翻在地，结果吃到黄牌
75'高球到禁区，李帅摘下                   74'第29分钟贵州快速反击，栗鹏把拿球反击的杨挺踢翻在地，结果吃到黄牌
