19'鲁能泰山队进球啦！西塞！1-0                   19'第19分钟，戴琳送出助攻，西塞后点头球破门
20'蒿俊闵发角球到后点，石笑天扑球脱手！！球到另一侧！戴琳把球横传到禁区内，西塞头球顶门得手！                   19'第19分钟，戴琳送出助攻，西塞后点头球破门
20'比赛进行到19分钟，鲁能泰山队破门！对辽宁开新队来说要加强进攻啦！                   19'第19分钟，戴琳送出助攻，西塞后点头球破门
21'鲁能泰山队右路直传球！力量大了点                   19'第19分钟，戴琳送出助攻，西塞后点头球破门
21'前场鲁能泰山队断球，交给塔尔德利                   19'第19分钟，戴琳送出助攻，西塞后点头球破门
21'转移到左路，交给郑铮                   19'第19分钟，戴琳送出助攻，西塞后点头球破门
21'郑铮回传一脚！不太着急，因为领先，要稳定一下                   19'第19分钟，戴琳送出助攻，西塞后点头球破门
22'鲁能泰山队右路横传禁区！金敬道抢点铲射，犯规啦                   19'第19分钟，戴琳送出助攻，西塞后点头球破门
47'界外球发出来，辽宁开新队长传球                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
47'上半场比赛结束，鲁能泰山队2-0领先辽宁开新队！                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
47'鲁能泰山队攻到前导播，好机会啊，金敬道没能及时打门                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
47'金敬道在前场抢球犯规啦                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
47'前场鲁能泰山队断球挑传禁区，西塞将球分出来                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
47'鲁能泰山队进球啦！塔尔德利！3-0                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
48'郑铮左路接吴兴涵传球，强突下底回传，塔尔德利抢点劲射破门！                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
49'辽宁开新队得到角球机会                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
49'角球发到禁区内，王大雷扑出来！                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
49'李家赫外线得球一脚劲射，打高啦！                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
50'王大雷受伤倒在地上！是在出击解围时与对方相撞                   47'第47分钟，郑铮倒三角传中，塔尔德利推射破门
50'王大雷受伤倒在地上！是在出击解围时与对方相撞                   50'第5分钟，王彤飞铲杨宇，被主裁判黄牌警告
