3'双方在中场展开厮杀                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
3'上港把球交给中路，吕文君拿球，弧顶外有空当                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
3'吕文君直接一脚爆射，低球，到池文一面前有个弹地，好悬                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
4'池文一第一下脱手，第二下马上抱紧                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
4'上港一上来，反客为主，占据一定主动                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
4'今天傅欢是出现在了右后卫位置，而以往这个位置的王燊超是搭档蔡慧康打后腰                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
5'延边反击，速率非常快，尹比加兰直塞给金承大                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
5'金承大背身护球，在给右路的金波                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
5'金波狂奔杀向底线，传中到门前，落点非常贼啊                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
5'后门柱被上港头球顶出底线                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
5'延边战术角球开出，在传向禁区内                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
6'头球争抢，吹了斯蒂夫的犯规                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
6'斯蒂夫今年的状态也是不错，而且小伙非常年轻。去年中甲赛场还曾上演过蝴蝶穿花的进球                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
12'这个球埃弗拉射的太棒了，完全的死角啊                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
12'延边开场遭遇一记闷棍，不过时间还早，刚刚10多分钟                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
13'上港前场一次突袭，武磊左侧拿球内切，信心爆棚，一记大力远射，高了                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
13'尹比加兰中场送出一记直塞，给的很隐蔽                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
13'右侧金承大快速奔杀到了禁区右肋                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
13'横敲门前，斯蒂夫迅速插上，在金周荣的追防下倒地了                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
14'裁判张雷没有给点球                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
14'吴永春后场处理球失误，险些被上港抓住机会                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
14'好在吴永春第二下补救下来，把球捅出边线                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
14'上港右侧界外球给到王燊超，回敲给石柯                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
14'大脚长传找前面埃弗拉，后者越位了                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
15'延边长传进攻，打给斯蒂夫这个点                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
15'斯蒂夫被傅欢挡在了身后，斯蒂夫逼抢犯规了                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
15'颜骏凌大脚开出定位球                   12'第12分钟，武磊禁区外拿球突然远射，球稍稍高出横梁
23'金波中场拼抢，伸脚有点莽撞，掀翻吕文君，吃到黄牌                   23'第23分钟，金波在拼抢中踢倒吕文君，被主裁判黄牌警告
23'上港任意球直接前场找武磊                   23'第23分钟，金波在拼抢中踢倒吕文君，被主裁判黄牌警告
23'连续跌跌撞撞的配合，埃弗拉禁区前沿凌空垫给右侧的武磊                   23'第23分钟，金波在拼抢中踢倒吕文君，被主裁判黄牌警告
24'武磊迎着来球不等落地，直接扫一脚，偏出                   23'第23分钟，金波在拼抢中踢倒吕文君，被主裁判黄牌警告
24'上港错失一个绝佳的反击机会啊                   23'第23分钟，金波在拼抢中踢倒吕文君，被主裁判黄牌警告
24'尼古拉和吴永春两个人失误相撞，结果被上港前场形成3打2                   23'第23分钟，金波在拼抢中踢倒吕文君，被主裁判黄牌警告
24'埃弗拉长驱直入，面对防守，拨给右肋的武磊                   23'第23分钟，金波在拼抢中踢倒吕文君，被主裁判黄牌警告
25'武磊插入禁区，半单刀的机会，结果爆射打飞了。。想要个上角，没把握好                   23'第23分钟，金波在拼抢中踢倒吕文君，被主裁判黄牌警告
25'转眼间过来，延边也完成了一次进攻                   23'第23分钟，金波在拼抢中踢倒吕文君，被主裁判黄牌警告
25'延边的反击真是快，金承大交给右路金波，金波禁区外内切远射，偏了                   23'第23分钟，金波在拼抢中踢倒吕文君，被主裁判黄牌警告
46'右侧埃弗拉拿球，傅欢套边了，埃弗拉没给                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
46'埃弗拉直接传中了，双方争夺下来，裁判给的是球门球                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
47'池文一门球不等开出，张雷就吹响了上半场结束的哨音                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
47'半场结束，双方凭借各自精彩的进球，暂时1-1打平，场面高潮不断啊，精彩                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
46'下半场开始了，上港开球                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
46'左路孙祥回敲给到石柯，再回给颜骏凌                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
46'颜骏凌示意大家往上压，一个大脚出来                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
46'吕文君争抢高空球受伤倒地                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
47'镜头马上给到了埃里克森，上港进攻线伤病非常严重啊，再经不起受伤啦                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
47'吕文君被担架抬下                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
47'慢镜头显示，球争下来后吕文君是被金波踩了一下                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
48'比赛继续，上港前场左侧大范围的转移，来自王燊超，传的不错                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
48'右路傅欢插上，顺势传中，落点不好啊                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
49'吕文君经过休整重新回到场内                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
49'金周荣右路交给傅欢，往前交给吕文君，吕文君没机会，在回来                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
49'上港中场能够控住球，这是很关键的，在孔卡不在的情况下，这也是难能可贵的                   46'1分钟后，延边富德后防线出线失误，埃弗拉带球快速反击，在杀入禁区情况下将球分给位置更好的武磊，后者面对池文一将球打飞
41'外围延边连续的踢墙配合，只是金承大最后传球不够精确啊，，延边禁区前这种连续传球颇像巴萨啊                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
41'埃弗拉扯到右路护球，再回敲到身后                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
41'上港再把球转移到右侧，傅欢上来                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
42'和武磊2过1配合，傅欢下底传中                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
42'禁区中央于海力压崔民，顶一个反角，偏出门柱                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
42'于海这个球其实更想摆渡给门前的同伴吧                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
42'上半场接近尾声了                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
43'武磊拿球，回给孙祥，大范围的转移，被吴永春顶出来                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
43'傅欢右路在给埃弗拉，传的太大了，直接出界                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
43'王燊超中路梳理，在给孙祥，直塞找吕文君                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
43'姜洪权已经识破了他的意图，上抢一步，破坏                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
44'延边后场又送出一次失误                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
44'于海禁区内背身得球，直接顺势卸给后排插上的武磊                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
44'武磊左肋突破下底，在连个的包夹下，出了底线                   41'第41分钟，上海上港断球反击，武磊边路弧线球传中，于海后点头球顶反向，球稍稍偏出远端立柱
55'延边这一段占据主动，控球形成优势                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
55'左侧吴永春插上助攻，自己停球之后滑倒                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
55'上港趁势反击                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
55'傅欢直接交给吕文君，不做停留直塞给于海                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
56'于海禁区外右侧直接射了，没什么威胁被池文一没收                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
56'延边左路进攻，斯蒂夫和傅欢再次形成一对一                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
