5'黄博文的传球被上抢的刘君鹏将球拦截出边线                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
5'李春郁的长传，穆伦加背身拿球被梅方撞倒                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
6'冯绍顺准备主罚                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
6'冯绍顺斜吊到禁区，姜积弘距离比较远的地方甩头攻门，球顶偏了                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
7'高拉特中场断球，郑智控制下来                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
7'邹正拿球传到中路，还是高拉特                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
7'连续的配合，黄博文右翼插上禁区右侧的小角度打门打在了赵荣亨身上                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
8'姜积弘后场拿球交给冯绍顺                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
8'李春郁接应但姜积弘没有传                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
8'姜积弘长传前场右路，邹正胸部停球送给了刘君鹏                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
7'高拉特中场断球，郑智控制下来                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
7'邹正拿球传到中路，还是高拉特                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
7'连续的配合，黄博文右翼插上禁区右侧的小角度打门打在了赵荣亨身上                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
8'姜积弘后场拿球交给冯绍顺                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
8'李春郁接应但姜积弘没有传                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
8'姜积弘长传前场右路，邹正胸部停球送给了刘君鹏                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
9'刘君鹏趟大了，梅方将球解围                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
9'冯绍顺右路再吊后点，毛剑卿头球攻门力量不大，曾诚将球没收                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
9'郑智中场拿球转移到左路的邹正                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
10'还是过渡到中路，黄博文交给郑龙                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
10'郑龙的斜塞，太深了                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
