3'曹永竞处理                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
3'任意球开出                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
3'吊入禁区                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
3'被门将直接没收                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
3'杜佳开出                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
3'尼扎木丁控球                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
3'球出界                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
3'泰达边线球                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
3'赵宏略得球                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
3'起脚传中                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
4'刘博洋解围                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
4'李源一得球                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
4'传到禁区                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
4'乔纳森得球脚后跟射门                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
4'被人和后场解围                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
4'大脚开出                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
4'赵宏略得球                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
5'被迪奥普拦截                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
5'回敲身后                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
5'继续盘带                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
5'刘博洋上抢犯规                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
5'泰达中场左侧定位球开出                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
5'球出边线                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
5'人和边线球                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
6'边线球掷出                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
6'买提江拦截                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
6'给到阿奇姆彭                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
6'迅速往前带                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
6'给到白岳峰                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
6'迅速给回买提江                   3'第3分钟，刘博洋在中场踢倒了阿奇姆彭，被主裁判石祯禄口头警告
