5'厄齐尔禁区右侧横传球找中路的C罗，阿德里安出击将球化解                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
6'C罗 前场拿球，禁区外的一脚抽射，可惜是个飞机                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
6'今天从开场来看，贝蒂斯也是准备和皇马大打对攻啦                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
7'贝蒂斯右路的进攻，球到中场被阿隆索将球解围出边线                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
7'本纳特前场右路拿球，科恩特朗的放铲，将球解围出边线                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
7'皇马后场抢断，阿隆索直传给到厄齐尔                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
8'厄齐尔禁区左上角短传给到左边跟上的C罗                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
8'C罗拿球趟了一步，拔脚怒射，阿德里安将球扑出底线                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
8'皇马获得左侧角球机会，厄齐尔来主罚                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
8'厄齐尔角球开到禁区，形成混战                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
10'本纳特中场过顶球找卡斯特罗，可惜后者越位在先                   10'第10分钟，C-罗纳尔多禁区左侧边缘传球，赫迪拉禁区弧内射门稍稍偏出
10'C罗左路拿球，一个扣球摆脱防守                   10'第10分钟，C-罗纳尔多禁区左侧边缘传球，赫迪拉禁区弧内射门稍稍偏出
10'接着右脚的横传球到禁区，赫迪拉跟上的打门，踢飞啦                   10'第10分钟，C-罗纳尔多禁区左侧边缘传球，赫迪拉禁区弧内射门稍稍偏出
11'拉莫斯后场带球，面对卡斯特罗的上抢玩起了脚法                   10'第10分钟，C-罗纳尔多禁区左侧边缘传球，赫迪拉禁区弧内射门稍稍偏出
11'回带中过度给到佩佩，佩佩再次单挑卡斯特罗，最后将球直接大脚开出了边线                   10'第10分钟，C-罗纳尔多禁区左侧边缘传球，赫迪拉禁区弧内射门稍稍偏出
12'皇马两名中后卫面对对方的前锋逼抢都自己带球玩起来了，心态很放松哦                   10'第10分钟，C-罗纳尔多禁区左侧边缘传球，赫迪拉禁区弧内射门稍稍偏出
12'赫迪拉和C罗前场的撞墙配合，可惜后者的传球失误                   10'第10分钟，C-罗纳尔多禁区左侧边缘传球，赫迪拉禁区弧内射门稍稍偏出
13'胡安卡洛斯拿球发动反击                   10'第10分钟，C-罗纳尔多禁区左侧边缘传球，赫迪拉禁区弧内射门稍稍偏出
13'胡安卡洛斯拿球左路进攻，面对阿韦罗亚的逼抢，自己趟球过大，被断啦                   10'第10分钟，C-罗纳尔多禁区左侧边缘传球，赫迪拉禁区弧内射门稍稍偏出
19'开场18分钟，主场作战的贝蒂斯率先取得进球，领先啦                   19'第19分钟，阿隆索直传，反越位成功的C-罗纳尔多12码处头球攻门蹭偏
19'皇马前场的进攻，阿隆索过顶传球到禁区，C罗包抄冒顶啦                   19'第19分钟，阿隆索直传，反越位成功的C-罗纳尔多12码处头球攻门蹭偏
19'可惜了啊，这球顶到破门的机会还是很大的                   19'第19分钟，阿隆索直传，反越位成功的C-罗纳尔多12码处头球攻门蹭偏
20'刚刚进球的本纳特在前场和阿韦罗亚的拼抢中自己滑倒，有点伤了                   19'第19分钟，阿隆索直传，反越位成功的C-罗纳尔多12码处头球攻门蹭偏
20'皇马率先丢球，这能激发他们的进攻能量嘛                   19'第19分钟，阿隆索直传，反越位成功的C-罗纳尔多12码处头球攻门蹭偏
21'贝蒂斯后场控球，安格尔的过顶长传，直接出了边线                   19'第19分钟，阿隆索直传，反越位成功的C-罗纳尔多12码处头球攻门蹭偏
22'皇马左边路的传中，阿德里安在本泽马之前将球稳稳揽入怀中                   19'第19分钟，阿隆索直传，反越位成功的C-罗纳尔多12码处头球攻门蹭偏
29'阿韦罗亚后场的解围，球直接打在上抢的卡斯特罗背上出了边线                   29'第29分钟，C-罗纳尔多传中远点，迪马利亚小禁区右侧的小角度射门被阿德里安挡出底线
29'C罗左边路拿球，禁区端线上横传球到后点                   29'第29分钟，C-罗纳尔多传中远点，迪马利亚小禁区右侧的小角度射门被阿德里安挡出底线
30'阿马亚解围不干净，后点包抄的迪马利亚低射打在阿德里安身上出了底线                   29'第29分钟，C-罗纳尔多传中远点，迪马利亚小禁区右侧的小角度射门被阿德里安挡出底线
30'皇马获得右侧角球机会，可惜还是并没形成威胁                   29'第29分钟，C-罗纳尔多传中远点，迪马利亚小禁区右侧的小角度射门被阿德里安挡出底线
31'不知不觉上半场比赛已经来到了30分钟，目前比分1-0，贝蒂斯领先                   29'第29分钟，C-罗纳尔多传中远点，迪马利亚小禁区右侧的小角度射门被阿德里安挡出底线
31'皇马前场的连续一脚传递，本泽马得球一脚打门，球被后卫一挡，打在了顶网上                   29'第29分钟，C-罗纳尔多传中远点，迪马利亚小禁区右侧的小角度射门被阿德里安挡出底线
32'皇马获得角球机会，迪马利亚主罚                   29'第29分钟，C-罗纳尔多传中远点，迪马利亚小禁区右侧的小角度射门被阿德里安挡出底线
32'迪马利亚角球开到后点，本泽马拿球，可惜自己带球时不小心，球先出底线了                   29'第29分钟，C-罗纳尔多传中远点，迪马利亚小禁区右侧的小角度射门被阿德里安挡出底线
31'不知不觉上半场比赛已经来到了30分钟，目前比分1-0，贝蒂斯领先                   31'第31分钟，C-罗纳尔多和厄齐尔传球，迪马利亚禁区边缘的抽射打中多拉多后偏转高出横梁
31'皇马前场的连续一脚传递，本泽马得球一脚打门，球被后卫一挡，打在了顶网上                   31'第31分钟，C-罗纳尔多和厄齐尔传球，迪马利亚禁区边缘的抽射打中多拉多后偏转高出横梁
32'皇马获得角球机会，迪马利亚主罚                   31'第31分钟，C-罗纳尔多和厄齐尔传球，迪马利亚禁区边缘的抽射打中多拉多后偏转高出横梁
32'迪马利亚角球开到后点，本泽马拿球，可惜自己带球时不小心，球先出底线了                   31'第31分钟，C-罗纳尔多和厄齐尔传球，迪马利亚禁区边缘的抽射打中多拉多后偏转高出横梁
33'皇马面对贝蒂斯的密集防守，并没有太好的办法                   31'第31分钟，C-罗纳尔多和厄齐尔传球，迪马利亚禁区边缘的抽射打中多拉多后偏转高出横梁
33'塞维利亚中场拿球，赫迪拉上抢被吹蹬踏犯规                   31'第31分钟，C-罗纳尔多和厄齐尔传球，迪马利亚禁区边缘的抽射打中多拉多后偏转高出横梁
34'贝蒂斯左路的进攻，马丁内斯横传球到禁区，拉莫斯将球解围出边线                   31'第31分钟，C-罗纳尔多和厄齐尔传球，迪马利亚禁区边缘的抽射打中多拉多后偏转高出横梁
34'本纳特前场拿球，面对阿韦罗亚的防守，人球分过                   31'第31分钟，C-罗纳尔多和厄齐尔传球，迪马利亚禁区边缘的抽射打中多拉多后偏转高出横梁
48'卡卡前场拿球过度给到右边路的迪马利亚                   48'第48分钟，阿玛亚对C-罗纳尔多犯规，但葡萄牙人任意球射门被挡出
48'迪马利亚拿球，45度斜传球到后点，可惜力量过大，直接出了底线                   48'第48分钟，阿玛亚对C-罗纳尔多犯规，但葡萄牙人任意球射门被挡出
48'皇马换上两名攻击性球员，要猛攻了，比赛好看啦                   48'第48分钟，阿玛亚对C-罗纳尔多犯规，但葡萄牙人任意球射门被挡出
49'C罗前场拿球，安格尔的防守被吹犯规                   48'第48分钟，阿玛亚对C-罗纳尔多犯规，但葡萄牙人任意球射门被挡出
49'皇马获得前场任意球机会，位置很不错哦                   48'第48分钟，阿玛亚对C-罗纳尔多犯规，但葡萄牙人任意球射门被挡出
49'在禁区弧左侧一点点，可以直接打门的                   48'第48分钟，阿玛亚对C-罗纳尔多犯规，但葡萄牙人任意球射门被挡出
50'C罗的任意球打门，直接打在人墙上出了边线                   48'第48分钟，阿玛亚对C-罗纳尔多犯规，但葡萄牙人任意球射门被挡出
50'拉莫斯后场过顶长传给到前场的科恩特朗                   48'第48分钟，阿玛亚对C-罗纳尔多犯规，但葡萄牙人任意球射门被挡出
51'科恩特朗头球后曾找卡卡，卡卡与安格尔的争抢中被吹抬脚过高                   48'第48分钟，阿玛亚对C-罗纳尔多犯规，但葡萄牙人任意球射门被挡出
51'卡卡的这脚差点踢在安格尔的脸上，被破相可就惨啦                   48'第48分钟，阿玛亚对C-罗纳尔多犯规，但葡萄牙人任意球射门被挡出
55'科恩特朗左路拿球横传给到莫德里奇                   55'第55分钟，摩德里奇妙传本泽马破门，但又因越位被判无效，回放显示判罚具有争议
56'莫德里奇送出直传找本泽马，后者拿球进入禁区一脚低射破门                   55'第55分钟，摩德里奇妙传本泽马破门，但又因越位被判无效，回放显示判罚具有争议
56'可惜本泽马又是越位在先啦                   55'第55分钟，摩德里奇妙传本泽马破门，但又因越位被判无效，回放显示判罚具有争议
57'慢镜显示，本泽马这球绝对好球啊，贝蒂斯的后卫阿马亚还在向前走，误判哦                   55'第55分钟，摩德里奇妙传本泽马破门，但又因越位被判无效，回放显示判罚具有争议
57'佩佩后场争抢中故意撞翻了阿格拉，犯规                   55'第55分钟，摩德里奇妙传本泽马破门，但又因越位被判无效，回放显示判罚具有争议
