8'艾利亚斯中场控球                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
8'舜天将球转移到了右路                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
8'托洛扎边路起球送中路                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
8'第一点被申鑫球员头球解围出来                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
8'手机用户3042279532： 江苏草皮老好咯【镇江的草皮貌似一直这样吧】                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
8'安塔尔前场禁区弧顶附近拿球被放倒                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
9'舜天获得了一个位置不错的任意球机会                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
9'这球李昂和艾利亚斯站在球前                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
10'艾利亚斯任意球直接打门，刘殿座飞身将球扑出                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
10'舜天开场后的两脚打门都极具威胁                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
10'握敏怀瑜：又是镇江，又是门柱【应该不会向上赛季那么发展的】                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
11'申鑫后场开大脚到前场                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
11'乌塔卡没有争抢下来                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
11'埃雷尔森后场边路防守的时候犯规                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
11'王赟来主罚定位球                   8'第8分钟姜嘉俊禁区前沿踢倒安塔尔，舜天队获得位置很好的任意球机会
11'申鑫后场开大脚到前场                   11'第11分钟王S左路任意球转入禁区，混乱局面中埃利亚斯跳起头球攻向自家大门
11'乌塔卡没有争抢下来                   11'第11分钟王S左路任意球转入禁区，混乱局面中埃利亚斯跳起头球攻向自家大门
11'埃雷尔森后场边路防守的时候犯规                   11'第11分钟王S左路任意球转入禁区，混乱局面中埃利亚斯跳起头球攻向自家大门
