3'莫拉塔前场背身拿球，转身时被放倒在地！！                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
3'切尔西前场左路的任意球                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
3'小法任意球快发，斜塞找禁区内的莫拉塔                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
3'莫拉塔停球横切，可惜没停好                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
3'奥塔门迪抢先一脚，将球解围！！                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
4'切尔西前场再攻，阿兹皮利奎塔的直塞球                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
4'坎特前插接应，边路的传中球                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
4'莫拉塔插上抢点头球，顶偏了！！                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
4'曼城前场进攻，斯特林中路强突，被放倒在地！                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
4'曼城获得前场中路的任意球机会！！                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
5'萨内、德布劳内、大卫-席尔瓦三人站在球前！！                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
5'德布劳内任意球直接轰门，越过人墙，被库尔图瓦没收                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
5'德布劳内前场右路拿球，横传中间给到大卫-席尔瓦                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
5'大卫-席尔瓦拿球遭遇夹击，没机会                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
6'转身回传沃克尔，沃克尔再给左路的队友                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
6'德布劳内右路拿球，直塞给到斯特林                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
