7'亚特兰大球员西加里尼大禁区外尝试右脚射门,可惜皮球稍稍高出球门.                   7'开场7分钟，奇加里尼左侧禁区前沿凌空打高
7'亚特兰大球员贝纳卢安拼抢犯规,对手获得控球权.                   7'开场7分钟，奇加里尼左侧禁区前沿凌空打高
7'帕拉西奥为国际米兰在对方半场,赢得一个任意球.                   7'开场7分钟，奇加里尼左侧禁区前沿凌空打高
8'国际米兰球员瓜林大禁区外右脚射门,被防守球员封堵.                   7'开场7分钟，奇加里尼左侧禁区前沿凌空打高
8'卡尔莫纳将球处理出底线,国际米兰获得角球.                   7'开场7分钟，奇加里尼左侧禁区前沿凌空打高
8'国际米兰球员梅德尔大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.                   7'开场7分钟，奇加里尼左侧禁区前沿凌空打高
10'莫拉雷斯为亚特兰大赢得一个任意球.                   7'开场7分钟，奇加里尼左侧禁区前沿凌空打高
10'国际米兰球员科瓦契奇拼抢犯规,对手获得控球权.                   7'开场7分钟，奇加里尼左侧禁区前沿凌空打高
13'国际米兰球员拉诺齐亚大禁区中央尝试头球,可惜皮球高出右上角球门.给他传球的是瓜林.                   13'第13分钟，瓜林开出任意球，拉诺齐亚头球高出
13'国际米兰拉诺齐亚受伤倒地,比赛暂停                   13'第13分钟，瓜林开出任意球，拉诺齐亚头球高出
14'暂停结束,球员们重新开始比赛.                   13'第13分钟，瓜林开出任意球，拉诺齐亚头球高出
15'切鲁宾将球处理出底线,国际米兰获得角球.                   13'第13分钟，瓜林开出任意球，拉诺齐亚头球高出
16'国际米兰球员维迪奇大禁区中央头球,命中门柱左侧立柱.给他传球的是乔纳森.                   13'第13分钟，瓜林开出任意球，拉诺齐亚头球高出
24'国际米兰球员科瓦契奇大禁区中央尝试右脚射门,可惜皮球偏出球门.给他传球的是瓜林.                   24'第24分钟，瓜林中场断球横敲，科瓦契奇左侧距门14米处弧线球偏出右门柱
25'国际米兰换人,奥斯瓦尔多上,伊卡尔迪因伤下场.                   24'第24分钟，瓜林中场断球横敲，科瓦契奇左侧距门14米处弧线球偏出右门柱
30'国际米兰球员帕拉西奥点球被对方守门员扑出.点球罚失.                   30'第30分钟，卡尔莫纳背后放倒科瓦契奇，被黄牌警告，多多开出任意球，拉诺齐亚禁区内遭贝纳卢阿内抱摔倒地，点球
30'国际米兰球员拉诺齐亚拼抢犯规,对手获得控球权.                   30'第30分钟，卡尔莫纳背后放倒科瓦契奇，被黄牌警告，多多开出任意球，拉诺齐亚禁区内遭贝纳卢阿内抱摔倒地，点球
30'莫拉雷斯为亚特兰大在左路,赢得一个任意球.                   30'第30分钟，卡尔莫纳背后放倒科瓦契奇，被黄牌警告，多多开出任意球，拉诺齐亚禁区内遭贝纳卢阿内抱摔倒地，点球
31'亚特兰大球员埃斯蒂加里维亚大禁区外左脚射门,被防守球员封堵.                   30'第30分钟，卡尔莫纳背后放倒科瓦契奇，被黄牌警告，多多开出任意球，拉诺齐亚禁区内遭贝纳卢阿内抱摔倒地，点球
31'多多将球处理出底线,亚特兰大获得角球.                   30'第30分钟，卡尔莫纳背后放倒科瓦契奇，被黄牌警告，多多开出任意球，拉诺齐亚禁区内遭贝纳卢阿内抱摔倒地，点球
32'亚特兰大球员埃斯蒂加里维亚右侧很远处左脚射门,被防守球员封堵.给他传球的是比安奇.                   30'第30分钟，卡尔莫纳背后放倒科瓦契奇，被黄牌警告，多多开出任意球，拉诺齐亚禁区内遭贝纳卢阿内抱摔倒地，点球
35'国际米兰球员瓜林大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是胡安.                   35'第35分钟，瓜林中场突进距门25米处低射偏出右门柱
36'亚特兰大球员赞帕科斯塔右侧很远处右脚射门,被防守球员封堵.给他传球的是西加里尼.                   35'第35分钟，瓜林中场突进距门25米处低射偏出右门柱
37'国际米兰球员乔纳森大禁区右侧右脚射门,被防守球员封堵.给他传球的是瓜林.                   35'第35分钟，瓜林中场突进距门25米处低射偏出右门柱
37'德拉梅将球处理出底线,国际米兰获得角球.                   35'第35分钟，瓜林中场突进距门25米处低射偏出右门柱
38'莫拉雷斯将球处理出底线,国际米兰获得角球.                   35'第35分钟，瓜林中场突进距门25米处低射偏出右门柱
38'国际米兰球员拉诺齐亚拼抢犯规,对手获得控球权.                   35'第35分钟，瓜林中场突进距门25米处低射偏出右门柱
38'贝纳卢安为亚特兰大赢得一个任意球.                   35'第35分钟，瓜林中场突进距门25米处低射偏出右门柱
50'科瓦契奇为国际米兰在对方半场,赢得一个任意球.                   50'下半时开始5分钟，科瓦契奇在门前18米处停球凌空弹射偏出左门柱
50'亚特兰大球员埃斯蒂加里维亚拼抢犯规,对手获得控球权.                   50'下半时开始5分钟，科瓦契奇在门前18米处停球凌空弹射偏出左门柱
50'国际米兰球员科瓦契奇大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.                   50'下半时开始5分钟，科瓦契奇在门前18米处停球凌空弹射偏出左门柱
51'亚特兰大换人,Alejandro Gomez换下M-达力桑德罗                   50'下半时开始5分钟，科瓦契奇在门前18米处停球凌空弹射偏出左门柱
51'亚特兰大换人,博卡耶换下莫拉雷斯                   50'下半时开始5分钟，科瓦契奇在门前18米处停球凌空弹射偏出左门柱
52'亚特兰大球员西加里尼一脚直塞球给比安奇,但是边裁举旗显示后者已经越位.                   50'下半时开始5分钟，科瓦契奇在门前18米处停球凌空弹射偏出左门柱
54'国际米兰球员帕拉西奥大禁区右侧右脚射门,命中门柱左侧立柱.给他传球的是奥斯瓦尔多.                   54'第54分钟，奥斯瓦尔多右路做球，帕拉西奥禁区右侧距门9米处小角度低射击中远门柱弹回
54'国际米兰球员瓜林大禁区中央右脚射门,被防守球员封堵.                   54'第54分钟，奥斯瓦尔多右路做球，帕拉西奥禁区右侧距门9米处小角度低射击中远门柱弹回
54'国际米兰球员维迪奇拼抢犯规,对手获得控球权.                   54'第54分钟，奥斯瓦尔多右路做球，帕拉西奥禁区右侧距门9米处小角度低射击中远门柱弹回
54'比安奇为亚特兰大在左路,赢得一个任意球.                   54'第54分钟，奥斯瓦尔多右路做球，帕拉西奥禁区右侧距门9米处小角度低射击中远门柱弹回
56'乔纳森将球处理出底线,亚特兰大获得角球.                   54'第54分钟，奥斯瓦尔多右路做球，帕拉西奥禁区右侧距门9米处小角度低射击中远门柱弹回
56'亚特兰大球员贝纳卢安球门线跟前尝试头球,可惜皮球稍稍高出球门.给他传球的是西加里尼.                   54'第54分钟，奥斯瓦尔多右路做球，帕拉西奥禁区右侧距门9米处小角度低射击中远门柱弹回
61'射门!!!亚特兰大球员Alejandro Gomez大禁区外右脚射门,被对方守门员横身扑出.给他传球的是德拉梅.                   61'第61分钟，戈麦斯禁区外低射被汉达诺维奇得到
61'国际米兰球员奥斯瓦尔多拼抢犯规,对手获得控球权.                   61'第61分钟，戈麦斯禁区外低射被汉达诺维奇得到
61'切鲁宾为亚特兰大在左路,赢得一个任意球.                   61'第61分钟，戈麦斯禁区外低射被汉达诺维奇得到
63'国际米兰球员瓜林大禁区外尝试右脚射门,可惜皮球高出右上角球门.给他传球的是科瓦契奇.                   61'第61分钟，戈麦斯禁区外低射被汉达诺维奇得到
64'多多将球处理出底线,亚特兰大获得角球.                   61'第61分钟，戈麦斯禁区外低射被汉达诺维奇得到
64'乔纳森将球处理出底线,亚特兰大获得角球.                   61'第61分钟，戈麦斯禁区外低射被汉达诺维奇得到
81'国际米兰球员埃尔纳内斯大禁区外尝试右脚射门,可惜皮球高出球门.给他传球的是科瓦契奇.                   81'第81分钟，博阿基耶斜射偏出左门柱
81'亚特兰大球员博卡耶大禁区外尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是西加里尼.                   81'第81分钟，博阿基耶斜射偏出左门柱
84'国际米兰球员梅德尔大禁区外尝试右脚射门,可惜皮球稍稍高出球门.                   81'第81分钟，博阿基耶斜射偏出左门柱
84'切鲁宾将球处理出底线,国际米兰获得角球.                   81'第81分钟，博阿基耶斜射偏出左门柱
