6'皇马的前场传球再次失误了                   6'第6分钟，皇马解围角球，富恩特斯远射高出
6'比赛胜负对于两队已经没有任何意义，所以都踢的不是很兴奋啊                   6'第6分钟，皇马解围角球，富恩特斯远射高出
7'西班牙人右路的进攻，横传球被拉莫斯挡出底线                   6'第6分钟，皇马解围角球，富恩特斯远射高出
7'西班牙人获得右侧角球机会，不过没什么威胁                   6'第6分钟，皇马解围角球，富恩特斯远射高出
8'赛前的官方公布的首发摆了个乌龙，大家被忽悠了啊                   6'第6分钟，皇马解围角球，富恩特斯远射高出
8'C罗此役并未进入名单，全力准备欧冠啦                   6'第6分钟，皇马解围角球，富恩特斯远射高出
9'皇马首发：卡西利亚斯、卡瓦哈尔、瓦拉内、拉莫斯、马塞洛、赫迪拉、伊利亚拉门迪、伊斯科、迪马利亚、本泽马、贝尔                   6'第6分钟，皇马解围角球，富恩特斯远射高出
17'伊斯科转移球到右路给赫迪拉                   17'第17分钟，赫迪拉传球，贝尔禁区前劲射偏出
17'赫迪拉拿球直塞本泽马，后卫抢先一脚解围                   17'第17分钟，赫迪拉传球，贝尔禁区前劲射偏出
17'球权还在皇马这边，贝尔30米开外的远射，打偏                   17'第17分钟，赫迪拉传球，贝尔禁区前劲射偏出
18'容wz我念掛 :赛前训练到一半，突然自我感觉不好，估计是脚的伤势，希望没事。。（原来如此）                   17'第17分钟，赫迪拉传球，贝尔禁区前劲射偏出
19'亚伯拉罕左路拿球，强突被卡瓦哈尔破坏出边线                   17'第17分钟，赫迪拉传球，贝尔禁区前劲射偏出
19'赫迪拉右路和迪马利亚的围抢，迫使莫雷诺将球碰出了边线                   17'第17分钟，赫迪拉传球，贝尔禁区前劲射偏出
20'卡瓦哈尔右路斜传球到禁区                   17'第17分钟，赫迪拉传球，贝尔禁区前劲射偏出
20'贝尔头球摆渡找本泽马，卡西拉出击率先将球拿到                   17'第17分钟，赫迪拉传球，贝尔禁区前劲射偏出
20'贝尔大禁区左侧拿球，观察一下后推给上来的马塞洛                   17'第17分钟，赫迪拉传球，贝尔禁区前劲射偏出
24'桑切斯转身拿球，趟出两步后，分边右路给斯图尼亚                   24'第24分钟，维克托-桑切斯传球，斯图亚尼右路25码处劲射偏出
24'斯图尼亚带球内切，突施冷箭，直接是个高射炮                   24'第24分钟，维克托-桑切斯传球，斯图亚尼右路25码处劲射偏出
25'伊利亚拉门迪中场拿球，横传给到伊斯科                   24'第24分钟，维克托-桑切斯传球，斯图亚尼右路25码处劲射偏出
25'伊斯科过顶球送入禁区，赫迪拉前插接应，可惜还是慢了                   24'第24分钟，维克托-桑切斯传球，斯图亚尼右路25码处劲射偏出
26'上半场比赛25分钟，比分还是0-0                   24'第24分钟，维克托-桑切斯传球，斯图亚尼右路25码处劲射偏出
26'马塞洛左路拿球，斜塞给到贝尔，自己前插                   24'第24分钟，维克托-桑切斯传球，斯图亚尼右路25码处劲射偏出
